排名	关键词	热度	特征	时间
1	武汉中心医院	2348219	热	2020-02-06T21:12:43.087877
2	湖北副省长回应武汉市民网络求助	868382	沸	2020-02-06T21:12:43.087960
3	钟南山谈抗病毒特效药	358823	沸	2020-02-06T21:12:43.088030
4	关于新冠肺炎的30个真相	350958	沸	2020-02-06T21:12:43.088096
5	南京一患者排队买烤鸭时被感染	331947	热	2020-02-06T21:12:43.088164
6	李文亮仍在抢救	331570	热	2020-02-06T21:12:43.088259
7	最新疫情地图	331176	沸	2020-02-06T21:12:43.088324
8	陶勇 心中的梦	245453	沸	2020-02-06T21:12:43.088387
9	下一站是幸福	210488		2020-02-06T21:12:43.088451
10	中日友好医院辟谣瑞德西韦效果显著	195523		2020-02-06T21:12:43.088504
11	雷神山医院用传递窗送药	146515		2020-02-06T21:12:43.088562
12	回家后怎么消毒	138582		2020-02-06T21:12:43.088614
13	民警收走麻将中的四个壹万	138189		2020-02-06T21:12:43.088665
14	如何区分感冒流感和新冠肺炎	137340		2020-02-06T21:12:43.088717
15	如果理发店再不开门	135990	热	2020-02-06T21:12:43.088767
16	张纯	135463	热	2020-02-06T21:12:43.088829
17	撒野	134512		2020-02-06T21:12:43.088893
18	疫情上报第一人记大功	133622	热	2020-02-06T21:12:43.088943
19	匈牙利辱华运动员被禁赛一年	133363		2020-02-06T21:12:43.089010
20	郑州一滴滴司机确诊新冠肺炎	132428		2020-02-06T21:12:43.089065
21	用生命预警的英雄	132050		2020-02-06T21:12:43.089120
22	上楼请踢我一脚	131914		2020-02-06T21:12:43.089175
23	新闻1+1	131070		2020-02-06T21:12:43.089230
24	李娜捐赠300万	120759		2020-02-06T21:12:43.089285
25	呼和浩特多名公职人员被处理	117242		2020-02-06T21:12:43.089340
26	下一站是幸福编剧	110743		2020-02-06T21:12:43.089395
27	瑞德西韦临床试验在金银潭医院启动	93796		2020-02-06T21:12:43.089449
28	坚持两周把病毒闷死	92806		2020-02-06T21:12:43.089503
29	天天向上	89076		2020-02-06T21:12:43.089558
30	瑞德西韦	81531		2020-02-06T21:12:43.089614
31	四大行 近期定期存款到期将自动延期	78511		2020-02-06T21:12:43.089669
32	贵州直升机对医学观察区喷洒消毒	64882		2020-02-06T21:12:43.089725
33	科比女儿球衣退役	63115		2020-02-06T21:12:43.089781
34	国家邮政局呼吁让快递员进小区	62148		2020-02-06T21:12:43.089835
35	小红袄	61657		2020-02-06T21:12:43.089890
36	上海发生两起聚集性疫情	57157		2020-02-06T21:12:43.089944
37	随州医用物资库存仅供3天使用	56952		2020-02-06T21:12:43.089999
38	R1SE换预防疫情头像	56206		2020-02-06T21:12:43.090054
39	电脑模拟仿真疫情趋势	55184		2020-02-06T21:12:43.090109
40	大火过后的澳大利亚	52178		2020-02-06T21:12:43.090163
41	绝代双骄	52022		2020-02-06T21:12:43.090217
42	水果姐中文为武汉加油	51859		2020-02-06T21:12:43.090271
43	林忆莲	51385		2020-02-06T21:12:43.090326
44	大理将暂扣口罩全部放行退还	49318		2020-02-06T21:12:43.090380
45	武汉全民体温监测	43210		2020-02-06T21:12:43.090435
46	诗词大会韩亚轩	41940		2020-02-06T21:12:43.090489
47	该追星的追星该追剧的追剧	39412		2020-02-06T21:12:43.090545
48	新世界	38873		2020-02-06T21:12:43.090598
49	在家不出门的娱乐方式	38183		2020-02-06T21:12:43.090652
50	北京2月20日后公布考研初试成绩	27427		2020-02-06T21:12:43.090706
