排名	关键词	热度	特征	时间
1	林允张新成喝奶茶	216402		2020-03-20T22:46:53.485348
2	驻英国大使回应留学生回国	131731		2020-03-20T22:46:53.485496
3	韩红感谢信	109103		2020-03-20T22:46:53.485623
4	特朗普疫情简报会上打瞌睡	103929		2020-03-20T22:46:53.485739
5	在国外确诊可向中国使领馆报告	86682		2020-03-20T22:46:53.485857
6	徐姑姑爸爸为儿子做佛跳墙	80064		2020-03-20T22:46:53.485968
7	意大利医院内部画面	77423		2020-03-20T22:46:53.486076
8	尹正演技	71249		2020-03-20T22:46:53.486185
9	斯坦科维奇去世	67618		2020-03-20T22:46:53.486293
10	德国一学校5名中国学生确诊	64854		2020-03-20T22:46:53.486401
11	隔玻璃亲吻的女护士与男友领证	63907		2020-03-20T22:46:53.486511
12	美国暂停所有常规签证服务	46599		2020-03-20T22:46:53.486620
13	意大利华人挨家挨户送口罩	44292		2020-03-20T22:46:53.486729
14	易烊千玺好妹妹合唱	40353		2020-03-20T22:46:53.486849
15	鬓边不是海棠红	36970		2020-03-20T22:46:53.486975
16	广州毒王	36945		2020-03-20T22:46:53.487098
17	梨泰院Class	36708		2020-03-20T22:46:53.487220
18	关晓彤柳岩跳芒种	36620		2020-03-20T22:46:53.487342
19	道琼斯	36531		2020-03-20T22:46:53.487461
20	官方回应护士被社区居民驱赶	36383		2020-03-20T22:46:53.487581
21	黄晓明演的程凤台	36177		2020-03-20T22:46:53.487701
22	五台山森林大火	36145		2020-03-20T22:46:53.487820
23	马来西亚累计确诊新冠肺炎超千例	36029		2020-03-20T22:46:53.487938
24	瓜哥985感情线	35344		2020-03-20T22:46:53.488058
25	香港新增48例新冠肺炎确诊病例	32557		2020-03-20T22:46:53.488192
26	薇娅应援宋威龙	32528		2020-03-20T22:46:53.488318
27	王子健向朱闪闪求婚	31785		2020-03-20T22:46:53.488430
28	黄蜂女演员拒绝自我隔离	31165		2020-03-20T22:46:53.488540
29	王牌对王牌	30252		2020-03-20T22:46:53.488647
30	白岩松对话中国驻英国大使	28510		2020-03-20T22:46:53.488754
31	耿爽说没收到美国所谓1亿援助	28502		2020-03-20T22:46:53.488862
32	武汉中心医院又一员工感染新冠离世	28005		2020-03-20T22:46:53.488969
33	孟鹤堂直播	27203		2020-03-20T22:46:53.489077
34	新西兰总理	26402		2020-03-20T22:46:53.489185
35	身份证到期可在现居住地换领	26289		2020-03-20T22:46:53.489292
36	奥运圣火被大风吹灭	25821		2020-03-20T22:46:53.489401
37	纽约呼吸机缺口达2万余台	24375		2020-03-20T22:46:53.489509
38	塞尔维亚到底有多美	23973		2020-03-20T22:46:53.489616
39	特朗普回应权贵优先接受核酸检测	22810		2020-03-20T22:46:53.489723
40	综艺节目里的气氛担当	21172		2020-03-20T22:46:53.489830
41	申军良为儿子改名	20440		2020-03-20T22:46:53.489945
42	RNG输了	20278		2020-03-20T22:46:53.490066
43	李子柒	18800		2020-03-20T22:46:53.490186
44	晚安短信湖北计划	18639		2020-03-20T22:46:53.490308
45	粉丝接机周震南张颜齐	17934		2020-03-20T22:46:53.490427
46	如果岁月可回头	17545		2020-03-20T22:46:53.490548
47	论文查重是什么体验	16130		2020-03-20T22:46:53.490667
48	开春适合糖果卫衣	15997		2020-03-20T22:46:53.490787
49	佐藤健直播	15943		2020-03-20T22:46:53.490905
50	辽宁援鄂首批医疗队137人返程	10816		2020-03-20T22:46:53.491026
