排名	关键词	热度	特征	时间
1	韩专家回应精神科几乎全员确诊	3821770	新	2020-02-28T01:32:02.870864
2	火神山女护士的凌晨Vlog	1252938	新	2020-02-28T01:32:02.870972
3	伊朗副总统新型冠状病毒检测呈阳性	1248504	沸	2020-02-28T01:32:02.871040
4	黄晓明为baby庆生	1232776	新	2020-02-28T01:32:02.871108
5	韩国1299名新天地教徒有症状待查	1169226	新	2020-02-28T01:32:02.871174
6	不建议组织爬山游园集体活动	1075604		2020-02-28T01:32:02.871239
7	日本累计确诊919例新冠肺炎	1073431	新	2020-02-28T01:32:02.871292
8	外国人永久居留管理条例	797072	沸	2020-02-28T01:32:02.871357
9	天津歌诗达赛琳娜号	778391	新	2020-02-28T01:32:02.871422
10	北京居民楼道抽烟最高罚200元	773391	新	2020-02-28T01:32:02.871485
11	湖北4名民警辅警抗疫一线牺牲	764758	新	2020-02-28T01:32:02.871549
12	被张乘乘气死	684197		2020-02-28T01:32:02.871613
13	意大利24小时内新增250例新冠肺炎	534868	新	2020-02-28T01:32:02.871664
14	荷兰确诊首例新冠肺炎病例	532269	新	2020-02-28T01:32:02.871728
15	口罩还要戴多久	531992	热	2020-02-28T01:32:02.871791
16	美国CDC	531956	新	2020-02-28T01:32:02.871854
17	斯黛拉 我能亲你吗	531919		2020-02-28T01:32:02.871916
18	罗素兄弟为中国加油	531822	新	2020-02-28T01:32:02.871966
19	科比追悼会纪念品被禁止拍卖	508934	新	2020-02-28T01:32:02.872029
20	知否小姐	506119		2020-02-28T01:32:02.872091
21	卖家对买家无语的瞬间	502058		2020-02-28T01:32:02.872148
22	武松打的是真老虎	450864		2020-02-28T01:32:02.872210
23	前伊朗驻梵蒂冈大使因感染冠状病毒去世	385186		2020-02-28T01:32:02.872260
24	官方回应公司抢注李文亮商标	384681		2020-02-28T01:32:02.872308
25	刘真	370666		2020-02-28T01:32:02.872357
26	廖国勋任上海市委副书记	353988	新	2020-02-28T01:32:02.872408
27	31省区市累计报告78824例新冠肺炎	352670	新	2020-02-28T01:32:02.872470
28	开学时间原则上继续推迟	352218		2020-02-28T01:32:02.872554
29	美股大跌	352141		2020-02-28T01:32:02.872601
30	东华求婚凤九	352110		2020-02-28T01:32:02.872647
31	周一围 到底谁卑微	345698		2020-02-28T01:32:02.872693
32	没认出来胡可	284365		2020-02-28T01:32:02.872739
33	上海芭蕾舞团戴着口罩复工	260751		2020-02-28T01:32:02.872786
34	韩日抗击疫情中国不会缺席	246818		2020-02-28T01:32:02.872831
35	彭于晏隔空拥抱援鄂护士	242682		2020-02-28T01:32:02.872876
36	朋友请听好	220966		2020-02-28T01:32:02.872923
37	武汉回京当事人女儿回应	215546		2020-02-28T01:32:02.872969
38	有哪些事后知后觉感到庆幸	210082	新	2020-02-28T01:32:02.873013
39	记忆中做过最诡异的一次梦	206158		2020-02-28T01:32:02.873070
40	蒙古国总统向中国赠送30000只羊	185813		2020-02-28T01:32:02.873116
41	德国确诊新冠肺炎病例48例	158828	新	2020-02-28T01:32:02.873161
42	多部门投放20000吨中央储备猪肉	157522	新	2020-02-28T01:32:02.873220
43	全国铁路开行务工专列115列	157517		2020-02-28T01:32:02.873284
44	武汉大学法学院教授梁西逝世	157277		2020-02-28T01:32:02.873334
45	宅家最想念食堂的哪道菜	152994		2020-02-28T01:32:02.873384
46	为啥给我这么怂的生理结构	151609		2020-02-28T01:32:02.873433
47	你镜头下的美食	150937	新	2020-02-28T01:32:02.873484
48	晒出你的蛋炒饭	150731		2020-02-28T01:32:02.873547
49	安家	150556		2020-02-28T01:32:02.873598
50	火神山治愈新冠肺炎患者471人	149907	新	2020-02-28T01:32:02.873648
