排名	关键词	热度	特征	时间
1	特朗普宣布暂停资助世卫组织	3763026	新	2020-04-15T01:49:24.891632
2	张雨剑喊话跟拍者	1805541		2020-04-15T01:49:24.891766
3	纤雕精华	1379852	荐	2020-04-15T01:49:24.891859
4	国际航班经停太原入境确诊13例	1252697	新	2020-04-15T01:49:24.891977
5	恒大开除于汉超	1034870		2020-04-15T01:49:24.892099
6	美国新冠病毒确诊超60万例	991200	新	2020-04-15T01:49:24.892207
7	FPX冠军皮肤	807685	新	2020-04-15T01:49:24.892328
8	心疼曹皇后	784192		2020-04-15T01:49:24.892445
9	武汉连续剧窗帘户主现身	745837		2020-04-15T01:49:24.892539
10	腾讯回应有人利用QQ进行儿童送养	570414		2020-04-15T01:49:24.892631
11	N号房70多名收费会员信息确认	569064		2020-04-15T01:49:24.892727
12	哈佛专家建议间歇性社交隔离至2022年	491810	新	2020-04-15T01:49:24.892820
13	迟到了72天的抱抱	454673		2020-04-15T01:49:24.892938
14	意大利新冠肺炎累计确诊超16万	418978	新	2020-04-15T01:49:24.893032
15	女护士遭解聘涉事主任被停职	376536		2020-04-15T01:49:24.893148
16	云南开学时间	350450		2020-04-15T01:49:24.893238
17	全球最年轻亿万富翁仅22岁	348816	新	2020-04-15T01:49:24.893329
18	四川鼓励带薪休假与五一连休	346541	新	2020-04-15T01:49:24.893446
19	全国统一的家庭群昵称	342543	新	2020-04-15T01:49:24.893562
20	疫情下的利比亚	338193		2020-04-15T01:49:24.893680
21	高三就餐隔离板上印满考点	336433	新	2020-04-15T01:49:24.893773
22	日本人的嘴有多硬	333286		2020-04-15T01:49:24.893888
23	美股三大股指均进入技术性牛市	331528	新	2020-04-15T01:49:24.893980
24	重庆能有多好看	307640		2020-04-15T01:49:24.894094
25	武汉25公里灯光秀感谢北京援汉	307227		2020-04-15T01:49:24.894186
26	没兴趣的人眼中的男团	294111		2020-04-15T01:49:24.894279
27	中国驻塞浦路斯大使推特被冻结	290507	新	2020-04-15T01:49:24.894372
28	钟南山称新冠无明显肺部后遗症	258229		2020-04-15T01:49:24.894486
29	南信大工作人员回应排查航班信息	244676		2020-04-15T01:49:24.894576
30	外交部称美挑拨中非关系极不道德	243300		2020-04-15T01:49:24.894666
31	因颜值问题受到过的委屈	242032	新	2020-04-15T01:49:24.894759
32	李小璐	241098		2020-04-15T01:49:24.894874
33	十年来我的视力变化	239292		2020-04-15T01:49:24.894966
34	民国奇探	221258		2020-04-15T01:49:24.895056
35	韩国将交付美国60万检测盒	196624		2020-04-15T01:49:24.895146
36	薇娅直播间	196575		2020-04-15T01:49:24.895239
37	广州公安	181978		2020-04-15T01:49:24.895330
38	原油	176782	新	2020-04-15T01:49:24.895420
39	周杰伦胡子	173111		2020-04-15T01:49:24.895537
40	印度封城后恒河变清澈	171904		2020-04-15T01:49:24.895629
41	张贵妃上线	167626		2020-04-15T01:49:24.895719
42	清平乐	165534		2020-04-15T01:49:24.895810
43	很热门但难就业的专业	165443	新	2020-04-15T01:49:24.895900
44	你遇到过最奇葩的搭讪方式	165376	新	2020-04-15T01:49:24.896014
45	一加8	165288	新	2020-04-15T01:49:24.896130
46	辽宁高三开学	165158	新	2020-04-15T01:49:24.896264
47	奥巴马支持拜登竞选总统	164977	新	2020-04-15T01:49:24.896372
48	理科生的服软方式	164948		2020-04-15T01:49:24.896477
49	放24米长的巨型风筝	163133		2020-04-15T01:49:24.896564
50	全球GDP两年可能损失9万亿美元	154114		2020-04-15T01:49:24.896655
