排名	关键词	热度	特征	时间
1	张雨剑喊话跟拍者	2189438		2020-04-15T01:34:16.907104
2	特朗普宣布暂停资助世卫组织	1623258	新	2020-04-15T01:34:16.907225
3	恒大开除于汉超	915080		2020-04-15T01:34:16.907351
4	心疼曹皇后	688811		2020-04-15T01:34:16.907448
5	N号房70多名收费会员信息确认	602799		2020-04-15T01:34:16.907546
6	武汉连续剧窗帘户主现身	534321		2020-04-15T01:34:16.907641
7	腾讯回应有人利用QQ进行儿童送养	512969		2020-04-15T01:34:16.907737
8	国际航班经停太原入境确诊13例	475543	新	2020-04-15T01:34:16.907832
9	FPX冠军皮肤	422977	新	2020-04-15T01:34:16.907949
10	迟到了72天的抱抱	414549		2020-04-15T01:34:16.908058
11	女护士遭解聘涉事主任被停职	353180		2020-04-15T01:34:16.908143
12	武汉25公里灯光秀感谢北京援汉	306959		2020-04-15T01:34:16.908255
13	云南开学时间	299852		2020-04-15T01:34:16.908343
14	南信大工作人员回应排查航班信息	287323		2020-04-15T01:34:16.908427
15	全球GDP两年可能损失9万亿美元	285162		2020-04-15T01:34:16.908511
16	全球最年轻亿万富翁仅22岁	283472	新	2020-04-15T01:34:16.908602
17	疫情下的利比亚	279964		2020-04-15T01:34:16.908721
18	日本人的嘴有多硬	277607		2020-04-15T01:34:16.908815
19	重庆能有多好看	275329		2020-04-15T01:34:16.908900
20	没兴趣的人眼中的男团	253687		2020-04-15T01:34:16.908988
21	钟南山称新冠无明显肺部后遗症	245511		2020-04-15T01:34:16.909080
22	十年来我的视力变化	201320		2020-04-15T01:34:16.909169
23	民国奇探	195885		2020-04-15T01:34:16.909259
24	张贵妃上线	192535		2020-04-15T01:34:16.909343
25	薇娅直播间	185049		2020-04-15T01:34:16.909425
26	印度封城后恒河变清澈	174952		2020-04-15T01:34:16.909508
27	广州公安	171804		2020-04-15T01:34:16.909591
28	周杰伦胡子	160583		2020-04-15T01:34:16.909679
29	外交部称美挑拨中非关系极不道德	159941		2020-04-15T01:34:16.909769
30	清平乐	159782		2020-04-15T01:34:16.909853
31	李小璐	158767		2020-04-15T01:34:16.909934
32	放24米长的巨型风筝	157536		2020-04-15T01:34:16.910023
33	武汉为居民配备家庭医生	153174		2020-04-15T01:34:16.910116
34	韩国将交付美国60万检测盒	151505		2020-04-15T01:34:16.910209
35	美国新冠病毒确诊超60万例	151118	新	2020-04-15T01:34:16.910301
36	美股三大股指均进入技术性牛市	146506	新	2020-04-15T01:34:16.910420
37	四川鼓励带薪休假与五一连休	144488	新	2020-04-15T01:34:16.910534
38	蹭网男孩开学了	142826		2020-04-15T01:34:16.910643
39	意大利新冠肺炎累计确诊超16万	140411	新	2020-04-15T01:34:16.910734
40	理科生的服软方式	139179		2020-04-15T01:34:16.910846
41	全国统一的家庭群昵称	105297	新	2020-04-15T01:34:16.910938
42	中国驻塞浦路斯大使推特被冻结	104171	新	2020-04-15T01:34:16.911048
43	高三就餐隔离板上印满考点	103980	新	2020-04-15T01:34:16.911163
44	因颜值问题受到过的委屈	103671	新	2020-04-15T01:34:16.911281
45	原油	103329	新	2020-04-15T01:34:16.911392
46	哈佛专家建议间歇性社交隔离至2022年	103197	新	2020-04-15T01:34:16.911498
47	北京街头杨柳絮将持续约50天	102807		2020-04-15T01:34:16.911608
48	个人所得税多退少补指南	102727		2020-04-15T01:34:16.911699
49	日本新冠确诊病例超8000例	95641		2020-04-15T01:34:16.911789
50	山东康惠医药被顶格处罚	89025		2020-04-15T01:34:16.911879
