排名	关键词	热度	特征	时间
1	普通人口罩不必一次一换	5157700	沸	2020-01-29T10:53:50.448687
2	北京疫情有转入扩散期迹象	4599503	新	2020-01-29T10:53:50.448832
3	北京出现多起聚集性病例	2776948	新	2020-01-29T10:53:50.448949
4	我们共同的敌人是疾病不是武汉人	1870348	新	2020-01-29T10:53:50.449064
5	冯子健回应老年人儿童易感	1820923	新	2020-01-29T10:53:50.449177
6	叉酱铲酱	1785856	新	2020-01-29T10:53:50.449298
7	离京教师不要求立即返回	1619401	新	2020-01-29T10:53:50.449427
8	科比事故现场视频	1559814		2020-01-29T10:53:50.449566
9	火神山雷神山钟南山	1117735	沸	2020-01-29T10:53:50.449681
10	得知同行好友感染病危	1017657	沸	2020-01-29T10:53:50.449808
11	新型肺炎患者同程查询	940188	新	2020-01-29T10:53:50.449934
12	一场同学会6人确诊	889393	热	2020-01-29T10:53:50.450061
13	最新疫情地图	838424	热	2020-01-29T10:53:50.450189
14	新加坡民间驰援武汉75000个口罩	823236		2020-01-29T10:53:50.450315
15	小伙放下500个口罩转身就跑	807472	新	2020-01-29T10:53:50.450418
16	等国家说可以出门的时候	792568	新	2020-01-29T10:53:50.450545
17	河南村支书载5吨蔬菜支援武汉	775399	新	2020-01-29T10:53:50.450671
18	澳大利亚成功培育新型冠状病毒样本	763571		2020-01-29T10:53:50.450797
19	武汉24小时送餐夫妻	753772	新	2020-01-29T10:53:50.450900
20	戴水桶面罩坐地铁	731788		2020-01-29T10:53:50.451027
21	人大附中一家长因新冠肺炎离世	720524	热	2020-01-29T10:53:50.451129
22	知网免费开放	711943		2020-01-29T10:53:50.451257
23	互联网公司复工时间表	682995	新	2020-01-29T10:53:50.451357
24	科比遗体	630737	热	2020-01-29T10:53:50.451484
25	500公里高空瞰火神山	618598		2020-01-29T10:53:50.451609
26	请后台私信父母打麻将坐标	608134		2020-01-29T10:53:50.451713
27	无人机监控村里的老奶奶	514026		2020-01-29T10:53:50.451815
28	武汉警方通报处罚8人不实言论情况	493178	新	2020-01-29T10:53:50.451916
29	北京回应人大附中一家长感染去世	483146	新	2020-01-29T10:53:50.452043
30	广东新增31例新型肺炎	431710	新	2020-01-29T10:53:50.452170
31	在外地患新型肺炎可获临时救助	422457	新	2020-01-29T10:53:50.452307
32	铁路部门延长退票时限	421288	新	2020-01-29T10:53:50.452436
33	3种药物对病毒有较好抑制作用	411600		2020-01-29T10:53:50.452564
34	新型肺炎确诊人数超过非典	393099		2020-01-29T10:53:50.452663
35	英航暂停直飞中国航班	386158		2020-01-29T10:53:50.452763
36	福建复工时间	380014		2020-01-29T10:53:50.452862
37	阿联酋发现首例病例	349889		2020-01-29T10:53:50.452966
38	海军军医带尿不湿进病房	328599		2020-01-29T10:53:50.453068
39	高以翔二哥晒弟弟童年旧照	318658		2020-01-29T10:53:50.453169
40	你有几天没洗头了	316976		2020-01-29T10:53:50.453271
41	外交部回应美众议院通过涉藏法案	316324	新	2020-01-29T10:53:50.453372
42	监工	306099	新	2020-01-29T10:53:50.453498
43	在家收外卖快递会被传染吗	301118	新	2020-01-29T10:53:50.453624
44	新疆支援武汉百吨洋葱	281203	新	2020-01-29T10:53:50.453752
45	武汉警方回应8人传谣被拘	277774	新	2020-01-29T10:53:50.453880
46	蒂姆 纳达尔	266818	新	2020-01-29T10:53:50.454006
47	安徽最小确诊患者仅8个月大	255097		2020-01-29T10:53:50.454132
48	这116个车次航班发现患者	250472		2020-01-29T10:53:50.454233
49	假期在家能懒到什么程度	240259		2020-01-29T10:53:50.454334
50	可使用紧急医用物资防护服	233366	新	2020-01-29T10:53:50.454435
