排名	关键词	热度	特征	时间
1	钟南山说希望国庆80周年再给大家讲讲话	2952620	热	2020-04-09T08:28:07.670175
2	纽约州单日死亡779人	1718003	新	2020-04-09T08:28:07.670353
3	五一连休5天	1378793	热	2020-04-09T08:28:07.670513
4	清平乐	1015968	新	2020-04-09T08:28:07.670673
5	有翡角色剧照	900224		2020-04-09T08:28:07.670832
6	电影院等密闭式娱乐场所暂不开业	774314		2020-04-09T08:28:07.670958
7	狗为伴侣动物拟禁食	674163		2020-04-09T08:28:07.671083
8	摩登家庭	663042		2020-04-09T08:28:07.671206
9	四川及凉山政府因山火频发被约谈	660227		2020-04-09T08:28:07.671328
10	美国人主动辞职靠失业救济金生活	656327		2020-04-09T08:28:07.671449
11	塞尔维亚总统儿子感染新冠病毒	655441	热	2020-04-09T08:28:07.671570
12	美国阻止IMF向伊朗提供抗疫贷款	649729		2020-04-09T08:28:07.671721
13	非洲多国政要声援谭德塞	646067		2020-04-09T08:28:07.671844
14	美国新冠肺炎确诊超42万例	643050		2020-04-09T08:28:07.671964
15	塔里木油田发现亿吨级大油气田	640715		2020-04-09T08:28:07.672084
16	奶茶超过30元你还会再喝吗	635820	新	2020-04-09T08:28:07.672220
17	2.5天作息周五下午不得变相居家休息	632706	新	2020-04-09T08:28:07.672375
18	N号房赵主彬犯罪收益多用于吃喝	626803	新	2020-04-09T08:28:07.672530
19	方方日记	625153	新	2020-04-09T08:28:07.672680
20	张超	620022	新	2020-04-09T08:28:07.672829
21	骂人一定要指名道姓	616599		2020-04-09T08:28:07.672978
22	课桌长鸟巢了	614669	新	2020-04-09T08:28:07.673094
23	蔡徐坤新歌	556963	新	2020-04-09T08:28:07.673243
24	狗狗患罕见疾病没有脖子	544975		2020-04-09T08:28:07.673390
25	王传君齐溪	538156	新	2020-04-09T08:28:07.673508
26	姐姐练舞时被妹妹抢镜	528739		2020-04-09T08:28:07.673658
27	北京春雪	497990	新	2020-04-09T08:28:07.673777
28	武汉解封首日黄鼠狼上街讨饭	443135		2020-04-09T08:28:07.673927
29	喜茶回应多款产品涨价2元	373682		2020-04-09T08:28:07.674046
30	拐卖5女子藏匿31年逃犯落网	370086	新	2020-04-09T08:28:07.674164
31	印度新冠肺炎确诊升至5734例	357569		2020-04-09T08:28:07.674317
32	另一个N号房运营者八成系未成年	348058	新	2020-04-09T08:28:07.674438
33	5岁女孩叉腰瞪眼吓退入室小偷	346746		2020-04-09T08:28:07.674592
34	JDG iG	331548	新	2020-04-09T08:28:07.674711
35	一模一样的猫猫	303978		2020-04-09T08:28:07.674860
36	渡轮乘客担心感染纵身跳海	263204		2020-04-09T08:28:07.674981
37	大头菜	251091	新	2020-04-09T08:28:07.675103
38	遵义到重庆的2元绿皮火车重现繁忙	249803		2020-04-09T08:28:07.675255
39	可食用陆生动物名单	225846		2020-04-09T08:28:07.675377
40	特朗普资产一个月蒸发10亿美元	223561	新	2020-04-09T08:28:07.675495
41	无症状感染者真的没有症状吗	190596	新	2020-04-09T08:28:07.675648
42	比尔盖茨称中国是复工典范	190469	新	2020-04-09T08:28:07.675803
43	酷似迪士尼角色的老爸	186487	新	2020-04-09T08:28:07.675952
44	民警护送首趟武汉返渝列车后牺牲	184664	新	2020-04-09T08:28:07.676102
45	漫威系列彩妆	181244	新	2020-04-09T08:28:07.676273
46	美媒称约150名沙特王室成员感染新冠	178546	新	2020-04-09T08:28:07.676424
47	摩登家庭大结局	176789		2020-04-09T08:28:07.676574
48	女生的声音有多低沉	175006		2020-04-09T08:28:07.676675
49	病床上看夕阳的老人出院了	173825	新	2020-04-09T08:28:07.676759
50	GE获准向中国C919客机供应发动机	171625		2020-04-09T08:28:07.676868
