排名	关键词	热度	特征	时间
1	韩国出现一武汉肺炎确诊病例	2696683	沸	2020-01-20T08:19:21.129349
2	秀智状态	2095301	新	2020-01-20T08:19:21.129477
3	春节尬聊变畅聊	1982023	荐	2020-01-20T08:19:21.129582
4	北京强化新型冠状病毒肺炎病例排查	1465974	新	2020-01-20T08:19:21.129684
5	囧妈提档	1350245	新	2020-01-20T08:19:21.129785
6	热血同行开播	1304308		2020-01-20T08:19:21.129889
7	三生三世枕上书预告	1150516	沸	2020-01-20T08:19:21.129969
8	全国使用最多的10个姓名	743163		2020-01-20T08:19:21.130068
9	退出王室后哈里首次发声	742996		2020-01-20T08:19:21.130146
10	梅根退出英王室之际获女王称赞	741930		2020-01-20T08:19:21.130225
11	江苏卫视春晚阵容	740862		2020-01-20T08:19:21.130304
12	李子维好惨	739931	沸	2020-01-20T08:19:21.130383
13	赵忠祥遗体告别仪式	739531		2020-01-20T08:19:21.130479
14	两中国公民在马德里街头相继遇害	738247		2020-01-20T08:19:21.130557
15	11名乌克兰遇难者遗体回国	737804		2020-01-20T08:19:21.130637
16	浙江发现5例武汉来浙并有发热等症状患者	737421	热	2020-01-20T08:19:21.130715
17	武汉卫健委发布病毒性肺炎高发注意事项	688453	热	2020-01-20T08:19:21.130813
18	Lisa斜刘海	688338	新	2020-01-20T08:19:21.130914
19	医用外科口罩	681697		2020-01-20T08:19:21.131011
20	高铁乘务员20秒调转一车厢座椅	668988		2020-01-20T08:19:21.131089
21	央视春晚第四次联排	571393	新	2020-01-20T08:19:21.131166
22	上海对可疑病例已采取措施	491635		2020-01-20T08:19:21.131264
23	如何看待女厕设男童小便池	461337		2020-01-20T08:19:21.131342
24	晕车的人是怎么坐车的	440813	新	2020-01-20T08:19:21.131420
25	我照片不像本人的原因	354449		2020-01-20T08:19:21.131516
26	深圳另有8例新型冠状病毒肺炎观察病例	335358	热	2020-01-20T08:19:21.131594
27	武汉新增新型肺炎136例	308464	热	2020-01-20T08:19:21.131692
28	2019新生儿名字排行榜	280799		2020-01-20T08:19:21.131789
29	10万张纸巾能否吸干泳池水	253132		2020-01-20T08:19:21.131867
30	父亲批梅根当皇宫是沃尔玛	217762		2020-01-20T08:19:21.131945
31	留守宠物如何过年	216389		2020-01-20T08:19:21.132022
32	北京确诊2例新型冠状病毒感染肺炎病例	187164		2020-01-20T08:19:21.132099
33	妈妈为了我相亲真是拼了	181638		2020-01-20T08:19:21.132186
34	想见你 莫比乌斯环	174630		2020-01-20T08:19:21.132270
35	2019年全国结婚登记947.1万对	172133		2020-01-20T08:19:21.132349
36	广东确诊1例新型冠状病毒感染肺炎病例	171657		2020-01-20T08:19:21.132428
37	权志龙 蓝色西装	165053		2020-01-20T08:19:21.132512
38	当代人的过年礼仪	149773	新	2020-01-20T08:19:21.132589
39	给对象一个意外拥抱	142627		2020-01-20T08:19:21.132685
40	任嘉伦天空蓝风衣	141408	新	2020-01-20T08:19:21.132762
41	暴雪之后的加拿大	132860		2020-01-20T08:19:21.132860
42	春运版野狼Disco	121001		2020-01-20T08:19:21.132938
43	男生送女生礼物就要大胆送	120329		2020-01-20T08:19:21.133025
44	饼干桶包包	112942		2020-01-20T08:19:21.133117
45	当你给男友说没衣服穿时	110047		2020-01-20T08:19:21.133195
46	皮特安妮斯顿重聚	109898		2020-01-20T08:19:21.133272
47	地震不跑拿起电话喊停列车	108931		2020-01-20T08:19:21.133350
48	京考成绩	102039		2020-01-20T08:19:21.133427
49	电影夺冠提档	98097	新	2020-01-20T08:19:21.133504
50	春晚主持人阵容	89797	新	2020-01-20T08:19:21.133603
