排名	关键词	热度	特征	时间
1	确诊患者私自出院散步发视频炫耀	3208764	热	2020-03-01T10:44:39.166087
2	韩国入境人员七成为中国内地居民	2006639	新	2020-03-01T10:44:39.166209
3	武汉首家方舱医院休舱	1464885	新	2020-03-01T10:44:39.166323
4	金泰熙剧组人员疑似感染新冠肺炎	1454971	热	2020-03-01T10:44:39.166426
5	北京艳阳天像极了漫画	1401961	新	2020-03-01T10:44:39.166491
6	韩国一天新增586例新冠肺炎病例	1345417	新	2020-03-01T10:44:39.166551
7	身处疫情中的日本	1213276		2020-03-01T10:44:39.166609
8	隐瞒湖北接触史确诊者获刑10个月	1006389		2020-03-01T10:44:39.166656
9	老师疫期自驾给1500名学生送卷子	859075		2020-03-01T10:44:39.166702
10	湖北黄梅县22人误服消毒片	853789		2020-03-01T10:44:39.166747
11	持刀捅刺疫情卡点工作人员嫌犯获死刑	850827		2020-03-01T10:44:39.166792
12	中韩中日往来航班持续减少	840895	新	2020-03-01T10:44:39.166837
13	郎平向武汉捐赠物资	835906		2020-03-01T10:44:39.166894
14	美国华盛顿州宣布进入紧急状态	831305		2020-03-01T10:44:39.166939
15	国兴1号货船在日本海域沉没	824890		2020-03-01T10:44:39.166985
16	房贷	816261	新	2020-03-01T10:44:39.167030
17	仓鼠型女生	806742		2020-03-01T10:44:39.167087
18	上海交通大学开学第一课	805001		2020-03-01T10:44:39.167132
19	活的还不如小朋友通透	757655		2020-03-01T10:44:39.167176
20	马云称公益要结果导向效率导向	692623	新	2020-03-01T10:44:39.167226
21	陈伟霆留胡子	643984		2020-03-01T10:44:39.167282
22	护士握手呼唤79岁新冠患者	615333	新	2020-03-01T10:44:39.167328
23	当我说这个月没钱了的时候	569660		2020-03-01T10:44:39.167385
24	不输配音的影视剧原声	552118		2020-03-01T10:44:39.167430
25	一个人前后反差可以有多大	534016	新	2020-03-01T10:44:39.167475
26	男子自制不锈钢口罩还带了氧气瓶	407891		2020-03-01T10:44:39.167536
27	航拍闭园后的东京迪士尼	327085		2020-03-01T10:44:39.167588
28	金请夏新冠肺炎检测结果呈阴性	323737		2020-03-01T10:44:39.167648
29	安倍称未来两周是抗疫关键期	300089		2020-03-01T10:44:39.167698
30	饭圈女孩的旅行	299958		2020-03-01T10:44:39.167748
31	逃不掉的出门定律	289629		2020-03-01T10:44:39.167808
32	入睡的必要条件	284541	新	2020-03-01T10:44:39.167866
33	康复者血浆捐献条件有多高	260395	新	2020-03-01T10:44:39.167923
34	希腊暂时关闭与土耳其陆路边境口岸	249174		2020-03-01T10:44:39.167983
35	韩专家称最坏情况是40%国民感染	240589		2020-03-01T10:44:39.168036
36	广东援鄂护士听说有鸡汤学小鸡跑	237505		2020-03-01T10:44:39.168087
37	北京新增2例境外输入新冠肺炎病例	232214		2020-03-01T10:44:39.168137
38	NBA	224948		2020-03-01T10:44:39.168198
39	偶尔也要做些没营养的事	223217	新	2020-03-01T10:44:39.168248
40	女追男的真实写照	206955		2020-03-01T10:44:39.168304
41	三月	198076		2020-03-01T10:44:39.168350
42	计算机模拟疫情期开学的可能后果	197990	新	2020-03-01T10:44:39.168395
43	四年对比挑战	197695	新	2020-03-01T10:44:39.168454
44	飞机上拍的最美照片	197228	新	2020-03-01T10:44:39.168510
45	北京公开新增2例境外输入病例情况	196707	新	2020-03-01T10:44:39.168567
46	意大利居民拒戴口罩要自由	196405	新	2020-03-01T10:44:39.168623
47	美国多地居民排队抢购物资	196322		2020-03-01T10:44:39.168680
48	甜茶复古油画大片	195754		2020-03-01T10:44:39.168725
49	日本新冠肺炎确诊感染者共947人	160988		2020-03-01T10:44:39.168772
50	俄网红庆生往浴池倒30公斤干冰	155908		2020-03-01T10:44:39.168822
