排名	关键词	热度	特征	时间
1	500万人离开武汉	5283786	沸	2020-01-26T18:11:41.824047
2	湖北省长表示痛心内疚自责	3267766	沸	2020-01-26T18:11:41.824181
3	武汉确诊病例可能再增加约1000例	2420278	沸	2020-01-26T18:11:41.824294
4	华南海鲜市场存在大量新冠病毒	2235613	沸	2020-01-26T18:11:41.824399
5	最新疫情地图	2178087	沸	2020-01-26T18:11:41.824501
6	9个月婴儿新型肺炎病例	1994766	沸	2020-01-26T18:11:41.824605
7	这19列车次车厢内有新型肺炎患者	1164013	沸	2020-01-26T18:11:41.824707
8	快乐大本营取消播出	1128131	热	2020-01-26T18:11:41.824806
9	北京大中小学幼儿园延期开学	1084376		2020-01-26T18:11:41.824906
10	万万没想到这个问题会成真	1081038	沸	2020-01-26T18:11:41.824988
11	武汉火神山医院第一间病房建成	998022	热	2020-01-26T18:11:41.825085
12	延假期 晚开学 少开会	921432	热	2020-01-26T18:11:41.825186
13	全国确诊新型肺炎病例	798384	热	2020-01-26T18:11:41.825285
14	武汉协和医护人员临床症状得到控制	794135		2020-01-26T18:11:41.825382
15	今晚没有白岩松对话钟南山	793994	热	2020-01-26T18:11:41.825463
16	散装江苏	793287	新	2020-01-26T18:11:41.825564
17	韩红更新捐款名单	769463	新	2020-01-26T18:11:41.825664
18	本草大药房	750510		2020-01-26T18:11:41.825762
19	叶问次子去世	739433		2020-01-26T18:11:41.825843
20	首座假期延长城市	723139	热	2020-01-26T18:11:41.825923
21	体会到了嫔妃们被禁足的滋味	633574	新	2020-01-26T18:11:41.826023
22	武汉市长戴口罩召开新闻发布会	554397	新	2020-01-26T18:11:41.826122
23	新相亲大会金鑫	507274	新	2020-01-26T18:11:41.826220
24	北大清华推迟春季开学时间	496179		2020-01-26T18:11:41.826320
25	过年坐个素月子	485908		2020-01-26T18:11:41.826400
26	青瓦台	466661		2020-01-26T18:11:41.826479
27	宋茜演技	447528		2020-01-26T18:11:41.826558
28	药店10倍价格卖口罩被查处	441502	新	2020-01-26T18:11:41.826637
29	日本	422355		2020-01-26T18:11:41.826738
30	无锡密切接触者拒不配合被强制隔离	420681		2020-01-26T18:11:41.826818
31	下一站是幸福	408967		2020-01-26T18:11:41.826898
32	让福建人试着说一句防护服	368651		2020-01-26T18:11:41.826977
33	北京市不封城	334428		2020-01-26T18:11:41.827057
34	武汉	315278		2020-01-26T18:11:41.827135
35	锦衣之下	309058		2020-01-26T18:11:41.827212
36	买10万只口罩租车运回家乡	307910		2020-01-26T18:11:41.827291
37	雷神山医院工人没谈报酬就赶到工地	296986		2020-01-26T18:11:41.827369
38	适当延长春节假期	287105		2020-01-26T18:11:41.827463
39	村官隐瞒4家属从武汉来被免职	277321		2020-01-26T18:11:41.827553
40	患者确诊前坐遍青岛所有地铁	271677		2020-01-26T18:11:41.827640
41	孟鹤堂周九良晋级	260912	新	2020-01-26T18:11:41.827727
42	丁凯乐	245267		2020-01-26T18:11:41.827835
43	内蒙古30吨马铃薯驰援武汉	229876		2020-01-26T18:11:41.827923
44	华为向武汉捐赠3000万	199954		2020-01-26T18:11:41.828010
45	葡萄干	185857		2020-01-26T18:11:41.828096
46	新相亲大会	182449	新	2020-01-26T18:11:41.828194
47	十四冬推迟	155544		2020-01-26T18:11:41.828305
48	费德勒 澳网	148337		2020-01-26T18:11:41.828390
49	香港迪士尼乐园及海洋公园暂停开放	146344		2020-01-26T18:11:41.828470
50	云南新增5例确诊病例	146043	新	2020-01-26T18:11:41.828550
