排名	关键词	热度	特征	时间
1	张静静援非丈夫求助希望尽早回国	4107062	新	2020-04-07T02:48:07.370016
2	朱广权累瘫了	2870486	新	2020-04-07T02:48:07.370206
3	英国首相病情恶化转入ICU	2494434	热	2020-04-07T02:48:07.370379
4	许飞	2370818	热	2020-04-07T02:48:07.370539
5	特朗普回应英国首相病情恶化	1998151	新	2020-04-07T02:48:07.370697
6	JK罗琳出现新冠症状后康复	1921025	热	2020-04-07T02:48:07.370852
7	美国成为第三个死亡病例过万国家	1826971	新	2020-04-07T02:48:07.371006
8	安蒂奇去世	1682155	新	2020-04-07T02:48:07.371162
9	故宫承乾宫梨花盛开	1253352	新	2020-04-07T02:48:07.371316
10	世卫组织称全球90%学生受停课影响	840008	新	2020-04-07T02:48:07.371468
11	朱广权模仿李佳琦	750756		2020-04-07T02:48:07.371621
12	男子为促销大米造谣粮食抢光被拘	691180	新	2020-04-07T02:48:07.371743
13	美国确诊病例超过36万	689666	新	2020-04-07T02:48:07.371894
14	英国外交大臣获授权可代表首相	671910	新	2020-04-07T02:48:07.372045
15	还有1天武汉解封	624702	新	2020-04-07T02:48:07.372215
16	树懒因行动缓慢被挑着参观水族馆	618164	新	2020-04-07T02:48:07.372370
17	杀破狼	612616		2020-04-07T02:48:07.372525
18	湖北卫健委回应张静静去世	594023	新	2020-04-07T02:48:07.372648
19	拥有生僻姓氏是什么体验	514796		2020-04-07T02:48:07.372801
20	广州三元里	501631		2020-04-07T02:48:07.372923
21	男版青你2主题曲	458000		2020-04-07T02:48:07.373045
22	脆皮草莓流心瀑布山	455062	新	2020-04-07T02:48:07.373167
23	武汉新增无症状感染者34人	427913		2020-04-07T02:48:07.373317
24	最不能理解的地方风俗	360849		2020-04-07T02:48:07.373439
25	驻美使馆严格把关搭乘临时航班人员	346430	新	2020-04-07T02:48:07.373559
26	eStarPro输了	334701		2020-04-07T02:48:07.373714
27	山东援鄂医疗队员张静静去世	334317		2020-04-07T02:48:07.373834
28	特斯拉用汽车零部件制造呼吸机	321923	新	2020-04-07T02:48:07.373953
29	我是余欢水	296901		2020-04-07T02:48:07.374105
30	洗手版PPAP	285873	新	2020-04-07T02:48:07.374227
31	海底捞复工后涨价约6%	251842		2020-04-07T02:48:07.374377
32	罗志祥回归极限挑战	245180		2020-04-07T02:48:07.374499
33	开学	236048	新	2020-04-07T02:48:07.374619
34	黎语冰棠雪分手	225567		2020-04-07T02:48:07.374769
35	李汶翰唱小半	223220		2020-04-07T02:48:07.374890
36	西班牙新增死亡病例数降至近两周来最低	221389		2020-04-07T02:48:07.375012
37	感染新冠医生被救治过程	210847		2020-04-07T02:48:07.375132
38	娃娃脸的女生能有多可爱	205108		2020-04-07T02:48:07.375253
39	真果粒	204519		2020-04-07T02:48:07.375372
40	湖北高校返校后要求学生不外出不聚餐	203389		2020-04-07T02:48:07.375492
41	美股	182434		2020-04-07T02:48:07.375611
42	不是超人却在拯救世界	180848	新	2020-04-07T02:48:07.375728
43	多地毕业年级学生复课	177810	新	2020-04-07T02:48:07.375877
44	山西平陆黄河湿地迎来夏候鸟	173597	新	2020-04-07T02:48:07.376026
45	邦女郎布莱克曼去世	169448	新	2020-04-07T02:48:07.376191
46	广州越秀区官方通报	167341	新	2020-04-07T02:48:07.376349
47	瓜迪奥拉母亲因新冠去世	165582		2020-04-07T02:48:07.376499
48	喝奶茶要小心点欧	160279		2020-04-07T02:48:07.376588
49	口罩戴与不戴的气流差异	155638		2020-04-07T02:48:07.376678
50	解除隔离的医护飞奔着拥抱家人	151142		2020-04-07T02:48:07.376769
