排名	关键词	热度	特征	时间
1	武汉成立疫情防控指挥部	3484854	新	2020-01-21T08:14:45.410141
2	武汉对进出武汉人员管控	2727327	新	2020-01-21T08:14:45.410259
3	武汉15名医务人员感染新型冠状病毒	791497	沸	2020-01-21T08:14:45.410359
4	口罩	786793	沸	2020-01-21T08:14:45.410464
5	买口罩的主力军	785982	沸	2020-01-21T08:14:45.410560
6	浏阳烟花厂爆炸29名公职人员被问责	761408	新	2020-01-21T08:14:45.410657
7	易烊千玺戏曲造型	618167	沸	2020-01-21T08:14:45.410751
8	操场埋尸案罪犯杜少平被执行死刑	580917		2020-01-21T08:14:45.410844
9	同事接替陶勇医生看病	579350	沸	2020-01-21T08:14:45.410921
10	市民穿睡衣出行被公开曝光	564502	沸	2020-01-21T08:14:45.411013
11	孟晚舟被拘押案再次开庭	549570	新	2020-01-21T08:14:45.411106
12	新型冠状病毒肺炎纳入法定传染病	548094	热	2020-01-21T08:14:45.411198
13	皓衣行官宣	545750		2020-01-21T08:14:45.411291
14	故宫院长道歉	536422	热	2020-01-21T08:14:45.411365
15	利拉德61分	528561	新	2020-01-21T08:14:45.411457
16	携程去哪儿飞猪退改保障	513765	新	2020-01-21T08:14:45.411551
17	武汉2020春节文旅惠民活动延期	510972		2020-01-21T08:14:45.411645
18	岳云鹏 春晚都是俊男靓女除了我	497951		2020-01-21T08:14:45.411719
19	黄晓明baby为小海绵举办生日宴	493998	热	2020-01-21T08:14:45.411795
20	朱广权和手语老师教你急救	480460	新	2020-01-21T08:14:45.411887
21	别再打扰不回你消息的人	450895		2020-01-21T08:14:45.411978
22	欠债17万想分141年还清	427203		2020-01-21T08:14:45.412053
23	李栋旭浴缸照	374197		2020-01-21T08:14:45.412127
24	过年变美三件套	339155	新	2020-01-21T08:14:45.412214
25	盘点退出王室的王子公主	337953		2020-01-21T08:14:45.412317
26	春运如何严防新型冠状病毒	333591		2020-01-21T08:14:45.412391
27	钟南山	323794		2020-01-21T08:14:45.412465
28	中国空间站在轨建造任务将拉开序幕	290321		2020-01-21T08:14:45.412539
29	第一次去长沙玩的网友	277849		2020-01-21T08:14:45.412612
30	在家当废物的感觉真好	276410		2020-01-21T08:14:45.412684
31	透明衣服	255542	新	2020-01-21T08:14:45.412756
32	一图看懂新型冠状病毒肺炎	215337		2020-01-21T08:14:45.412847
33	郑爽齐刘海造型	204572		2020-01-21T08:14:45.412921
34	陈可辛表示会和易烊千玺合作	204565		2020-01-21T08:14:45.412994
35	当兵5年第一次回家过年	171251		2020-01-21T08:14:45.413067
36	甜甜圈背包	165131		2020-01-21T08:14:45.413140
37	楼上太吵楼下装震楼器回击	157645		2020-01-21T08:14:45.413223
38	钟南山肯定新型冠状病毒肺炎人传人	152309		2020-01-21T08:14:45.413307
39	90后过年要花多少钱	146183		2020-01-21T08:14:45.413388
40	2019年百家姓排名	144019		2020-01-21T08:14:45.413463
41	王源杨紫张韶涵春晚合唱	137044		2020-01-21T08:14:45.413537
42	查尔斯王子或私下资助哈里夫妇	128285		2020-01-21T08:14:45.413610
43	陶勇医生曾帮患者减免费用	122783		2020-01-21T08:14:45.413685
44	31省份2019年居民收入榜	105924		2020-01-21T08:14:45.413758
45	巴拉圭监狱75名囚犯挖地道越狱	94282		2020-01-21T08:14:45.413832
46	买短乘长或被要求到站下车	92679		2020-01-21T08:14:45.413905
47	杰伦布朗隔扣詹姆斯	91644	新	2020-01-21T08:14:45.413979
48	部分美国学校学费翻一倍	87656		2020-01-21T08:14:45.414072
49	第一次纹身是什么体验	66476		2020-01-21T08:14:45.414146
50	想见你	62966		2020-01-21T08:14:45.414218
