排名	关键词	热度	特征	时间
1	洛丽塔女演员去世	3284173	新	2019-12-28T05:04:10.893415
2	禁止任何人威胁医护人员人身安全	2862785	新	2019-12-28T05:04:10.893606
3	2020新年第一表白神器	2846292	荐	2019-12-28T05:04:10.893760
4	民航总医院内行凶嫌疑人孙文斌被批捕	2836182	新	2019-12-28T05:04:10.893914
5	韩安冉发文	2344585	热	2019-12-28T05:04:10.894086
6	腾讯视频星光大赏直播	2038380	荐	2019-12-28T05:04:10.894244
7	沈腾刘涛吐槽杨烁	1387693	热	2019-12-28T05:04:10.894392
8	蔡徐坤曾与鞠萍同台主持	1081208		2019-12-28T05:04:10.894539
9	中国立法防医闹	586574	新	2019-12-28T05:04:10.894660
10	指挥大厅里的小姐姐笑着笑着就哭了	573025		2019-12-28T05:04:10.894805
11	于正评价大明风华	518925		2019-12-28T05:04:10.894927
12	李易峰参加火箭军集体婚礼	518448	新	2019-12-28T05:04:10.895044
13	泰语版庆余年斗诗	510551		2019-12-28T05:04:10.895187
14	墨西哥发现千年玛雅宫殿	384591		2019-12-28T05:04:10.895301
15	张家界云海云瀑如梦似幻	368917		2019-12-28T05:04:10.895416
16	越来越多女性自己买钻石	367333		2019-12-28T05:04:10.895529
17	陈道明太有梗了	367073	热	2019-12-28T05:04:10.895643
18	因分手跳楼砸伤过路学生	366608	新	2019-12-28T05:04:10.895791
19	大学生抢课失败哭出鸡叫	366006	新	2019-12-28T05:04:10.895935
20	班长做13个包送全班女生	365444	新	2019-12-28T05:04:10.896078
21	男生求婚整栋宿舍楼助攻	364588		2019-12-28T05:04:10.896230
22	赖冠霖被粉丝撞到后的反应	364309		2019-12-28T05:04:10.896362
23	张叔平	364002	新	2019-12-28T05:04:10.896492
24	最废纸的影视剧	343011	新	2019-12-28T05:04:10.896653
25	百岁母亲喂生病女儿长寿面	323550		2019-12-28T05:04:10.896817
26	为什么女生不能随便吵架	321652		2019-12-28T05:04:10.896945
27	孙娜恩ins	310064		2019-12-28T05:04:10.897075
28	斗罗大陆海报	306228	新	2019-12-28T05:04:10.897203
29	1.6万辆凯迪拉克CT6召回	282347	新	2019-12-28T05:04:10.897365
30	越成熟越难喜欢上别人	267630	新	2019-12-28T05:04:10.897525
31	星光大赏节目单	237889		2019-12-28T05:04:10.897676
32	易烊千玺粉丝 王俊凯粉丝	232629		2019-12-28T05:04:10.897794
33	直男看林更新的眼神	232004		2019-12-28T05:04:10.897910
34	全球超一半珊瑚已死亡	225839		2019-12-28T05:04:10.898026
35	冬天的贝加尔湖	218148		2019-12-28T05:04:10.898162
36	90后的老年生活	212904		2019-12-28T05:04:10.898280
37	车银优露额头	212324		2019-12-28T05:04:10.898401
38	吴亦凡 我都要调侃自己了	212252		2019-12-28T05:04:10.898485
39	中国邮政集团有限公司揭牌成立	201730	新	2019-12-28T05:04:10.898567
40	开年美甲	201131		2019-12-28T05:04:10.898671
41	证券从业人员禁止买卖股票	182993	新	2019-12-28T05:04:10.898752
42	作家陈岚就小凤雅事件道歉	168574		2019-12-28T05:04:10.898855
43	让人惊艳的中国风	168560	新	2019-12-28T05:04:10.898937
44	烈焰红唇妆	168514	新	2019-12-28T05:04:10.899042
45	看电视时顺便练个绝活	168489	新	2019-12-28T05:04:10.899146
46	让你幸福感爆棚的早餐	168476	新	2019-12-28T05:04:10.899247
47	2021世俱杯承办城市	168444	新	2019-12-28T05:04:10.899351
48	近七成青年承认自己爱拖延	168418		2019-12-28T05:04:10.899453
49	C919最后一架试飞飞机完成首飞	151009	新	2019-12-28T05:04:10.899536
50	潘玮柏塑料袋套头	147087		2019-12-28T05:04:10.899641
