排名	关键词	热度	特征	时间
1	美国暂停向国外援助医疗物资用品	2642252	热	2020-04-02T05:06:32.083997
2	特朗普称不会发布全国居家隔离令	1891095	新	2020-04-02T05:06:32.084189
3	蓝天白云 定会如期而至	1883212	荐	2020-04-02T05:06:32.084346
4	五角大楼寻求10万个收尸袋	1825400		2020-04-02T05:06:32.084496
5	邓主任	1797322	新	2020-04-02T05:06:32.084610
6	爸爸用女儿纸尿裤当口罩	1662079	热	2020-04-02T05:06:32.084751
7	外交部将向留学生派发1100多万份口罩	1419144	新	2020-04-02T05:06:32.084889
8	崂山再次回应核酸检测外国人插队	1173499		2020-04-02T05:06:32.085028
9	浙江嘉兴发放2亿消费券	912042		2020-04-02T05:06:32.085142
10	最长寿爷爷112岁生日会因疫情取消	826127		2020-04-02T05:06:32.085254
11	广州通报外籍新冠肺炎患者打伤护士	767967		2020-04-02T05:06:32.085364
12	美国新冠肺炎确诊超20万例	683156		2020-04-02T05:06:32.085477
13	世卫组织代表回应外媒对中国指责	639097		2020-04-02T05:06:32.085589
14	9架次包机接回中国公民1457人	609248	新	2020-04-02T05:06:32.085703
15	动物森友会 樱花	577907		2020-04-02T05:06:32.085842
16	借给患者的外公和妈妈还回来了	570568	新	2020-04-02T05:06:32.085953
17	乱港分子向中国大使馆求助	567557	新	2020-04-02T05:06:32.086089
18	张根硕母亲涉嫌逃税被起诉	564094		2020-04-02T05:06:32.086227
19	刘诗诗黑长直	557489	新	2020-04-02T05:06:32.086336
20	不是饭也舍不得删的照片	552591		2020-04-02T05:06:32.086474
21	土耳其人用香水当消毒剂	549344	新	2020-04-02T05:06:32.086585
22	意大利3000万海外口罩2200万来自中国	545788		2020-04-02T05:06:32.086720
23	男子开火车撞美国海军医疗船	545410	新	2020-04-02T05:06:32.086830
24	查尔斯王子发视频谈患病感受	522635		2020-04-02T05:06:32.086968
25	高中生直播分享上网课经验	485405	新	2020-04-02T05:06:32.087078
26	网络上看不懂的字母缩写	429474		2020-04-02T05:06:32.087218
27	上海教师入围全球教师奖	421968		2020-04-02T05:06:32.087327
28	英国新冠肺炎死亡病例数破2000例	411028	新	2020-04-02T05:06:32.087436
29	世卫组织称未来几天全球病例将超100万	386369	新	2020-04-02T05:06:32.087574
30	洛杉矶市长建议全体市民戴口罩	349468	新	2020-04-02T05:06:32.087711
31	河南郏县全面封村封小区	339176		2020-04-02T05:06:32.087847
32	美国预计有10万至24万人死于新冠	324140		2020-04-02T05:06:32.087955
33	中国防控措施成功打破病毒传播链	322184		2020-04-02T05:06:32.088066
34	钟南山谈康复患者是否会有后遗症	304210		2020-04-02T05:06:32.088185
35	中国抗疫物资出口收紧	299115		2020-04-02T05:06:32.088300
36	食物语	297862	新	2020-04-02T05:06:32.088408
37	薇娅卖火箭	288967		2020-04-02T05:06:32.088544
38	接英国留学生飞机已在9点半起飞	279087	新	2020-04-02T05:06:32.088653
39	阶段性友谊	252463		2020-04-02T05:06:32.088788
40	李子柒春日鲜花宴	246554		2020-04-02T05:06:32.088897
41	学校里奇奇怪怪的规定	241646		2020-04-02T05:06:32.089006
42	世界自闭症日	232585	新	2020-04-02T05:06:32.089115
43	罗永浩口误	227290		2020-04-02T05:06:32.089251
44	8旬夫妻牵手在晨光中散步	216464		2020-04-02T05:06:32.089359
45	做过最真实的一场梦	202481		2020-04-02T05:06:32.089468
46	上海新增境外输入病例6例	200636		2020-04-02T05:06:32.089588
47	崂山卫生局回应核酸检测外国人插队	181682		2020-04-02T05:06:32.089713
48	西昌南线山火蔓延	180792		2020-04-02T05:06:32.089839
49	小时候追剧的样子	178870	新	2020-04-02T05:06:32.089960
50	假偶天成男主Win道歉	162465		2020-04-02T05:06:32.090114
