排名	关键词	热度	特征	时间
1	全国确诊新型肺炎病例	4556444	沸	2020-01-25T01:30:25.627875
2	首个新冠病毒检测试剂盒通过检验	4278620	新	2020-01-25T01:30:25.627991
3	除夕夜的武汉	2907457	沸	2020-01-25T01:30:25.628090
4	陈总 夫人已经不演您的电影了	2886826	新	2020-01-25T01:30:25.628193
5	当彭昱畅听到一直单身一直爽	2843806	新	2020-01-25T01:30:25.628289
6	商务部紧急协调200多万只口罩	2625839	新	2020-01-25T01:30:25.628381
7	我姥爷不要我了	2094824	沸	2020-01-25T01:30:25.628471
8	那三个TFBOYS都长这么大了吗	1433843	沸	2020-01-25T01:30:25.628560
9	土耳其发生6.8级地震	1429506	新	2020-01-25T01:30:25.628651
10	法国确诊2例新型肺炎病例	1426141	新	2020-01-25T01:30:25.628740
11	追星女孩 募捐	1308865	新	2020-01-25T01:30:25.628829
12	除夕夜空军3架运输机飞抵武汉	1054895		2020-01-25T01:30:25.628917
13	武汉多家医院物资紧张	823555		2020-01-25T01:30:25.628990
14	150名解放军医护人员包机飞武汉	808837	新	2020-01-25T01:30:25.629062
15	江苏启动一级响应	747319		2020-01-25T01:30:25.629156
16	佟丽娅口红	741393	新	2020-01-25T01:30:25.629238
17	医生详述新冠肺炎治疗过程	731484		2020-01-25T01:30:25.629339
18	春节最流行的拜年姿势	716091	新	2020-01-25T01:30:25.629418
19	央视主播春晚朗诵后嘱咐网友	510449		2020-01-25T01:30:25.629516
20	新冠肺炎进入第二波流行上升期	497191	热	2020-01-25T01:30:25.629595
21	贾玲的B站老公都在台下坐着呢	491484	新	2020-01-25T01:30:25.629692
22	河北启动一级响应	466811		2020-01-25T01:30:25.629791
23	河南15辆婚庆车秒变宣传车	405916		2020-01-25T01:30:25.629870
24	武汉医院呼吁市民别送慰问品	382546		2020-01-25T01:30:25.629949
25	武汉加油	361452		2020-01-25T01:30:25.630027
26	易烊千玺腰封	360928		2020-01-25T01:30:25.630106
27	肖战谢娜拥抱	360390		2020-01-25T01:30:25.630185
28	周冬雨 卧蚕	360150		2020-01-25T01:30:25.630263
29	辽宁新增8例确诊病例	359498	新	2020-01-25T01:30:25.630342
30	唯一没有彩排过的春晚节目	316127		2020-01-25T01:30:25.630440
31	谁有尼格买提联系方式	314045		2020-01-25T01:30:25.630518
32	福建启动一级响应	308675		2020-01-25T01:30:25.630595
33	我的祖国还是得郭兰英来唱	306006		2020-01-25T01:30:25.630674
34	口罩不要随便扔	283967	新	2020-01-25T01:30:25.630751
35	武汉版小汤山工人年夜饭	281509		2020-01-25T01:30:25.630848
36	黄晓明大衣	268276		2020-01-25T01:30:25.630926
37	马丽沈腾小品应景	258969		2020-01-25T01:30:25.631003
38	重症隔离病房中的除夕	248647		2020-01-25T01:30:25.631080
39	北京累计确诊病例36例	226777		2020-01-25T01:30:25.631157
40	拜年	208547		2020-01-25T01:30:25.631235
41	肖战说喜欢彪的	207127		2020-01-25T01:30:25.631312
42	春晚分会场舞美	204676	新	2020-01-25T01:30:25.631388
43	秦岚张若昀演夫妻	203743		2020-01-25T01:30:25.631484
44	庚子顺意	200179	新	2020-01-25T01:30:25.631561
45	春晚旗袍	198957		2020-01-25T01:30:25.631658
46	封城日记	197627		2020-01-25T01:30:25.631735
47	难忘今宵响起的时候	180833		2020-01-25T01:30:25.631812
48	武汉小汤山医院定名火神山医院	175481		2020-01-25T01:30:25.631890
49	除夕夜重庆135位医生奔赴武汉	170446		2020-01-25T01:30:25.631967
50	武汉捐款	158662		2020-01-25T01:30:25.632045
