排名	关键词	热度	特征	时间
1	黄智博获刑三年三个月	3594399	热	2020-03-17T06:21:18.373419
2	撞上故宫东华门肇事司机已被警方带走	2851615	新	2020-03-17T06:21:18.373566
3	张伟丽无奈滞留美国	2343102	热	2020-03-17T06:21:18.373690
4	贵阳发现一名英国输入无症状感染者	2057771	新	2020-03-17T06:21:18.373808
5	意大利两名男子探出窗户打网球	1570903	新	2020-03-17T06:21:18.373924
6	美国首位志愿者接种新冠病毒候选疫苗	1526861	新	2020-03-17T06:21:18.374039
7	北京海关辟谣11万人从欧洲到北京	1142120	新	2020-03-17T06:21:18.374153
8	鹿晗粉丝头像控评	1027658	热	2020-03-17T06:21:18.374266
9	墨西哥总统与上千民众拥抱握手	985145		2020-03-17T06:21:18.374377
10	女孩子眼中的腿精	983749		2020-03-17T06:21:18.374472
11	韩国对进口口罩实施零关税	858476		2020-03-17T06:21:18.374563
12	蔡徐坤用打火机当蜡烛	819354	新	2020-03-17T06:21:18.374653
13	Sunnee裤子	787658		2020-03-17T06:21:18.374764
14	费南多道歉	771996		2020-03-17T06:21:18.374855
15	安徽部分公共场合可摘口罩	741982		2020-03-17T06:21:18.374943
16	邱晨	730925	新	2020-03-17T06:21:18.375031
17	归国华人嫌等待区条件简陋	721076	新	2020-03-17T06:21:18.375142
18	无人机劝阻薅花小朋友	718704	新	2020-03-17T06:21:18.375254
19	陕西国家紧急医学救援队摘下口罩	700348	新	2020-03-17T06:21:18.375366
20	像极了第一次化妆的我	687052	新	2020-03-17T06:21:18.375475
21	医生郭宏卿	685522	新	2020-03-17T06:21:18.375587
22	意大利公布250亿欧元经济纾困措施	648002	新	2020-03-17T06:21:18.375696
23	九寨沟下雪	623864		2020-03-17T06:21:18.375808
24	半自动洗羊	617592	新	2020-03-17T06:21:18.375899
25	等到了真正开学的时候	600656		2020-03-17T06:21:18.376008
26	武汉市民在阳台为医疗队送行	578936	新	2020-03-17T06:21:18.376096
27	方舱医院真神奇主创回应	552261	新	2020-03-17T06:21:18.376221
28	生活式熔断	538522	新	2020-03-17T06:21:18.376335
29	特朗普称美国经济可能走向衰退	520367		2020-03-17T06:21:18.376445
30	赵丽颖名誉权案一审胜诉	520177		2020-03-17T06:21:18.376534
31	巴西超1350名囚犯越狱	482048		2020-03-17T06:21:18.376622
32	美甲手套	470169	新	2020-03-17T06:21:18.376712
33	留学生该不该回国	449411	新	2020-03-17T06:21:18.376821
34	首批中国援助物资运抵塞尔维亚	444360		2020-03-17T06:21:18.376930
35	支援湖北医疗队开始撤离	443946		2020-03-17T06:21:18.377017
36	英雄联盟维护	430025	新	2020-03-17T06:21:18.377106
37	猫获金酸莓奖最差电影	401694		2020-03-17T06:21:18.377215
38	张文宏 疫情严重国家留学生慎重回国	394019		2020-03-17T06:21:18.377301
39	你买过最贵的机票	386370	新	2020-03-17T06:21:18.377390
40	美国为防疫情传播将释放部分囚犯	365772	新	2020-03-17T06:21:18.377500
41	成都允许临时占道经营	325903		2020-03-17T06:21:18.377618
42	权游演员海维尤感染新冠	319251		2020-03-17T06:21:18.377722
43	旧金山宣布封城	302051		2020-03-17T06:21:18.377821
44	意大利新冠肺炎死亡病例超过2000例	298819		2020-03-17T06:21:18.377924
45	假如重返大一	278984		2020-03-17T06:21:18.378024
46	看似平平无奇的棉签	239352	新	2020-03-17T06:21:18.378123
47	自带百搭体质的综艺明星	239289	新	2020-03-17T06:21:18.378248
48	西班牙限行首日遛狗成通行证	234427		2020-03-17T06:21:18.378370
49	特朗普	220786		2020-03-17T06:21:18.378469
50	南京郁金香花海	152412		2020-03-17T06:21:18.378566
