排名	关键词	热度	特征	时间
1	特朗普就伊朗袭击发表讲话	562301		2020-01-08T23:20:50.341122
2	多国航班宣布避开两伊领空	140876		2020-01-08T23:20:50.341231
3	超赞年货节	121617	荐	2020-01-08T23:20:50.341323
4	法院受理郑爽诉张恒借贷纠纷案	121617		2020-01-08T23:20:50.341431
5	特朗普	121370		2020-01-08T23:20:50.341515
6	年货会说话	120818	荐	2020-01-08T23:20:50.341599
7	赵雅芝自我检讨式发微博	119878	热	2020-01-08T23:20:50.341703
8	太子爷下线	93036		2020-01-08T23:20:50.341809
9	朱丹叫错马思纯名字	81770	沸	2020-01-08T23:20:50.341893
10	1分钟了解美伊冲突最新进展	72037		2020-01-08T23:20:50.342006
11	武汉8名不明原因肺炎患者治愈出院	58605		2020-01-08T23:20:50.342102
12	高以翔哥哥发声明	50131	热	2020-01-08T23:20:50.342196
13	蓝兰人设	49232		2020-01-08T23:20:50.342312
14	CNN称伊朗导弹击中区域没有美国人	46725		2020-01-08T23:20:50.342405
15	女孩华山遇害案被告获死刑	43228		2020-01-08T23:20:50.342498
16	伊拉克称伊朗袭击前曾发出通知	36114		2020-01-08T23:20:50.342592
17	中国男排3比2中国台北	35964		2020-01-08T23:20:50.342685
18	张钧甯玫瑰红长裙	35597		2020-01-08T23:20:50.342777
19	南京下雪	35431		2020-01-08T23:20:50.342870
20	雪碧唇膏	35076		2020-01-08T23:20:50.342960
21	突然间不火的网络梗	34776		2020-01-08T23:20:50.343052
22	邓紫棋吃着火锅唱着歌	34596		2020-01-08T23:20:50.343144
23	不考虑薪水最想从事的工作	34299		2020-01-08T23:20:50.343236
24	大学期末到底有多恐怖	33926		2020-01-08T23:20:50.343329
25	当代中年少女的九大特征	33817		2020-01-08T23:20:50.343421
26	女生睡前vs男生睡前	32438		2020-01-08T23:20:50.343514
27	被烧焦考拉从大火中逃出	31964		2020-01-08T23:20:50.343605
28	360年会特等奖为免裁券	31455		2020-01-08T23:20:50.343698
29	长的没妈妈好看是什么体验	23492		2020-01-08T23:20:50.343790
30	女子投诉快递员遭登门暴打	22363		2020-01-08T23:20:50.343880
31	女生过于敏感是种什么体验	21207		2020-01-08T23:20:50.343970
32	承包90后童年的动画片	20909		2020-01-08T23:20:50.344060
33	钱夹耳环	20711		2020-01-08T23:20:50.344151
34	曹灿去世	19816		2020-01-08T23:20:50.344259
35	杨千嬅因为丁子高办演唱会	19599		2020-01-08T23:20:50.344349
36	王俊凯被问期末考试成绩	19114		2020-01-08T23:20:50.344436
37	夫妻应该共享产假吗	19048		2020-01-08T23:20:50.344518
38	第一次化妆的你	18228		2020-01-08T23:20:50.344601
39	动漫的催泪片段	17956		2020-01-08T23:20:50.344681
40	乌方修改坠机事件声明	17809		2020-01-08T23:20:50.344764
41	戈恩在黎巴嫩召开记者会	16626		2020-01-08T23:20:50.344844
42	澳洲总理呼吁民众捐现金赈灾	16583		2020-01-08T23:20:50.344925
43	让人一见钟情的颜值	16275		2020-01-08T23:20:50.345013
44	大学生宿舍阳台开理发厅	16034		2020-01-08T23:20:50.345105
45	耿爽称中国使领馆增多是必须的	15697		2020-01-08T23:20:50.345196
46	霍思燕 杜江你就是我的太阳	14694		2020-01-08T23:20:50.345287
47	伊朗称不会与美国谈判	14125		2020-01-08T23:20:50.345380
48	22家旅游景区确定为5A级景区	13939		2020-01-08T23:20:50.345470
49	瑞幸咖啡等15款APP侵害用户权益	13571		2020-01-08T23:20:50.345563
50	南宁率先推行医院安检	10929		2020-01-08T23:20:50.345656
