排名	关键词	热度	特征	时间
1	庆余年	247151	沸	2019-12-20T21:36:10.140715
2	明年将制定个人信息保护法	163570	新	2019-12-20T21:36:10.140837
3	和肖战一起看秀	159000	荐	2019-12-20T21:36:10.140938
4	马天宇唱该死的温柔	150874	沸	2019-12-20T21:36:10.141039
5	刘鑫	106316	热	2019-12-20T21:36:10.141138
6	刘鑫改名	104209	沸	2019-12-20T21:36:10.141233
7	许绍洋再唱花香	83305	沸	2019-12-20T21:36:10.141327
8	彭于晏笑的也太憨了	82742		2019-12-20T21:36:10.141421
9	从小养狗或降低患精神分裂风险	67324		2019-12-20T21:36:10.141498
10	湖南卫视跨年主题曲	62480		2019-12-20T21:36:10.141575
11	费翔身材	61873		2019-12-20T21:36:10.141652
12	明天考研	54107		2019-12-20T21:36:10.141727
13	新闻联播里最甜的小可爱	46627		2019-12-20T21:36:10.141803
14	香港已有80名教师被捕	39963		2019-12-20T21:36:10.141878
15	雷蒙王治郅冲突	37992		2019-12-20T21:36:10.141953
16	郑元畅Ella重聚	36447		2019-12-20T21:36:10.142028
17	外国老师穿人体器官服上课	36105		2019-12-20T21:36:10.142118
18	潮流合伙人	36018		2019-12-20T21:36:10.142195
19	没有灵魂的土耳其冰淇淋	34207		2019-12-20T21:36:10.142268
20	江歌妈妈	33630		2019-12-20T21:36:10.142343
21	张柏芝再唱星语心愿	33018		2019-12-20T21:36:10.142418
22	相亲中最受欢迎的女生职业	28635		2019-12-20T21:36:10.142493
23	蒋方舟	23899		2019-12-20T21:36:10.142569
24	女生只涂口红算不算化妆	23438		2019-12-20T21:36:10.142643
25	酒鬼酒被举报非法添加甜蜜素	22055		2019-12-20T21:36:10.142718
26	精英律师 靳东	21484		2019-12-20T21:36:10.142792
27	陈昕葳	21380		2019-12-20T21:36:10.142867
28	兵马俑坑内浇水	20903		2019-12-20T21:36:10.142940
29	未达刑责年龄未成年人不能一放了之	20024		2019-12-20T21:36:10.143014
30	因为颜值高而受欢迎的反派	19551		2019-12-20T21:36:10.143091
31	朱亚文 头像咋换	19476		2019-12-20T21:36:10.143167
32	陈伟霆钟楚曦预告	19423		2019-12-20T21:36:10.143241
33	长期吃素或致神经受损和不育	19190		2019-12-20T21:36:10.143317
34	面包安利大会	17021		2019-12-20T21:36:10.143394
35	一读就错的常用词	16670		2019-12-20T21:36:10.143470
36	李云迪 我知道自己是胖了	16646		2019-12-20T21:36:10.143547
37	丝芭回应黄婷婷解约	16643		2019-12-20T21:36:10.143622
38	手机屏保大赛	16570		2019-12-20T21:36:10.143697
39	17款APP自动续费不通知	16262		2019-12-20T21:36:10.143772
40	雷军手机屏保	14351		2019-12-20T21:36:10.143849
41	罗志祥反对周扬青穿性感装	14323		2019-12-20T21:36:10.143923
42	乐华练习生 青你2	14203		2019-12-20T21:36:10.144000
43	半个喜剧台词	14071		2019-12-20T21:36:10.144074
44	不放过任何一个侵害未成年人犯罪案件	13955		2019-12-20T21:36:10.144149
45	24岁生物化学家当选美国小姐	13863		2019-12-20T21:36:10.144225
46	圣诞发型	13825		2019-12-20T21:36:10.144299
47	你应该和我交往的理由	13184		2019-12-20T21:36:10.144375
48	只有芸知道让你流泪的瞬间	11978		2019-12-20T21:36:10.144451
49	大明风华	11950		2019-12-20T21:36:10.144529
50	女生冬天多久洗一次头	11772		2019-12-20T21:36:10.144604
