排名	关键词	热度	特征	时间
1	带全家来京确诊女子被美国公司解雇	4467628	新	2020-03-20T05:06:41.909044
2	北京杜绝以短租方式躲避集中医学观察	1509714	新	2020-03-20T05:06:41.909185
3	特朗普称早知道新冠肺炎是大流行病	1467478	热	2020-03-20T05:06:41.909299
4	有翡	1454243	新	2020-03-20T05:06:41.909407
5	菅田将晖小松菜奈恋情	1353543		2020-03-20T05:06:41.909515
6	捷爱同行	1350733	荐	2020-03-20T05:06:41.909599
7	中国击剑3名队员确诊新冠肺炎	1350030		2020-03-20T05:06:41.909701
8	世卫称中国新冠0新增是一项了不起的成就	1342296	热	2020-03-20T05:06:41.909785
9	中国首次无新增病例是一个惊人的成就	1336670		2020-03-20T05:06:41.909887
10	湖北除武汉外所有市县疫情均为低风险	1327913	新	2020-03-20T05:06:41.909979
11	蔡徐坤被虞书欣说晕	1317349		2020-03-20T05:06:41.910084
12	干部职工子女留学回京要带头集中观察	1306443		2020-03-20T05:06:41.910173
13	全球新冠肺炎确诊病例达209839例	1301462	新	2020-03-20T05:06:41.910256
14	全球已有6个国家累计确诊病例过万	1291921		2020-03-20T05:06:41.910364
15	湖人两名球员确诊新冠肺炎	1281044		2020-03-20T05:06:41.910450
16	伊朗150万人有发热症状	1272205		2020-03-20T05:06:41.910534
17	N95口罩奶茶	1264517	热	2020-03-20T05:06:41.910617
18	荷兰首相在超市遇市民囤厕纸	1261603	新	2020-03-20T05:06:41.910718
19	火箭少女 和平精英	1237248		2020-03-20T05:06:41.910828
20	不及格的宫女	1044106		2020-03-20T05:06:41.910910
21	苹果中国官网每人限购两部iPhone	968070		2020-03-20T05:06:41.910992
22	人民币对美元汇率中间价跌破7.1	838869		2020-03-20T05:06:41.911075
23	特朗普称将用氯喹治疗新冠肺炎	784278		2020-03-20T05:06:41.911157
24	阿根廷女子遇见年少时的恋人	772880	新	2020-03-20T05:06:41.911240
25	意大利市长怼市民一封闭就爱跑步了	772847		2020-03-20T05:06:41.911341
26	古巨基儿子正面照	688103		2020-03-20T05:06:41.911425
27	金大贤感染新冠	673134	新	2020-03-20T05:06:41.911507
28	塞尔维亚村庄的天空	536672		2020-03-20T05:06:41.911609
29	为什么运动员易感染新冠病毒	525518		2020-03-20T05:06:41.911692
30	中国夜间灯光数据回升	521704	新	2020-03-20T05:06:41.911783
31	美度假游客不顾疫情坚持狂欢	508393	新	2020-03-20T05:06:41.911902
32	上海地铁投放战疫英雄照片	473536		2020-03-20T05:06:41.912022
33	76人三名成员新冠检测呈阳性	436226	新	2020-03-20T05:06:41.912114
34	考研国家线	400492		2020-03-20T05:06:41.912239
35	詹姆斯支持洛杉矶封城	387280		2020-03-20T05:06:41.912334
36	北京要求掌握干部职工子女留学回国情况	359727		2020-03-20T05:06:41.912428
37	武汉红十字会医院将暂时关停	358006		2020-03-20T05:06:41.912521
38	议员讲完话清洁阿姨立刻擦桌	338435		2020-03-20T05:06:41.912612
39	救援队队员王蕾	328666	新	2020-03-20T05:06:41.912704
40	视觉中国恢复运营	328325	新	2020-03-20T05:06:41.912819
41	广东通报新增境外输入14例	326590	新	2020-03-20T05:06:41.912933
42	玉兔二号工作天数和行驶里程实现双四百	325101	新	2020-03-20T05:06:41.913049
43	小花仙	323762	新	2020-03-20T05:06:41.913164
44	蒙古发生5.9级地震	323248	新	2020-03-20T05:06:41.913278
45	英国首相称将在12周内扭转疫情	321182	新	2020-03-20T05:06:41.913392
46	东京奥运会圣火抵达日本	320248	新	2020-03-20T05:06:41.913507
47	夹克包包	318549	新	2020-03-20T05:06:41.913622
48	夏研唱功	318083		2020-03-20T05:06:41.913736
49	加州封城	299964	新	2020-03-20T05:06:41.913825
50	安倍晋三重申奥运会不会推迟或取消	298408		2020-03-20T05:06:41.913939
