排名	关键词	热度	特征	时间
1	钟南山称已有药物将用于临床治疗	12385311	爆	2020-01-25T07:18:30.947817
2	最小新型肺炎确诊病例仅2岁	3998410	热	2020-01-25T07:18:30.947930
3	1月22号K1068次列车4号车厢	3315056	热	2020-01-25T07:18:30.948022
4	全国确诊新型肺炎病例	2463060	沸	2020-01-25T07:18:30.948110
5	新加坡抵杭州一架航班所有乘客隔离	2095387	沸	2020-01-25T07:18:30.948210
6	六大主播集体拜年	2063643	新	2020-01-25T07:18:30.948299
7	武汉85家酒店支援医护人员	2029868	热	2020-01-25T07:18:30.948385
8	上海民政局取消2月2日结婚登记	1873087	热	2020-01-25T07:18:30.948472
9	火神山医院将于2月1日建成	1724793	沸	2020-01-25T07:18:30.948557
10	广东发现1起工作同事聚集性疫情	1494830	沸	2020-01-25T07:18:30.948641
11	新疆启动一级响应	1270264	新	2020-01-25T07:18:30.948726
12	贾玲的B站老公都在台下坐着呢	1259159	热	2020-01-25T07:18:30.948810
13	河南新增23例确诊病例	1081030		2020-01-25T07:18:30.948895
14	卫健委派1230人医疗队驰援武汉	1001898	新	2020-01-25T07:18:30.948963
15	首个新冠病毒检测试剂盒通过检验	773175	热	2020-01-25T07:18:30.949048
16	陶勇 如果做不了手术可以做研究	749449	新	2020-01-25T07:18:30.949132
17	张天爱好仙	738977		2020-01-25T07:18:30.949217
18	佟丽娅口红	702779		2020-01-25T07:18:30.949287
19	李宇春 幸福长流母亲河	667614	热	2020-01-25T07:18:30.949355
20	陈总 夫人已经不演您的电影了	665369	热	2020-01-25T07:18:30.949447
21	钟南山	636957		2020-01-25T07:18:30.949545
22	封城日记	634999		2020-01-25T07:18:30.949621
23	欧文重新关注詹姆斯	566926	新	2020-01-25T07:18:30.949696
24	当彭昱畅听到一直单身一直爽	559730	热	2020-01-25T07:18:30.949795
25	大年初一	501779		2020-01-25T07:18:30.949889
26	过年没领到红包的我	456915	新	2020-01-25T07:18:30.949966
27	追星女孩 募捐	323594		2020-01-25T07:18:30.950060
28	我姥爷不要我了	318143		2020-01-25T07:18:30.950135
29	商务部紧急协调200多万只口罩	314417		2020-01-25T07:18:30.950210
30	黄晓明说的青岛话	314403		2020-01-25T07:18:30.950285
31	梁武东医生因新冠肺炎去世	310849		2020-01-25T07:18:30.950361
32	重庆累计确诊57例病例	301151		2020-01-25T07:18:30.950436
33	替代性创伤	277291		2020-01-25T07:18:30.950510
34	150名解放军医护人员包机飞武汉	274400		2020-01-25T07:18:30.950585
35	辽宁累计确诊12例新型肺炎	274110	新	2020-01-25T07:18:30.950660
36	伦纳德生涯首个三双	253292	新	2020-01-25T07:18:30.950753
37	医生挨个进隔离病房互相打气	248038		2020-01-25T07:18:30.950847
38	湖北累计报告新型肺炎病例729例	228023		2020-01-25T07:18:30.950922
39	三所军医大学450人医疗队支援湖北	227865		2020-01-25T07:18:30.950997
40	肖战谢娜拥抱	221716		2020-01-25T07:18:30.951072
41	新型肺炎已治愈38例	218709		2020-01-25T07:18:30.951145
42	除夕夜的武汉	216053		2020-01-25T07:18:30.951219
43	四川新增13例确诊病例	202593		2020-01-25T07:18:30.951292
44	春节最流行的拜年姿势	200390		2020-01-25T07:18:30.951367
45	易烊千玺腰封	199288		2020-01-25T07:18:30.951441
46	新年吃的第一顿饭是什么	189642	新	2020-01-25T07:18:30.951515
47	江苏新增9例确诊病例	189534		2020-01-25T07:18:30.951608
48	法国确诊2例新型肺炎病例	171878		2020-01-25T07:18:30.951683
49	湖南新增19例新型肺炎确诊病例	166030		2020-01-25T07:18:30.951757
50	我们一起选择希望	165081	新	2020-01-25T07:18:30.951831
