排名	关键词	热度	特征	时间
1	钟南山称疫情拐点还要几天	6606981	新	2020-02-07T13:45:41.103868
2	16省份一省包一市支援湖北	2030435	沸	2020-02-07T13:45:41.103951
3	新冠肺炎患者中央财政补助60％	1950779	新	2020-02-07T13:45:41.104018
4	哭泣的胡明医生笑了	1919420	新	2020-02-07T13:45:41.104083
5	南京抗疫医生徐辉离世	1589139	沸	2020-02-07T13:45:41.104148
6	毕业那天你干了什么	1534759		2020-02-07T13:45:41.104236
7	全面调查李文亮事件	1525162	热	2020-02-07T13:45:41.104289
8	河北一患者隐瞒情况致77人密切接触	1451206	新	2020-02-07T13:45:41.104350
9	我不是英雄 只是有人需要我	1243332		2020-02-07T13:45:41.104412
10	全国新增确诊病例连续两天明显下降	854182		2020-02-07T13:45:41.104462
11	湖北91岁患者治愈出院	837559		2020-02-07T13:45:41.104514
12	教育部 未经学校批准不准返校	833303	新	2020-02-07T13:45:41.104563
13	广西一非法经营野味窝点被查获	736893		2020-02-07T13:45:41.104626
14	湖南元宵晚会设置弹幕式观众席	704645	热	2020-02-07T13:45:41.104680
15	如何正确取快递	634038		2020-02-07T13:45:41.104750
16	医生解释买菜15秒被感染	631510	热	2020-02-07T13:45:41.104804
17	杨幂白浅大婚造型	623206	热	2020-02-07T13:45:41.104872
18	歌手	620724	新	2020-02-07T13:45:41.104950
19	周杰捐献两万斤大米	610410	热	2020-02-07T13:45:41.105016
20	羽生结弦	603799	新	2020-02-07T13:45:41.105090
21	超市里买菜的都是男同志	599689		2020-02-07T13:45:41.105157
22	黄石首例确诊产妇康复出院	595234		2020-02-07T13:45:41.105210
23	用面包盒自制1600个防护面罩捐医院	585560		2020-02-07T13:45:41.105264
24	李文亮妻子	579505	热	2020-02-07T13:45:41.105317
25	人一闲下来满脑子都是才华	575622		2020-02-07T13:45:41.105385
26	楼下老板实行闭门营业	569841		2020-02-07T13:45:41.105438
27	Apple Watch或将配置Touch ID	535990		2020-02-07T13:45:41.105491
28	火神山医院一日三餐吃什么	493024	新	2020-02-07T13:45:41.105545
29	岂曰无衣 与子同裳	491884		2020-02-07T13:45:41.105611
30	鼓励有条件的机构开展核酸检测	485772	新	2020-02-07T13:45:41.105664
31	安心裤	473899		2020-02-07T13:45:41.105731
32	吃过最奇葩的汤圆	462324		2020-02-07T13:45:41.105783
33	北京公共场所不戴口罩者重则被拘留	416641		2020-02-07T13:45:41.105835
34	网课	399422		2020-02-07T13:45:41.105887
35	CT筛选或将成诊断首选	364105	新	2020-02-07T13:45:41.105939
36	清肺排毒汤	356605		2020-02-07T13:45:41.106005
37	沈阳青岛海关辟谣扣押对方防控物资	345399	新	2020-02-07T13:45:41.106058
38	黑龙江聚集性疫情共48起发病194人	344749	新	2020-02-07T13:45:41.106126
39	乡政府没收600多张幺鸡	335646		2020-02-07T13:45:41.106193
40	刘亦菲花木兰杂志封面	300518		2020-02-07T13:45:41.106245
41	网课太欺负人了	285645		2020-02-07T13:45:41.106297
42	无接触礼仪	285460		2020-02-07T13:45:41.106349
43	最新疫情地图	282326		2020-02-07T13:45:41.106401
44	绝代双骄	262639	新	2020-02-07T13:45:41.106454
45	松井珠理奈毕业	259844	新	2020-02-07T13:45:41.106522
46	云逛吃大赛	259669	新	2020-02-07T13:45:41.106587
47	央行提供3000亿元专项再贷款	259667	新	2020-02-07T13:45:41.106653
48	驰援武汉女医护人员剃光头	252725		2020-02-07T13:45:41.106719
49	上海发现45起聚集性疫情	240218		2020-02-07T13:45:41.106772
50	锦衣之下	231217		2020-02-07T13:45:41.106827
