排名	关键词	热度	特征	时间
1	瑞幸爆单	2900622	热	2020-04-03T13:09:36.299334
2	刘鑫被江歌母亲起诉拒收起诉书	2381100	热	2020-04-03T13:09:36.299468
3	武汉返京男子感染母亲致28人隔离获刑	1716656	新	2020-04-03T13:09:36.299588
4	北京一女子发热被困海上游轮	1607062	新	2020-04-03T13:09:36.299703
5	孙文斌被执行死刑	1281225		2020-04-03T13:09:36.299817
6	把世界看清	1203735	荐	2020-04-03T13:09:36.299908
7	冰岛无症状感染者比例	1145276	新	2020-04-03T13:09:36.300019
8	瑞幸咖啡董事长发声	1041281	热	2020-04-03T13:09:36.300131
9	河南郭某鹏已被解除合同	962486	新	2020-04-03T13:09:36.300260
10	王者荣耀超话头像	947502	新	2020-04-03T13:09:36.300369
11	一班飞机上最多发现13例确诊病例	856909		2020-04-03T13:09:36.300477
12	明日部分电视剧排播暂停	834015		2020-04-03T13:09:36.300570
13	青你2调整播出时间	831584		2020-04-03T13:09:36.300657
14	中学食堂学生按学号分隔就餐	824218	新	2020-04-03T13:09:36.300749
15	非洲新冠肺炎蔓延50国超7000例	817779		2020-04-03T13:09:36.300863
16	75万美元往返海底最深处	806368		2020-04-03T13:09:36.300951
17	新加坡	800286	新	2020-04-03T13:09:36.301038
18	越来越喜欢戴口罩的原因	788713		2020-04-03T13:09:36.301147
19	女团都在用的帽子搭配	782842	新	2020-04-03T13:09:36.301234
20	网易游戏	777740	新	2020-04-03T13:09:36.301342
21	2020光见证历史了	772526		2020-04-03T13:09:36.301451
22	刘忻任杭州市代市长	708173		2020-04-03T13:09:36.301538
23	杨超越黄色碎花裙	687863		2020-04-03T13:09:36.301624
24	老番茄	559171		2020-04-03T13:09:36.301710
25	河南郭某鹏获刑一年半	541081		2020-04-03T13:09:36.301796
26	Wendy出院	535261	新	2020-04-03T13:09:36.301884
27	明星年轻时可以有多帅	495546		2020-04-03T13:09:36.301992
28	阴阳师官博头像	459798	新	2020-04-03T13:09:36.302078
29	乐华工作人员感染新冠肺炎	450405		2020-04-03T13:09:36.302185
30	尼泊尔警方用大钳子抓外出居民	419191		2020-04-03T13:09:36.302273
31	意大利城市副市长无视禁令去晨跑	407455	新	2020-04-03T13:09:36.302362
32	牛奶布丁蛋挞	398781	新	2020-04-03T13:09:36.302470
33	妻子公开曝光被丈夫家暴16年	384210		2020-04-03T13:09:36.302578
34	RNG ES	336033		2020-04-03T13:09:36.302663
35	第一次剪短发是什么体验	318590		2020-04-03T13:09:36.302748
36	浙江高三初三4月13日开学	302303		2020-04-03T13:09:36.302834
37	武汉天河国际机场进行全面消杀	286115		2020-04-03T13:09:36.302921
38	中国姐妹图鉴	282113		2020-04-03T13:09:36.303007
39	让你成功路转粉的秀人	265594		2020-04-03T13:09:36.303093
40	娃娃礼服	264102		2020-04-03T13:09:36.303179
41	山东开学时间	262078		2020-04-03T13:09:36.303265
42	澳大利亚进入疫情压制阶段	251287	新	2020-04-03T13:09:36.303352
43	抄作业的不同定义	250899	新	2020-04-03T13:09:36.303459
44	分众传媒回应瑞幸咖啡造假影响	247458	新	2020-04-03T13:09:36.303570
45	截樱花挑战	247378	新	2020-04-03T13:09:36.303679
46	马拉松冠军违反新冠禁令被捕	244362	新	2020-04-03T13:09:36.303787
47	瞳夕解说	242482	新	2020-04-03T13:09:36.303896
48	欧盟向意大利道歉	239947		2020-04-03T13:09:36.304004
49	伊朗防疫人员扮死神上街	239751		2020-04-03T13:09:36.304090
50	财新	234957		2020-04-03T13:09:36.304184
