排名	关键词	热度	特征	时间
1	雪莉哥哥ins	2893912	热	2020-01-18T14:15:49.997723
2	澳大利亚水火两重天	2597918		2020-01-18T14:15:49.997857
3	大明风华上头	2570206	荐	2020-01-18T14:15:49.997949
4	李现李沁春晚后台合照	2413171	热	2020-01-18T14:15:49.998056
5	王俊凯自己开车参加春晚联排	2312242	沸	2020-01-18T14:15:49.998161
6	奇葩说总决赛	2116786	新	2020-01-18T14:15:49.998273
7	孙杨200米自由泳夺金	2030757	新	2020-01-18T14:15:49.998390
8	考拉被雨淋了	1849377	沸	2020-01-18T14:15:49.998506
9	第二季大国外交最前线	1688416		2020-01-18T14:15:49.998621
10	春晚第三次联排	1494288	沸	2020-01-18T14:15:49.998715
11	人民日报评开车进故宫	1461893	沸	2020-01-18T14:15:49.998830
12	李庚希跟徐峥要易烊千玺演唱会门票	1459997	新	2020-01-18T14:15:49.998946
13	武汉病毒性肺炎5大谣言	1389890		2020-01-18T14:15:49.999062
14	957退役仪式	1308709		2020-01-18T14:15:49.999158
15	春节不回家的中国军人	1260283		2020-01-18T14:15:49.999250
16	明天还上班	1158310	热	2020-01-18T14:15:49.999342
17	快乐大本营	1136199	新	2020-01-18T14:15:49.999455
18	3D还原女子开车穿越故宫全程	898824	新	2020-01-18T14:15:49.999568
19	吐槽大会	813010	新	2020-01-18T14:15:49.999683
20	裴秀智活动新闻图	709398	新	2020-01-18T14:15:49.999796
21	女生过年三件套	704678		2020-01-18T14:15:49.999909
22	女生遭性侵毁尸案被告获死缓	617140	新	2020-01-18T14:15:49.999999
23	张韶涵上海演唱会	426867	新	2020-01-18T14:15:50.000112
24	世界上最矮的人去世	394635		2020-01-18T14:15:50.000241
25	女大学生毕业后收养100多只流浪猫	384948	新	2020-01-18T14:15:50.000340
26	陈飞宇哥哥	354782	热	2020-01-18T14:15:50.000456
27	欧阳娜娜齐刘海大片	321055		2020-01-18T14:15:50.000569
28	2020中缅文化旅游年	293191		2020-01-18T14:15:50.000661
29	为逃避结婚偷东西进警局避风头	284782		2020-01-18T14:15:50.000753
30	大年初一预售票房破亿	251693		2020-01-18T14:15:50.000844
31	宋茜端着盆喝汤	251429		2020-01-18T14:15:50.000936
32	阅文盛典	248188	新	2020-01-18T14:15:50.001026
33	手机里舍不得删的糊照	238312		2020-01-18T14:15:50.001141
34	伊朗愿和欧洲协商伊核协议	235672		2020-01-18T14:15:50.001232
35	李易峰侧颜生图	234824		2020-01-18T14:15:50.001323
36	主持人大赛	218329	新	2020-01-18T14:15:50.001415
37	北方发红包真的很大吗	206787		2020-01-18T14:15:50.001528
38	情侣扎堆预约20200202结婚登记	189548		2020-01-18T14:15:50.001620
39	南京城墙灯会再现金陵盛景	188462	新	2020-01-18T14:15:50.001712
40	IS头目被捕胖到警车塞不下	177773		2020-01-18T14:15:50.001826
41	剧中吃饭最香的明星	160338		2020-01-18T14:15:50.001917
42	我家那闺女预告	146077		2020-01-18T14:15:50.002008
43	长得显小有哪些好处	137882		2020-01-18T14:15:50.002100
44	锦衣之下	125523		2020-01-18T14:15:50.002190
45	协和医院版小幸运MV	124237		2020-01-18T14:15:50.002281
46	新闻联播延时	123561	新	2020-01-18T14:15:50.002372
47	去迪士尼之前的男人	114164		2020-01-18T14:15:50.002486
48	走路时候不要玩手机	104020	新	2020-01-18T14:15:50.002577
49	盗版热播剧组织者牟利上千万	99652		2020-01-18T14:15:50.002691
50	腾格尔唱芒种	92338	新	2020-01-18T14:15:50.002782
