排名	关键词	热度	特征	时间
1	新型肺炎确诊440例死亡9例	11251447	爆	2020-01-22T04:46:31.221606
2	武汉给市民朋友的一封信	5342912	沸	2020-01-22T04:46:31.221708
3	妈妈咱不用拼了	4677731	荐	2020-01-22T04:46:31.221795
4	新型肺炎病毒存在变异可能	4252451	新	2020-01-22T04:46:31.221878
5	迪丽热九	3248762	沸	2020-01-22T04:46:31.221962
6	我记忆中的中国女排	3196416		2020-01-22T04:46:31.222043
7	N95口罩	3172898	沸	2020-01-22T04:46:31.222109
8	新型冠状病毒来源是野生动物	2954774	新	2020-01-22T04:46:31.222190
9	国新办回应新型肺炎	2145872	新	2020-01-22T04:46:31.222271
10	广东打击哄抬口罩价格行为	1785080		2020-01-22T04:46:31.222353
11	央视记者探访武汉隔离病房	1725281	热	2020-01-22T04:46:31.222417
12	陈思诚 不干折损同行的事	1724749	热	2020-01-22T04:46:31.222499
13	84岁钟南山再战防疫最前线	1082029	热	2020-01-22T04:46:31.222580
14	卫健委专家组一成员被隔离	1067410	新	2020-01-22T04:46:31.222660
15	协和医院骨科医生自愿支援	866090	热	2020-01-22T04:46:31.222741
16	过年前最后2天	664381		2020-01-22T04:46:31.222821
17	江西确诊2例新型肺炎病例	651714	热	2020-01-22T04:46:31.222886
18	淘宝所有口罩不允许涨价	651459	热	2020-01-22T04:46:31.222967
19	发给亲戚用	648388	新	2020-01-22T04:46:31.223047
20	姥姥为外孙女缝制粉色车衣	643366	新	2020-01-22T04:46:31.223126
21	囧妈	571020	新	2020-01-22T04:46:31.223206
22	长沙确诊首例新型肺炎病例	504710	热	2020-01-22T04:46:31.223285
23	湖北发布加强新型肺炎防控通告	479767	新	2020-01-22T04:46:31.223372
24	龙卷风蛋包饭做法	463900		2020-01-22T04:46:31.223465
25	斯文雅痞眼镜杀	462759		2020-01-22T04:46:31.223539
26	武汉疫情防控全面升级	461679		2020-01-22T04:46:31.223612
27	美国确诊首例新型肺炎病例	443947	热	2020-01-22T04:46:31.223683
28	唐探3终极预告	369481	新	2020-01-22T04:46:31.223773
29	安宰贤胖了	281460		2020-01-22T04:46:31.223862
30	高中班主任用化学方程式写评语	237665		2020-01-22T04:46:31.223933
31	全副武装的白衣战士	224147		2020-01-22T04:46:31.224005
32	沈月机场造型	216502		2020-01-22T04:46:31.224075
33	你为什么不参加同学聚会	202831		2020-01-22T04:46:31.224147
34	武汉市长回应万家宴	187113	新	2020-01-22T04:46:31.224233
35	美国2万人集会抗议政府禁枪	169903		2020-01-22T04:46:31.224324
36	权志龙看秀造型	158941		2020-01-22T04:46:31.224397
37	女子头发长190厘米	150094		2020-01-22T04:46:31.224466
38	武汉新型肺炎患者救治由政府买单	125896		2020-01-22T04:46:31.224537
39	姜思达采访张艺兴	124316		2020-01-22T04:46:31.224609
40	广东击败新疆	105227		2020-01-22T04:46:31.224680
41	过年如何巧妙的要红包	102901		2020-01-22T04:46:31.224751
42	宋寅好帅	91775		2020-01-22T04:46:31.224822
43	过年幸福小技巧	88437		2020-01-22T04:46:31.224892
44	患者给陶勇医生的评价	85440		2020-01-22T04:46:31.224962
45	昆明确诊首例新型肺炎病例	84710		2020-01-22T04:46:31.225033
46	广州地铁体温检测	81702		2020-01-22T04:46:31.225105
47	日本便利店数量首次减少	80528		2020-01-22T04:46:31.225176
48	澳大利亚鸭嘴兽面临灭绝	74334		2020-01-22T04:46:31.225247
49	炎亚纶 你的镜头对我而言就是枪口	72559		2020-01-22T04:46:31.225318
50	蔡昆廷郭旭	70652		2020-01-22T04:46:31.225389
