排名	关键词	热度	特征	时间
1	8名警察牺牲在疫情防控一线	5637659	新	2020-02-01T07:05:46.858174
2	李兰娟提倡没毛病不要乱吃药	2783586	热	2020-02-01T07:05:46.858250
3	海南2月24日前不得开学	2123238	新	2020-02-01T07:05:46.858309
4	总台记者探访武汉红十字会	2119841	沸	2020-02-01T07:05:46.858368
5	全明星致敬科比	2030855	新	2020-02-01T07:05:46.858426
6	詹姆斯哭了	1532673	新	2020-02-01T07:05:46.858483
7	滞留海外湖北籍同胞回国瞬间	1308390		2020-02-01T07:05:46.858538
8	最新疫情地图	1130907	沸	2020-02-01T07:05:46.858584
9	重庆首例死亡病例	980845		2020-02-01T07:05:46.858638
10	武汉小姐姐每天给医院做饭800份	865951	沸	2020-02-01T07:05:46.858683
11	杭州红十字会收支每日公布	847305		2020-02-01T07:05:46.858740
12	上海药物所回应	642474	热	2020-02-01T07:05:46.858784
13	黄冈市华家河镇书记镇长被免职	617609		2020-02-01T07:05:46.858838
14	请勿抢购自行服用双黄连口服液	541359	热	2020-02-01T07:05:46.858883
15	美国宣布进入公共卫生紧急状态	505183	热	2020-02-01T07:05:46.858937
16	大娘买不到口罩坐动车哭了	502879	热	2020-02-01T07:05:46.858992
17	李文亮	500718	新	2020-02-01T07:05:46.859047
18	Lisa	494938	热	2020-02-01T07:05:46.859102
19	疫情结束前不要和家人吵架	490496	热	2020-02-01T07:05:46.859156
20	隐瞒发热症状被立案侦查	489178		2020-02-01T07:05:46.859210
21	红十字会	482494	热	2020-02-01T07:05:46.859254
22	越不出门越不想出门	477599	新	2020-02-01T07:05:46.859310
23	戴上口罩后的颜值变化	475649	热	2020-02-01T07:05:46.859371
24	陈铭	471307	热	2020-02-01T07:05:46.859433
25	日本地震	469677		2020-02-01T07:05:46.859494
26	张文宏的公开课	468115	新	2020-02-01T07:05:46.859543
27	无聊到极致是种什么体验	451486	新	2020-02-01T07:05:46.859603
28	詹姆斯更衣柜挂科比球衣	447842		2020-02-01T07:05:46.859664
29	热干面糯米饭加油	365116		2020-02-01T07:05:46.859712
30	锦衣之下预告	348017	新	2020-02-01T07:05:46.859761
31	丁香园	341716		2020-02-01T07:05:46.859820
32	广东新增127例新型肺炎病例	331665		2020-02-01T07:05:46.859865
33	湖人主场致敬科比	328446		2020-02-01T07:05:46.859909
34	英国正式脱欧	325465		2020-02-01T07:05:46.859952
35	河北新增14例确诊病例	323789	新	2020-02-01T07:05:46.859995
36	四川新增30例新型肺炎病例	306318		2020-02-01T07:05:46.860051
37	双黄莲蓉月饼 双黄连	302613		2020-02-01T07:05:46.860094
38	听南方人说绕口令太解压了	300202		2020-02-01T07:05:46.860137
39	北京新增17例确诊病例	299592	新	2020-02-01T07:05:46.860200
40	市民深夜排百米长队买双黄连	287843		2020-02-01T07:05:46.860258
41	全国累计确诊新型肺炎11791例	278746		2020-02-01T07:05:46.860304
42	湖北省红十字工作人员	250940	新	2020-02-01T07:05:46.860349
43	中国红十字会总会公布社会捐赠情况	205214	新	2020-02-01T07:05:46.860406
44	英国首相脱欧讲话	203129	新	2020-02-01T07:05:46.860461
45	利拉德	198735	新	2020-02-01T07:05:46.860526
46	像极春节在家不能出门的你	197128	新	2020-02-01T07:05:46.860580
47	速度与激情9预告	193064		2020-02-01T07:05:46.860635
48	林允 可爱	191860		2020-02-01T07:05:46.860679
49	西安延迟复工	187901		2020-02-01T07:05:46.860723
50	欧文54分	166210		2020-02-01T07:05:46.860766
