排名	关键词	热度	特征	时间
1	詹青云 凭什么妈妈要做超人	1320592	沸	2020-01-10T00:21:24.834274
2	小袋鼠被火光包围拼命逃窜	330158		2020-01-10T00:21:24.834394
3	新年柚你 甄顺到底	328453	荐	2020-01-10T00:21:24.834480
4	池子 这就是笑果脱口秀	326748	热	2020-01-10T00:21:24.834580
5	欧阳娜娜 公主切	321083	热	2020-01-10T00:21:24.834677
6	周震南新年红包	269046	荐	2020-01-10T00:21:24.834773
7	中国国奥 韩国国奥	245667		2020-01-10T00:21:24.834890
8	朴秀荣患躯体化障碍症	199963		2020-01-10T00:21:24.834978
9	美国准备无条件与伊朗谈判	140047	沸	2020-01-10T00:21:24.835065
10	先安检后看病你支持吗	135985	沸	2020-01-10T00:21:24.835172
11	史上最严征信系统即将上线	135588		2020-01-10T00:21:24.835279
12	Ella的高跟鞋	135562	热	2020-01-10T00:21:24.835366
13	张玉宁受伤	134611		2020-01-10T00:21:24.835471
14	蔡徐坤Lisa捣蒜舞	133899		2020-01-10T00:21:24.835558
15	骆惠宁拜会林郑月娥	133176		2020-01-10T00:21:24.835644
16	杨帆上线	132224		2020-01-10T00:21:24.835729
17	澳大利亚山火有多严重	130439	热	2020-01-10T00:21:24.835814
18	央视春晚阵容	130195	新	2020-01-10T00:21:24.835920
19	爱情公寓5定档	128424	新	2020-01-10T00:21:24.836026
20	很体面但工资低的工作	127320		2020-01-10T00:21:24.836132
21	央视还原女子反杀醉汉案经过	126990		2020-01-10T00:21:24.836257
22	宋茜橘色高腰阔腿裤	125304		2020-01-10T00:21:24.836371
23	你见过最绝的古风穿搭	125171		2020-01-10T00:21:24.836457
24	今年回家路上的新变化	110395	新	2020-01-10T00:21:24.836544
25	嫌疑人生日收民警蛋糕坦白案情	107210		2020-01-10T00:21:24.836657
26	奇葩说	104954		2020-01-10T00:21:24.836738
27	明星过生日吹蜡烛有多好笑	104042	新	2020-01-10T00:21:24.836819
28	守口如瓶岳云鹏	102255		2020-01-10T00:21:24.836917
29	春运老司机的五本驾照	100510		2020-01-10T00:21:24.836999
30	为什么年味越来越淡了	86239		2020-01-10T00:21:24.837078
31	作业字写太大被老师批注恶心	85575		2020-01-10T00:21:24.837151
32	卡戴珊的步入式冰箱	85536		2020-01-10T00:21:24.837222
33	刘诗诗草莓果酱唇色	72396		2020-01-10T00:21:24.837293
34	三九第一天	64325		2020-01-10T00:21:24.837363
35	美单方面退出伊核协议无视国际法	55673		2020-01-10T00:21:24.837434
36	视监前任被发现后	54528		2020-01-10T00:21:24.837506
37	莱昂纳多救起落水男子	54377		2020-01-10T00:21:24.837578
38	截断式眼妆有多美	54153		2020-01-10T00:21:24.837648
39	皓衣行海报	49333		2020-01-10T00:21:24.837720
40	男孩为司机送上凉透的早餐真相暖心	48019		2020-01-10T00:21:24.837791
41	最超乎想象的一次旅行经历	46589	新	2020-01-10T00:21:24.837861
42	2020征兵报名时间	46479	新	2020-01-10T00:21:24.837950
43	动漫里很帅的女生	46435		2020-01-10T00:21:24.838039
44	金秀贤确认出演爱的迫降	40334		2020-01-10T00:21:24.838110
45	当你上课犯困时	38695	新	2020-01-10T00:21:24.838180
46	2019最火表情	37700		2020-01-10T00:21:24.838269
47	英雄联盟2020赛季宣传片	37274		2020-01-10T00:21:24.838341
48	因为长得像陈萍萍被删好友	35803		2020-01-10T00:21:24.838411
49	一次记忆深刻的摔跤	33515	新	2020-01-10T00:21:24.838482
50	一直坚持却又想放弃的事	31396		2020-01-10T00:21:24.838570
