排名	关键词	热度	特征	时间
1	尼日利亚爆发不明疾病	5924547	新	2020-02-11T04:52:15.901622
2	北京非生活必需的娱乐室一律关闭	2423557	热	2020-02-11T04:52:15.901703
3	湖北省卫健委书记主任被免职	2118990	沸	2020-02-11T04:52:15.901768
4	学生旅客3月31前机票可免费退改签	1540375	热	2020-02-11T04:52:15.901832
5	全国新冠肺炎累计死亡破千	1539755	新	2020-02-11T04:52:15.901894
6	小妇人撤档	1235600		2020-02-11T04:52:15.901954
7	硬核奶奶暴风雨式教育老伴	981537	新	2020-02-11T04:52:15.902009
8	全国累计确诊新型肺炎42638例	909253		2020-02-11T04:52:15.902075
9	东部战区在台岛东南部海域演练	797218		2020-02-11T04:52:15.902128
10	武汉发热患者不得跨区就诊	698890		2020-02-11T04:52:15.902181
11	陕西一高铁保洁员确诊前曾搭20趟高铁	684123		2020-02-11T04:52:15.902233
12	WHO专家先遣队抵达中国	633057		2020-02-11T04:52:15.902284
13	宁波驰援湖北医疗人员行李一件没少	613947	新	2020-02-11T04:52:15.902335
14	最新疫情地图	556835		2020-02-11T04:52:15.902398
15	湖北以外新增病例连降7天	555313		2020-02-11T04:52:15.902450
16	王源用火锅底料煮泡面	553708	热	2020-02-11T04:52:15.902502
17	拉面馆1人1桌3面围帘	551931	热	2020-02-11T04:52:15.902565
18	中年男教师直播授课美颜开满级	550724	新	2020-02-11T04:52:15.902627
19	后羿嫦娥如梦令皮肤视频	548669	新	2020-02-11T04:52:15.902690
20	口罩猫	547449	新	2020-02-11T04:52:15.902752
21	WHO 新冠病毒不怕炎热湿润天气	545133		2020-02-11T04:52:15.902815
22	等待中的外卖小哥	543572		2020-02-11T04:52:15.902868
23	美国工厂导演说中文谢谢曹德旺	542741	新	2020-02-11T04:52:15.902919
24	上网课时的尴尬瞬间	541636	新	2020-02-11T04:52:15.902982
25	不要宣传老人捐款了	537113		2020-02-11T04:52:15.903045
26	方舱医院患者跳萨日朗	523505		2020-02-11T04:52:15.903096
27	奥斯卡收视率创历史新低	493998		2020-02-11T04:52:15.903148
28	西藏林芝劝返41个旅游团	481999		2020-02-11T04:52:15.903199
29	杭州一球队多人感染新冠肺炎	442613		2020-02-11T04:52:15.903250
30	口罩企业复工率已超过76%	442397	新	2020-02-11T04:52:15.903302
31	百步亭	438603		2020-02-11T04:52:15.903364
32	南京乘出租须实名登记	404910	新	2020-02-11T04:52:15.903416
33	央视记者进入武汉医院隔离区采访	361416		2020-02-11T04:52:15.903478
34	横店影视城2月13日起逐步复工	318368	新	2020-02-11T04:52:15.903550
35	李佳琦直播	273187		2020-02-11T04:52:15.903610
36	严禁擅自封闭高速公路出入口	269145	新	2020-02-11T04:52:15.903671
37	重要国计民生领域要立即复工复产	262197	新	2020-02-11T04:52:15.903732
38	已启动野生动物保护法修改工作	256489		2020-02-11T04:52:15.903793
39	爱情公寓5	224566		2020-02-11T04:52:15.903842
40	湖北累计确诊病例超3万例	215807		2020-02-11T04:52:15.903917
41	贺繁星元宋修罗场	196127		2020-02-11T04:52:15.903979
42	张定宇 新冠肺炎是自限性疾病	181357		2020-02-11T04:52:15.904030
43	像极了在家憋坏了的我	177318		2020-02-11T04:52:15.904081
44	严格杜绝填表抗疫等形式主义	173301	新	2020-02-11T04:52:15.904143
45	澳洲暴雨扑灭山火引发洪涝	171100		2020-02-11T04:52:15.904228
46	疫情过后你和你的好朋友	155313		2020-02-11T04:52:15.904281
47	LG出售中国总部大楼	150926		2020-02-11T04:52:15.904333
48	武汉所有住宅小区实行封闭管理	150617		2020-02-11T04:52:15.904384
49	中国传媒大学原副校长被决定逮捕	137838		2020-02-11T04:52:15.904435
50	武汉排查出1499名重症患者全部入院	128833		2020-02-11T04:52:15.904492
