排名	关键词	热度	特征	时间
1	成都5.1级地震	995894	沸	2020-02-02T20:52:25.039858
2	莆田步行街着火	723694	沸	2020-02-02T20:52:25.039957
3	钟南山称疑似病例自行隔离非常危险	670182	沸	2020-02-02T20:52:25.040040
4	地震预警	391347	新	2020-02-02T20:52:25.040120
5	目前已初步筛选出三种治疗药物	337190	热	2020-02-02T20:52:25.040236
6	最新疫情地图	332243	沸	2020-02-02T20:52:25.040323
7	想见你直播	249027	沸	2020-02-02T20:52:25.040432
8	白岩松对话温州市市长	215527	沸	2020-02-02T20:52:25.040535
9	邹韵好稳	184978	沸	2020-02-02T20:52:25.040637
10	湖北省特别是武汉市物资需要是重中之重	169778	热	2020-02-02T20:52:25.040737
11	地方不得以任何名义截留调用医疗物资	142507	热	2020-02-02T20:52:25.040840
12	德国确诊病例增至10例	141206		2020-02-02T20:52:25.040943
13	新增病例住在确诊病例楼上	141192		2020-02-02T20:52:25.041026
14	冯硕被淘汰	140711		2020-02-02T20:52:25.041108
15	山东发现聚集性疫情60起	140531		2020-02-02T20:52:25.041189
16	庚子年	140308		2020-02-02T20:52:25.041270
17	深圳女房东主动降租80万	139976		2020-02-02T20:52:25.041353
18	陈韵如假扮黄雨萱	139669		2020-02-02T20:52:25.041436
19	民企接手武汉红会物资工作	139330		2020-02-02T20:52:25.041518
20	网友请愿海王2开除艾梅伯	139046		2020-02-02T20:52:25.041600
21	下一站是幸福	139035		2020-02-02T20:52:25.041681
22	想见你 李子维	118288		2020-02-02T20:52:25.041762
23	许昕背后击球	112935		2020-02-02T20:52:25.041844
24	宅家美食日记	111712		2020-02-02T20:52:25.041925
25	20200202文案	110744		2020-02-02T20:52:25.042006
26	杭州九种行为一律追究刑责	104707		2020-02-02T20:52:25.042087
27	施展 天天向上	92515		2020-02-02T20:52:25.042169
28	我们最好的时光 就是现在	89236		2020-02-02T20:52:25.042250
29	未来一段时间不会出现大客流返京	85462		2020-02-02T20:52:25.042332
30	主持人大赛	84705		2020-02-02T20:52:25.042413
31	爱的迫降	84619		2020-02-02T20:52:25.042495
32	高晓攀输了	79262		2020-02-02T20:52:25.042575
33	春节这几天才知道的真相	60598		2020-02-02T20:52:25.042657
34	钟南山谈疫情防控最新情况	59987		2020-02-02T20:52:25.042738
35	王嘉宁	51547		2020-02-02T20:52:25.042819
36	欢乐喜剧人	48191		2020-02-02T20:52:25.042900
37	火神山医院交付部队	46106		2020-02-02T20:52:25.042980
38	深圳首次出现3例社区传播病例	44948		2020-02-02T20:52:25.043059
39	新相亲大会	40687		2020-02-02T20:52:25.043141
40	当你感到无聊时就去学习	40663		2020-02-02T20:52:25.043221
41	蔡毅	38876		2020-02-02T20:52:25.043301
42	澳网	37083		2020-02-02T20:52:25.043383
43	恢复上班后北京地铁将控制满载率	37013		2020-02-02T20:52:25.043464
44	非诚勿扰陈洁	34519		2020-02-02T20:52:25.043545
45	郑容和演唱会	32557		2020-02-02T20:52:25.043625
46	避免往人身上喷消毒剂	31393		2020-02-02T20:52:25.043706
47	陈梦 女单冠军	26582		2020-02-02T20:52:25.043787
48	C罗尤文生涯第50球	26239		2020-02-02T20:52:25.043868
49	德约科维奇澳网八冠王	26038		2020-02-02T20:52:25.043949
50	锦衣之下	26025		2020-02-02T20:52:25.044029
