排名	关键词	热度	特征	时间
1	武汉成立疫情防控指挥部	3343376	沸	2020-01-21T11:16:29.937158
2	武汉对进出武汉人员管控	2784319	沸	2020-01-21T11:16:29.937288
3	集五福	2348190	荐	2020-01-21T11:16:29.937404
4	周杰伦 哥以后要开始打网球了	2080885	新	2020-01-21T11:16:29.937512
5	炎亚纶 阿本	1796172	新	2020-01-21T11:16:29.937618
6	口罩	1702146	沸	2020-01-21T11:16:29.937722
7	Jennie蜜桃妆	1331656	新	2020-01-21T11:16:29.937826
8	买口罩的主力军	1224073	沸	2020-01-21T11:16:29.937939
9	操场埋尸案罪犯杜少平被执行死刑	991327		2020-01-21T11:16:29.938058
10	央视春晚首次制作电影版2020春晚	973241	新	2020-01-21T11:16:29.938153
11	武汉制定诊疗方案	963878		2020-01-21T11:16:29.938271
12	美泰加强中国游客入境检疫	673217	新	2020-01-21T11:16:29.938365
13	中国旅游大巴新西兰侧翻	672114		2020-01-21T11:16:29.938485
14	异形礼裙	663722		2020-01-21T11:16:29.938576
15	浏阳烟花厂爆炸29名公职人员被问责	658397		2020-01-21T11:16:29.938668
16	武汉15名医务人员感染新型冠状病毒	652768	热	2020-01-21T11:16:29.938760
17	蔡国庆与陈伟霆易烊千玺王嘉尔合影	647173	新	2020-01-21T11:16:29.938877
18	澳大利亚动物雨中嬉戏	642558	新	2020-01-21T11:16:29.938993
19	携程去哪儿飞猪退改保障	550710		2020-01-21T11:16:29.939108
20	当代小学生如何谈恋爱	452764	新	2020-01-21T11:16:29.939202
21	你家年夜饭的压轴菜	422098	新	2020-01-21T11:16:29.939317
22	前NBA球员德隆蒂韦斯特流落街头	369684		2020-01-21T11:16:29.939425
23	透明衣服	318746		2020-01-21T11:16:29.939509
24	岳云鹏 春晚都是俊男靓女除了我	302276		2020-01-21T11:16:29.939592
25	欠债17万想分141年还清	291842		2020-01-21T11:16:29.939676
26	同事接替陶勇医生看病	245845	热	2020-01-21T11:16:29.939758
27	别再打扰不回你消息的人	242891		2020-01-21T11:16:29.939861
28	钟南山	233111		2020-01-21T11:16:29.939944
29	中国空间站在轨建造任务将拉开序幕	215096		2020-01-21T11:16:29.940025
30	易烊千玺戏曲造型	204511		2020-01-21T11:16:29.940107
31	新型冠状病毒肺炎纳入法定传染病	202937		2020-01-21T11:16:29.940203
32	中国女排集训名单	201400	新	2020-01-21T11:16:29.940290
33	过年变美三件套	199371		2020-01-21T11:16:29.940393
34	第一次去长沙玩的网友	191053		2020-01-21T11:16:29.940480
35	李栋旭浴缸照	180074		2020-01-21T11:16:29.940571
36	在家当废物的感觉真好	177509		2020-01-21T11:16:29.940663
37	皓衣行官宣	164770		2020-01-21T11:16:29.940754
38	魔兽世界堕落之血事件	162341		2020-01-21T11:16:29.940846
39	黄晓明baby为小海绵举办生日宴	153412		2020-01-21T11:16:29.940938
40	春运如何严防新型冠状病毒	151534		2020-01-21T11:16:29.941029
41	盘点退出王室的王子公主	149825		2020-01-21T11:16:29.941120
42	市民穿睡衣出行被公开曝光	142284		2020-01-21T11:16:29.941213
43	菲律宾火山岛将被设为无人区	127568		2020-01-21T11:16:29.941304
44	一图看懂新型冠状病毒肺炎	108871		2020-01-21T11:16:29.941396
45	朱广权和手语老师教你急救	108306		2020-01-21T11:16:29.941489
46	海军兵哥军舰上求婚	100143		2020-01-21T11:16:29.941580
47	武汉2020春节文旅惠民活动延期	97516		2020-01-21T11:16:29.941672
48	楼上太吵楼下装震楼器回击	91604		2020-01-21T11:16:29.941765
49	陈可辛表示会和易烊千玺合作	87828		2020-01-21T11:16:29.941858
50	利拉德61分	53712		2020-01-21T11:16:29.941948
