排名	关键词	热度	特征	时间
1	鬼吹灯	3627725	热	2020-04-01T16:08:06.737707
2	钟南山表示无症状感染者不会引起大暴发	2120461	热	2020-04-01T16:08:06.737879
3	罗永浩直播	2024626		2020-04-01T16:08:06.738032
4	薇娅卖火箭	1981579	新	2020-04-01T16:08:06.738147
5	参半	1772813		2020-04-01T16:08:06.738288
6	华春莹回应台湾捐1000万口罩给欧美	1771188	新	2020-04-01T16:08:06.738401
7	张文宏说无症状感染者没那么可怕	1662712	新	2020-04-01T16:08:06.738540
8	拉贝后代向中国求援	1225471		2020-04-01T16:08:06.738681
9	美国拒绝进口中国KN95口罩	1095715	热	2020-04-01T16:08:06.738792
10	金在中道歉	1067545	新	2020-04-01T16:08:06.738928
11	黎语冰棠雪胜利之吻	988724	新	2020-04-01T16:08:06.739064
12	东京歌舞伎町出现大量感染者	836711		2020-04-01T16:08:06.739201
13	韩国网友请愿处罚金在中	784492	热	2020-04-01T16:08:06.739311
14	北京非毕业年级不会占周末和暑期	684224		2020-04-01T16:08:06.739447
15	四川甘孜5.6级地震	683709	新	2020-04-01T16:08:06.739557
16	青岛	673389	热	2020-04-01T16:08:06.739693
17	宋茜创3舞台造型	663079		2020-04-01T16:08:06.739828
18	官方通报男幼师性侵女童	658566		2020-04-01T16:08:06.739938
19	Q2	652321	新	2020-04-01T16:08:06.740047
20	张新成直播	644476	新	2020-04-01T16:08:06.740200
21	日本政府将为全国住户发口罩	639502	新	2020-04-01T16:08:06.740344
22	纽约州检测1.8万人半数阳性	638019		2020-04-01T16:08:06.740479
23	黄子韬马卡龙流苏毛衣	608271		2020-04-01T16:08:06.740588
24	中国抗疫物资出口收紧	596260		2020-04-01T16:08:06.740698
25	成化十四年	588332	新	2020-04-01T16:08:06.740807
26	死的让你猝不及防的角色	568419		2020-04-01T16:08:06.740944
27	愚人节的朋友圈	534062		2020-04-01T16:08:06.741053
28	当代女生的佛系社交	494031		2020-04-01T16:08:06.741159
29	外交部为有困难留学生协调赴英航班	458473		2020-04-01T16:08:06.741268
30	聊天时最反感的开场白	453633		2020-04-01T16:08:06.741375
31	惊艳四座的女装大佬	400356		2020-04-01T16:08:06.741483
32	八旬恋人每天坐国境隔离带边约会	377152		2020-04-01T16:08:06.741590
33	索马里前总理因新冠肺炎去世	364611	新	2020-04-01T16:08:06.741697
34	美国又两州进入重大灾难状态	360936		2020-04-01T16:08:06.741832
35	三星将关闭两座液晶面板工厂	357940	新	2020-04-01T16:08:06.741945
36	李兆基外孙确诊新冠肺炎	355803		2020-04-01T16:08:06.742079
37	名侦探柯南唇膏	310327		2020-04-01T16:08:06.742185
38	0401的真实含义	310145		2020-04-01T16:08:06.742292
39	段子手朱广权这样为武汉加油	297510	新	2020-04-01T16:08:06.742399
40	武汉罕见病患儿在南京治疗出院	297468		2020-04-01T16:08:06.742533
41	多地辟谣称不必抢米抢油	296621		2020-04-01T16:08:06.742642
42	李子柒春日鲜花宴	296423	新	2020-04-01T16:08:06.742747
43	12岁男孩路边蹭网学习	296060	新	2020-04-01T16:08:06.742880
44	加拿大总理致谢中国企业	295825	新	2020-04-01T16:08:06.743026
45	罗永浩口误	295395	新	2020-04-01T16:08:06.743181
46	崂山卫生局回应核酸检测外国人插队	294939	新	2020-04-01T16:08:06.743333
47	T179次列车脱轨事故调查组成立	294870		2020-04-01T16:08:06.743485
48	内蒙古干旱面积超六成	276402	新	2020-04-01T16:08:06.743608
49	被悬疑剧圈粉的角色	251270		2020-04-01T16:08:06.743757
50	接女友回家结婚下错车滞留武汉	238161		2020-04-01T16:08:06.743877
