排名	关键词	热度	特征	时间
1	赵丽颖李现刘亦菲蔡徐坤侧颜	2781147	沸	2020-01-11T16:22:50.184107
2	阿曼苏丹去世	2017157	热	2020-01-11T16:22:50.184235
3	黄渤春节不打烊	1997364	荐	2020-01-11T16:22:50.184335
4	李汶翰吐槽王一博	1900722	新	2020-01-11T16:22:50.184430
5	爱的迫降	1248965	沸	2020-01-11T16:22:50.184527
6	冯薪朵 陆思恒	1008194	热	2020-01-11T16:22:50.184620
7	锦衣之下	704336	沸	2020-01-11T16:22:50.184713
8	微博年度影响力事件	679203		2020-01-11T16:22:50.184805
9	期末评语是自己名字的藏头诗	675115	新	2020-01-11T16:22:50.184880
10	微博之夜	671825	热	2020-01-11T16:22:50.184973
11	蔡英文当选台湾地区领导人	660755	新	2020-01-11T16:22:50.185064
12	李冰冰 美岐我在下面拍你	637332	热	2020-01-11T16:22:50.185155
13	吴敦义宣布请辞国民党主席	587877	新	2020-01-11T16:22:50.185247
14	伊朗高官透露客机被击中细节	585650		2020-01-11T16:22:50.185337
15	邹韵太稳了	585552	新	2020-01-11T16:22:50.185410
16	朱丹念热巴娜扎绕口令	579746	新	2020-01-11T16:22:50.185501
17	吐槽大会	576648		2020-01-11T16:22:50.185598
18	男孩往井盖内扔炮被炸飞	569136	新	2020-01-11T16:22:50.185682
19	快乐大本营	554513		2020-01-11T16:22:50.185786
20	央视曝光宰客长途客车	535955	新	2020-01-11T16:22:50.185868
21	杨超越差点滑倒	483387		2020-01-11T16:22:50.185969
22	非诚勿扰	427175	新	2020-01-11T16:22:50.186051
23	颜如晶落泪	421381	新	2020-01-11T16:22:50.186151
24	中国天眼正式开放运行	384326		2020-01-11T16:22:50.186252
25	赵丽颖黑天鹅纱裙	362517	热	2020-01-11T16:22:50.186333
26	张含韵配的马冬梅	343657	新	2020-01-11T16:22:50.186435
27	声临其境	316268	新	2020-01-11T16:22:50.186535
28	部分iPhone下调以旧换新价格	291128	新	2020-01-11T16:22:50.186636
29	数学老师让孩子给爸妈出考卷	283274		2020-01-11T16:22:50.186738
30	李国庆吐槽大会	277331		2020-01-11T16:22:50.186819
31	TFBOYS再唱青春修炼手册	273785		2020-01-11T16:22:50.186901
32	奇葩说	268340		2020-01-11T16:22:50.186982
33	农民工凑28元车站吃散伙饭	259146	新	2020-01-11T16:22:50.187063
34	女儿17次生日军人爸爸缺席15次	225195		2020-01-11T16:22:50.187166
35	假如你的前任突然抱住你	221482	新	2020-01-11T16:22:50.187249
36	熬夜的你都在干什么	218164	新	2020-01-11T16:22:50.187351
37	波音确认前CEO无法获得任何离职补偿	211298	新	2020-01-11T16:22:50.187452
38	矣进宏50分	209365	新	2020-01-11T16:22:50.187554
39	对事不对人有错吗	204020	新	2020-01-11T16:22:50.187654
40	春节期间9地明确上调出租车费	198742	新	2020-01-11T16:22:50.187755
41	微博之夜三巨头	194533	新	2020-01-11T16:22:50.187857
42	秦昊演自闭症	194533	新	2020-01-11T16:22:50.187960
43	长得瘦有什么烦恼	194439	新	2020-01-11T16:22:50.188060
44	你的小名叫啥	194393	新	2020-01-11T16:22:50.188161
45	潘玮柏南京演唱会	194287	新	2020-01-11T16:22:50.188273
46	沈腾雷佳音像极了过年回家的我	194247		2020-01-11T16:22:50.188375
47	红烧肉叠叠乐	194157		2020-01-11T16:22:50.188452
48	王一博选编织袋	194078		2020-01-11T16:22:50.188526
49	刘琳配音唐晶	194058	新	2020-01-11T16:22:50.188600
50	冯硕 厉害	194005	新	2020-01-11T16:22:50.188691
