排名	关键词	热度	特征	时间
1	南京杀妻碎尸案已判决	601210	热	2020-01-11T00:06:03.797185
2	亲爱的客栈	351343		2020-01-11T00:06:03.797326
3	自拍大不一样	332616	荐	2020-01-11T00:06:03.797429
4	12306回应能否实现往返车票同时销售	226495		2020-01-11T00:06:03.797551
5	何赛穿裙子	204745		2020-01-11T00:06:03.797649
6	朱丹经纪人发长文	175264	热	2020-01-11T00:06:03.797745
7	用请回答1988打开乡村爱情	167635		2020-01-11T00:06:03.797856
8	李承铉泰迪卷	144684		2020-01-11T00:06:03.797943
9	国家最高科学技术奖	121557	沸	2020-01-11T00:06:03.798030
10	吴亦凡生图	100807		2020-01-11T00:06:03.798139
11	林书豪穿高以翔送的西服	99850	热	2020-01-11T00:06:03.798225
12	山的那边真的有大海	94637		2020-01-11T00:06:03.798339
13	泰国77头表演大象解开脚链	87199		2020-01-11T00:06:03.798433
14	误杀票房破10亿	86678		2020-01-11T00:06:03.798528
15	烟台走失女大学生确认遇难	86663		2020-01-11T00:06:03.798623
16	王俊凯裤子是假两件	86476	热	2020-01-11T00:06:03.798717
17	电信号转网被要求交5万赔偿金	82943	新	2020-01-11T00:06:03.798832
18	林珊珊见面会	78505		2020-01-11T00:06:03.798951
19	播音员是怎么忍住不笑场的	77323		2020-01-11T00:06:03.799043
20	大明风华	72935		2020-01-11T00:06:03.799137
21	让成年人感到窒息的事	71974		2020-01-11T00:06:03.799228
22	挂科几率最高的科目	71936		2020-01-11T00:06:03.799320
23	医生处方开秋裤	67145		2020-01-11T00:06:03.799412
24	彭于晏 杭州	63856		2020-01-11T00:06:03.799504
25	南京将投放一千台AED设备	60417		2020-01-11T00:06:03.799596
26	戈恩出逃被做成日本游戏	52905		2020-01-11T00:06:03.799684
27	4256万元的大石瓢	51919		2020-01-11T00:06:03.799770
28	上海银行	50705		2020-01-11T00:06:03.799855
29	特朗普建议中东加入北约	50590		2020-01-11T00:06:03.799939
30	当代年轻人酒量	50581		2020-01-11T00:06:03.800029
31	孟美岐 齐刘海	44422		2020-01-11T00:06:03.800122
32	徐峥想和娄烨合作	42973		2020-01-11T00:06:03.800230
33	为考研一年去图书馆1023次	37518		2020-01-11T00:06:03.800325
34	操场埋尸案二审维持原判	36837		2020-01-11T00:06:03.800418
35	张东健朱镇模聊天截图	36775		2020-01-11T00:06:03.800511
36	母亲遗弃自闭症儿子警方决定不起诉	36540		2020-01-11T00:06:03.800603
37	3D鲨鱼卫衣	35474		2020-01-11T00:06:03.800697
38	医生声东击西式采血	31813		2020-01-11T00:06:03.800791
39	小雏菊配饰	30113		2020-01-11T00:06:03.800883
40	林宥嘉抽奖抽中阿信	28887		2020-01-11T00:06:03.800976
41	同一个世界同一个妈的原因	27923		2020-01-11T00:06:03.801068
42	超大长靴	27885		2020-01-11T00:06:03.801161
43	92岁爷爷娶78岁奶奶	27044		2020-01-11T00:06:03.801253
44	金钱高跟鞋	25717		2020-01-11T00:06:03.801345
45	因机票作废躲过坠机航班	25550		2020-01-11T00:06:03.801437
46	列车员把化妆品当药品卖	24882		2020-01-11T00:06:03.801529
47	迪丽热巴生图	24847		2020-01-11T00:06:03.801621
48	冰雪奇缘最美小镇	23939		2020-01-11T00:06:03.801713
49	你见过最魔幻的新闻	20544	新	2020-01-11T00:06:03.801806
50	半影月食	18905		2020-01-11T00:06:03.801920
