排名	关键词	热度	特征	时间
1	张恒	5633701	热	2020-01-16T03:57:05.568660
2	军方清理丧生山火的动物尸体	4148845		2020-01-16T03:57:05.568780
3	十二生肖接力	3615199	荐	2020-01-16T03:57:05.568863
4	赵忠祥去世	3407669	沸	2020-01-16T03:57:05.568961
5	金钟大与女友约会照	1537990		2020-01-16T03:57:05.569056
6	朋友圈背景一束光	1418137	新	2020-01-16T03:57:05.569139
7	罗志祥瞪子棋	1397987	新	2020-01-16T03:57:05.569233
8	16年背对春晚舞台的老兵即将退伍	628990	新	2020-01-16T03:57:05.569328
9	普京打算提议梅德韦杰夫出任新职	480876		2020-01-16T03:57:05.569425
10	今天也是赵忠祥的生日	476579	新	2020-01-16T03:57:05.569502
11	王俊凯工作室声明	474709	沸	2020-01-16T03:57:05.569596
12	国内首次拍摄到布氏鲸水下影像	468495		2020-01-16T03:57:05.569690
13	中国高铁第一股挂牌上市	455325	新	2020-01-16T03:57:05.569764
14	爱情公寓5道歉	448093	热	2020-01-16T03:57:05.569858
15	唐人街探案	297694	热	2020-01-16T03:57:05.569951
16	俄政府全体辞职	293567	热	2020-01-16T03:57:05.570045
17	杨紫张一山同台	292642	热	2020-01-16T03:57:05.570137
18	日本确认首例新型冠状病毒病例	290610	新	2020-01-16T03:57:05.570230
19	倪萍	288878		2020-01-16T03:57:05.570322
20	澳大火已排放4亿吨二氧化碳	285873	新	2020-01-16T03:57:05.570396
21	Jennie 三星	285208		2020-01-16T03:57:05.570488
22	适合过年发朋友圈的文案	281940		2020-01-16T03:57:05.570561
23	赵忠祥最后一次公开亮相	280740	新	2020-01-16T03:57:05.570635
24	华为在英宣布两千万英镑投资计划	278913	新	2020-01-16T03:57:05.570730
25	囧妈主题曲	277345		2020-01-16T03:57:05.570822
26	古巨基说何书桓渣	272725		2020-01-16T03:57:05.570905
27	森蝶快一米七了	259861	新	2020-01-16T03:57:05.570990
28	动物世界配音	231405		2020-01-16T03:57:05.571095
29	哪一瞬间对失恋感到释怀	189889		2020-01-16T03:57:05.571178
30	过年红色怎么穿才好看	185100	新	2020-01-16T03:57:05.571260
31	中美签署第一阶段经贸协议	177341		2020-01-16T03:57:05.571364
32	黄牛聚集贵州机场收茅台指标	176127		2020-01-16T03:57:05.571446
33	100秒回顾赵忠祥生前影像	159999		2020-01-16T03:57:05.571527
34	谭松韵孤影打游戏	158218		2020-01-16T03:57:05.571610
35	PUBG新地图	155365		2020-01-16T03:57:05.571692
36	朋友请听好	150207		2020-01-16T03:57:05.571775
37	男女叠坐开车同系一条安全带	136110		2020-01-16T03:57:05.571857
38	妈妈觉得顺眼的妆	125775		2020-01-16T03:57:05.571940
39	日本独居户超三分之一	124829		2020-01-16T03:57:05.572023
40	年轻人吃火锅的定律	122407		2020-01-16T03:57:05.572105
41	郑爽一家北京春晚彩排	110713		2020-01-16T03:57:05.572199
42	树洞救援团一年半阻止1603次自杀	103175	新	2020-01-16T03:57:05.572286
43	为什么俄罗斯政府全体辞职	94837	新	2020-01-16T03:57:05.572389
44	普京提名俄新一届政府总理	94809	新	2020-01-16T03:57:05.572492
45	一线城市新房价格涨幅回落	94789	新	2020-01-16T03:57:05.572595
46	等待春节放假的我	94755	新	2020-01-16T03:57:05.572697
47	冰清玉洁	94698		2020-01-16T03:57:05.572800
48	怎样过年才有仪式感	94678		2020-01-16T03:57:05.572882
49	海王动画剧	94472		2020-01-16T03:57:05.572964
50	又有2颗可宜居星球被发现	87808		2020-01-16T03:57:05.573046
