排名	关键词	热度	特征	时间
1	王辰 新冠病毒有可能长期存在	5149509	新	2020-02-20T02:01:29.448859
2	湖北新增349例新冠肺炎	2904758	沸	2020-02-20T02:01:29.448943
3	方舱医院医生感慨医患关系回来了	2123044	新	2020-02-20T02:01:29.449007
4	沈腾 我是真什么都不知道	2118239	新	2020-02-20T02:01:29.449069
5	牛蛙	2110033	新	2020-02-20T02:01:29.449129
6	考研成绩	1818979	沸	2020-02-20T02:01:29.449187
7	湖北新增病例降至三位数	1786163	新	2020-02-20T02:01:29.449245
8	金钟大发文	1775612	沸	2020-02-20T02:01:29.449306
9	康复者捐献血浆享无偿献血待遇	1724096	新	2020-02-20T02:01:29.449364
10	脑瘫外卖小哥被封号谢绝网友捐款	1671934	沸	2020-02-20T02:01:29.449423
11	钟南山联手哈佛大学攻坚新冠病毒	1642572		2020-02-20T02:01:29.449481
12	290人涉疫情犯罪被检察机关提起公诉	1597516		2020-02-20T02:01:29.449529
13	柳如丝自杀	1583548	热	2020-02-20T02:01:29.449574
14	完美关系	1512862		2020-02-20T02:01:29.449631
15	日本政府回应教授控诉钻石公主号	1482163		2020-02-20T02:01:29.449678
16	谢腾飞	1470991	新	2020-02-20T02:01:29.449724
17	济南又地震了	1291291		2020-02-20T02:01:29.449781
18	SUHO solo	1199708	新	2020-02-20T02:01:29.449826
19	快递业回收再使用包装箱2亿个	1128915	新	2020-02-20T02:01:29.449882
20	她已经唱了整整五年了	952037		2020-02-20T02:01:29.449941
21	Pop Smoke	736928		2020-02-20T02:01:29.449991
22	明明没事但就是不想睡	687256		2020-02-20T02:01:29.450044
23	桔子贝雷帽	513733		2020-02-20T02:01:29.450095
24	你拍得最好的一张照片	508913		2020-02-20T02:01:29.450145
25	完美关系 楼道接生	474039	新	2020-02-20T02:01:29.450196
26	让谢广坤气死了	462859		2020-02-20T02:01:29.450261
27	湖南开学时间	378777		2020-02-20T02:01:29.450312
28	4颗新技术试验卫星发射成功	377440	新	2020-02-20T02:01:29.450370
29	韩国前总统李明博二审获刑17年	377004		2020-02-20T02:01:29.450435
30	网购频率最高的零食	376924		2020-02-20T02:01:29.450486
31	财经无忌 卢伟冰	334704	新	2020-02-20T02:01:29.450536
32	不要随便蹲在路边	331805		2020-02-20T02:01:29.450599
33	航拍雪过天晴的武汉	329626	新	2020-02-20T02:01:29.450649
34	武汉再发现居家确诊病人将问责	293683		2020-02-20T02:01:29.450708
35	金韩彬送中国粉丝数万只口罩	267463		2020-02-20T02:01:29.450766
36	徐天发现十七是小红袄	266676		2020-02-20T02:01:29.450849
37	李纯演技	264205		2020-02-20T02:01:29.450934
38	王文也	243483	新	2020-02-20T02:01:29.450992
39	男子离汉回京瞒报致母亲确诊	241386		2020-02-20T02:01:29.451051
40	厚劳大臣把钻石公主号乘客放回去了	230818		2020-02-20T02:01:29.451096
41	现实中的嘴炮十级学者	230111		2020-02-20T02:01:29.451143
42	韩国多名邪教徒确认感染新冠病毒	220082		2020-02-20T02:01:29.451188
43	刘真	212299		2020-02-20T02:01:29.451234
44	考研锦鲤	204830	新	2020-02-20T02:01:29.451279
45	乡村爱情	198817	新	2020-02-20T02:01:29.451339
46	小汤圆爸妈出院	181687		2020-02-20T02:01:29.451403
47	北京考研成绩	160549	新	2020-02-20T02:01:29.451454
48	玩具头饰	159477	新	2020-02-20T02:01:29.451515
49	疫情结束后出街的我们	157218		2020-02-20T02:01:29.451578
50	疫情过后想做的第一件事	150329		2020-02-20T02:01:29.451627
