排名	关键词	热度	特征	时间
1	西媒称武磊确诊感染	2967595	热	2020-03-21T03:09:09.336544
2	伊万卡新冠病毒检测阴性	2540228	新	2020-03-21T03:09:09.336617
3	易烊千玺曾要求去武汉当搬运工	2417798	热	2020-03-21T03:09:09.336677
4	羡慕黄雅莉的生活	2358023	热	2020-03-21T03:09:09.336760
5	张碧晨穿衣风格	1984399		2020-03-21T03:09:09.336833
6	特朗普宣布关闭美墨边境	1462218	新	2020-03-21T03:09:09.336892
7	美国议员一边瞒报疫情一边抛售股票	1198869	新	2020-03-21T03:09:09.336965
8	武汉汉口火车站全面消杀	964033		2020-03-21T03:09:09.337038
9	中国专家深入意大利疫情震中	848741		2020-03-21T03:09:09.337097
10	港大医学院院长警示香港疫情	845020	新	2020-03-21T03:09:09.337155
11	队医称武磊恢复得不错	790421	新	2020-03-21T03:09:09.337226
12	境外入广东人员一律自费隔离14天	765479	新	2020-03-21T03:09:09.337298
13	美国确诊病例升至近2万例	734079	新	2020-03-21T03:09:09.337370
14	世卫表示武汉零新增为世界提供了希望	569050		2020-03-21T03:09:09.337441
15	意大利新增5986例确诊病例	558133		2020-03-21T03:09:09.337499
16	蒋依依长大了	557937	新	2020-03-21T03:09:09.337557
17	改名也改不了美国防控不力的事实	555866		2020-03-21T03:09:09.337629
18	民警送狗子回家发现主人聚众赌博	553215		2020-03-21T03:09:09.337687
19	缘来誓你	550755	新	2020-03-21T03:09:09.337744
20	梨泰院Class	550035		2020-03-21T03:09:09.337816
21	江西初三高三4月7日返校学习	469609		2020-03-21T03:09:09.337874
22	广州毒王	464868		2020-03-21T03:09:09.337932
23	关晓彤柳岩跳芒种	426099		2020-03-21T03:09:09.337990
24	法国男子家中阳台跑马拉松	420260		2020-03-21T03:09:09.338047
25	林允张新成喝奶茶	411992		2020-03-21T03:09:09.338104
26	上海援鄂医疗队隔离菜单	408561		2020-03-21T03:09:09.338161
27	福建出台首个关爱医务人员决议	398949	新	2020-03-21T03:09:09.338219
28	美卫生部门回应黎某做检测遭拒	386020	新	2020-03-21T03:09:09.338291
29	许家印成全球房地产首富	384968		2020-03-21T03:09:09.338362
30	美联储与5大央行提高货币互换频率	344483	新	2020-03-21T03:09:09.338419
31	黄晓明演的程凤台	328871		2020-03-21T03:09:09.338489
32	31省区市新增确诊病例41例	318420		2020-03-21T03:09:09.338546
33	上海新增9例境外输入病例	313172		2020-03-21T03:09:09.338603
34	特朗普疫情简报会上打瞌睡	312629		2020-03-21T03:09:09.338660
35	巴西进入公共灾难状态	279878	新	2020-03-21T03:09:09.338717
36	脆皮鸡锤是什么神仙美味	279622		2020-03-21T03:09:09.338789
37	河北邢台通报一无症状感染者	268900		2020-03-21T03:09:09.338846
38	北京新增14例境外输入病例	267133	新	2020-03-21T03:09:09.338902
39	如何看待那些褪色的友谊	247472		2020-03-21T03:09:09.338974
40	疫情下的海洋馆是什么画风	246861	新	2020-03-21T03:09:09.339031
41	流浪猫每天陪武警站岗	246335	新	2020-03-21T03:09:09.339102
42	意大利医院护士讲述现状	245825	新	2020-03-21T03:09:09.339172
43	近视眼戴口罩有多痛苦	245260	新	2020-03-21T03:09:09.339243
44	假如你脸上有颗痣	244508	新	2020-03-21T03:09:09.339312
45	美情报机构1月就对新冠疫情发出警告	244403	新	2020-03-21T03:09:09.339383
46	路边小狗的名字取决于朋友	243655	新	2020-03-21T03:09:09.339455
47	南方原油	243193	新	2020-03-21T03:09:09.339526
48	东京奥运会规模不会缩小	233653		2020-03-21T03:09:09.339597
49	疫苗研发有三个关键阶段	221232		2020-03-21T03:09:09.339654
50	湖北连续3天病例0新增	211569		2020-03-21T03:09:09.339711
