排名	关键词	热度	特征	时间
1	科比妻子发声	4466634	沸	2020-01-30T05:33:36.701846
2	女军医摘下口罩后落泪	3865023	热	2020-01-30T05:33:36.702026
3	北京取消2月2日办理结婚登记	2615081	新	2020-01-30T05:33:36.702189
4	科比妻子更换头像	2530512	热	2020-01-30T05:33:36.702349
5	宠物接触到疫情也需隔离	2216338	沸	2020-01-30T05:33:36.702516
6	全国累计确诊新型肺炎7711例	1471889	沸	2020-01-30T05:33:36.702678
7	感染者向他人吐口水或追刑责	1424557	新	2020-01-30T05:33:36.702840
8	最新疫情地图	1379787	沸	2020-01-30T05:33:36.703001
9	2月底日产口罩1.8亿只	1100543		2020-01-30T05:33:36.703161
10	顺丰回应快递员拦截包裹卖口罩	912250	热	2020-01-30T05:33:36.703291
11	雷神山医院全部通电	773017	热	2020-01-30T05:33:36.703452
12	首批包机返日人员查出3例确诊病例	754358		2020-01-30T05:33:36.703615
13	丹麦大使馆回应辱华漫画	745176	新	2020-01-30T05:33:36.703744
14	西藏确诊首例新型肺炎	733816		2020-01-30T05:33:36.703904
15	大年初六	638284		2020-01-30T05:33:36.704031
16	汕头确诊病例中11例为家庭聚集性病例	638161	新	2020-01-30T05:33:36.704158
17	这几天我的心情	638088	新	2020-01-30T05:33:36.704335
18	医院用机器人给病人送药	637898	新	2020-01-30T05:33:36.704496
19	北京将严惩隐瞒疫情等失职犯罪	637740		2020-01-30T05:33:36.704655
20	奥拉迪波复出	637619	新	2020-01-30T05:33:36.704783
21	山西大巴车一乘客确诊新型肺炎	637513		2020-01-30T05:33:36.704941
22	浙江新增132例新型肺炎	521133		2020-01-30T05:33:36.705069
23	山东复工时间	490019		2020-01-30T05:33:36.705195
24	曼城不敌曼联	486615		2020-01-30T05:33:36.705322
25	87岁抗美援朝老兵捐赠2万只口罩	484701		2020-01-30T05:33:36.705448
26	世界卫生组织	328017		2020-01-30T05:33:36.705575
27	疫情仍处于扩散阶段	318294		2020-01-30T05:33:36.705702
28	武汉首例高龄重症病人康复出院	293941		2020-01-30T05:33:36.705830
29	首都机场取消航班546架次	278166	新	2020-01-30T05:33:36.705958
30	一周前 一周后	273476		2020-01-30T05:33:36.706117
31	欧盟议会合唱欢送英国脱欧	272020		2020-01-30T05:33:36.706244
32	湖南新增56例新型肺炎	271256		2020-01-30T05:33:36.706371
33	西藏拉萨寻同车乘客	270449		2020-01-30T05:33:36.706497
34	欧洲议会通过英国脱欧	248684	新	2020-01-30T05:33:36.706623
35	北京新增3例新型肺炎	244982	新	2020-01-30T05:33:36.706783
36	吉林首例确诊患者出院	243186		2020-01-30T05:33:36.706942
37	全国确诊新型肺炎病例	238443		2020-01-30T05:33:36.707067
38	加拿大航空暂停所有直航中国航班	237364		2020-01-30T05:33:36.707194
39	福建新增17例新型肺炎	237154		2020-01-30T05:33:36.707321
40	下一站是幸福	234259		2020-01-30T05:33:36.707447
41	金银潭医院院长回应患渐冻症	225814		2020-01-30T05:33:36.707570
42	广州首例确诊患者出院	196537	新	2020-01-30T05:33:36.707690
43	医护人员临时性工作补助标准	191935	新	2020-01-30T05:33:36.707835
44	汉莎航空停飞内地73班航线	191309		2020-01-30T05:33:36.707978
45	央视偶尔也要皮一下	189988		2020-01-30T05:33:36.708093
46	防疫横幅土味文案	188653		2020-01-30T05:33:36.708246
47	安徽新增48例新型肺炎	186086		2020-01-30T05:33:36.708370
48	雷神山医院规模扩大	178439		2020-01-30T05:33:36.708470
49	芬兰确诊首例病例	173250		2020-01-30T05:33:36.708546
50	隔离日记	165194		2020-01-30T05:33:36.708622
