Numbers,Timestamp
310,2020-03-17T18:13:12.607522
310,2020-03-17T18:18:15.236986
310,2020-03-17T18:23:17.139179
310,2020-03-17T18:28:22.387051
310,2020-03-17T18:33:24.688778
310,2020-03-17T18:38:27.259036
310,2020-03-17T18:43:29.129428
310,2020-03-17T18:48:31.702131
310,2020-03-17T18:53:34.320780
310,2020-03-17T18:58:36.483199
310,2020-03-17T19:03:39.029286
310,2020-03-17T19:08:41.857939
310,2020-03-17T19:13:44.431489
310,2020-03-17T19:18:46.948114
310,2020-03-17T19:23:48.752522
310,2020-03-17T19:28:51.093605
310,2020-03-17T19:33:53.227555
310,2020-03-17T19:38:55.614764
310,2020-03-17T19:43:58.114381
310,2020-03-17T19:49:00.788919
310,2020-03-17T19:54:03.161104
310,2020-03-17T19:59:06.187921
310,2020-03-17T20:04:08.167374
310,2020-03-17T20:09:10.512287
310,2020-03-17T20:14:13.147496
310,2020-03-17T20:19:15.576564
310,2020-03-17T20:24:18.110433
310,2020-03-17T20:29:21.187431
310,2020-03-17T20:34:23.267589
310,2020-03-17T20:39:25.319682
310,2020-03-17T20:44:28.242732
310,2020-03-17T20:49:31.022352
310,2020-03-17T20:54:32.990537
310,2020-03-17T20:59:35.171190
310,2020-03-17T21:04:37.015645
310,2020-03-17T21:09:39.499292
310,2020-03-17T21:14:41.379325
310,2020-03-17T21:19:43.978976
310,2020-03-17T21:24:45.848091
310,2020-03-17T21:29:48.573400
310,2020-03-17T21:34:50.789017
310,2020-03-17T21:39:53.229392
310,2020-03-17T21:44:55.315920
310,2020-03-17T21:49:57.581809
310,2020-03-17T21:55:00.959793
310,2020-03-17T22:00:03.539281
310,2020-03-17T22:05:05.387611
310,2020-03-17T22:10:08.361017
310,2020-03-17T22:15:10.677645
310,2020-03-17T22:20:13.101683
310,2020-03-17T22:25:15.481456
310,2020-03-17T22:30:17.971564
310,2020-03-17T22:35:19.838127
310,2020-03-17T22:40:22.300868
310,2020-03-17T22:45:24.574592
310,2020-03-17T22:50:27.404822
310,2020-03-17T22:55:31.540904
310,2020-03-17T23:00:33.735356
310,2020-03-17T23:05:35.832198
310,2020-03-17T23:10:37.984444
310,2020-03-17T23:15:40.271133
310,2020-03-17T23:20:42.493310
310,2020-03-17T23:25:45.030794
310,2020-03-17T23:30:47.512615
310,2020-03-17T23:35:49.804445
310,2020-03-17T23:40:52.299620
310,2020-03-17T23:45:54.342072
310,2020-03-17T23:50:57.235961
311,2020-03-17T23:55:59.121753
311,2020-03-18T00:01:01.622117
311,2020-03-18T00:06:03.703618
312,2020-03-18T00:11:06.173351
316,2020-03-18T00:16:08.509149
318,2020-03-18T00:21:10.771734
318,2020-03-18T00:26:12.781785
318,2020-03-18T00:31:16.013027
319,2020-03-18T00:36:17.834177
321,2020-03-18T00:41:22.601370
321,2020-03-18T00:46:24.972603
321,2020-03-18T00:51:27.523384
321,2020-03-18T00:56:29.836839
321,2020-03-18T01:01:32.397662
321,2020-03-18T01:06:34.692802
323,2020-03-18T01:11:37.716139
324,2020-03-18T01:16:40.050764
324,2020-03-18T01:21:42.139446
326,2020-03-18T01:26:44.226313
328,2020-03-18T01:31:46.858225
328,2020-03-18T01:36:48.927504
331,2020-03-18T01:41:51.702845
332,2020-03-18T01:46:53.521414
334,2020-03-18T01:51:55.638297
334,2020-03-18T01:56:57.610242
336,2020-03-18T02:02:00.540392
338,2020-03-18T02:07:02.580824
340,2020-03-18T02:12:06.268643
342,2020-03-18T02:17:08.385015
343,2020-03-18T02:22:10.658458
345,2020-03-18T02:27:12.519543
346,2020-03-18T02:32:14.752876
348,2020-03-18T02:37:16.840898
349,2020-03-18T02:42:19.420468
349,2020-03-18T02:47:21.396945
351,2020-03-18T02:52:23.986735
352,2020-03-18T02:57:25.970701
354,2020-03-18T03:02:28.192514
356,2020-03-18T03:07:30.186650
357,2020-03-18T03:12:32.498028
357,2020-03-18T03:17:34.948346
359,2020-03-18T03:22:37.458344
362,2020-03-18T03:27:39.569006
362,2020-03-18T03:32:42.372018
363,2020-03-18T03:37:44.997050
364,2020-03-18T03:42:48.347514
364,2020-03-18T03:47:51.024833
365,2020-03-18T03:52:55.122067
365,2020-03-18T03:57:57.044409
365,2020-03-18T04:02:59.392299
366,2020-03-18T04:08:01.796650
368,2020-03-18T04:13:04.081810
369,2020-03-18T04:18:05.960029
372,2020-03-18T04:23:08.317577
375,2020-03-18T04:28:11.160485
378,2020-03-18T04:33:13.983926
380,2020-03-18T04:38:16.976810
382,2020-03-18T04:43:19.259513
382,2020-03-18T04:48:21.125999
384,2020-03-18T04:53:23.957409
384,2020-03-18T04:58:26.104916
385,2020-03-18T05:03:28.328691
385,2020-03-18T05:08:30.555720
388,2020-03-18T05:13:33.683451
390,2020-03-18T05:18:36.224430
390,2020-03-18T05:23:38.807473
390,2020-03-18T05:28:41.406657
391,2020-03-18T05:33:44.488358
392,2020-03-18T05:38:48.647997
395,2020-03-18T05:43:51.713471
399,2020-03-18T05:48:53.846970
400,2020-03-18T05:53:57.540208
401,2020-03-18T05:59:00.893600
403,2020-03-18T06:04:03.900644
403,2020-03-18T06:09:06.770414
403,2020-03-18T06:14:09.414241
405,2020-03-18T06:19:12.429527
406,2020-03-18T06:24:15.088572
408,2020-03-18T06:29:17.822827
410,2020-03-18T06:34:20.380773
413,2020-03-18T06:39:23.656600
414,2020-03-18T06:44:26.648778
415,2020-03-18T06:49:29.178545
416,2020-03-18T06:54:32.801338
417,2020-03-18T06:59:36.675764
420,2020-03-18T07:04:39.707630
422,2020-03-18T07:09:42.263025
423,2020-03-18T07:14:46.826781
424,2020-03-18T07:19:48.785232
424,2020-03-18T07:24:52.292423
425,2020-03-18T07:29:54.491035
426,2020-03-18T07:34:59.231628
427,2020-03-18T07:40:02.281376
429,2020-03-18T07:45:05.310881
429,2020-03-18T07:50:07.458311
430,2020-03-18T07:55:10.422701
430,2020-03-18T08:00:12.471375
431,2020-03-18T08:05:17.596255
434,2020-03-18T08:10:19.618068
437,2020-03-18T08:15:21.881917
437,2020-03-18T08:20:26.364905
438,2020-03-18T08:25:29.117795
438,2020-03-18T08:30:32.237626
438,2020-03-18T08:35:35.162840
440,2020-03-18T08:40:37.895161
442,2020-03-18T08:45:40.808832
445,2020-03-18T08:50:45.127456
449,2020-03-18T08:55:47.974220
449,2020-03-18T09:00:50.292833
450,2020-03-18T09:05:53.722829
453,2020-03-18T09:10:55.828954
454,2020-03-18T09:15:58.736310
454,2020-03-18T09:21:00.890185
456,2020-03-18T09:26:03.587370
457,2020-03-18T09:31:05.533248
457,2020-03-18T09:36:08.426589
458,2020-03-18T09:41:10.376808
459,2020-03-18T09:46:13.490997
460,2020-03-18T09:51:15.543821
462,2020-03-18T09:56:18.070139
462,2020-03-18T10:01:21.322280
462,2020-03-18T10:06:29.207516
464,2020-03-18T10:11:32.303605
464,2020-03-18T10:16:34.906579
465,2020-03-18T10:21:37.282281
467,2020-03-18T10:26:39.463627
468,2020-03-18T10:31:41.987491
470,2020-03-18T10:36:45.405691
470,2020-03-18T10:41:47.515520
474,2020-03-18T10:46:50.102522
474,2020-03-18T10:51:52.721762
477,2020-03-18T10:56:55.615665
481,2020-03-18T11:01:57.849070
484,2020-03-18T11:07:01.082341
485,2020-03-18T11:12:03.817153
485,2020-03-18T11:17:07.000316
486,2020-03-18T11:22:09.003720
487,2020-03-18T11:27:11.243260
489,2020-03-18T11:32:14.272502
490,2020-03-18T11:37:16.606483
491,2020-03-18T11:42:19.132567
491,2020-03-18T11:47:21.481696
492,2020-03-18T11:52:23.337019
494,2020-03-18T11:57:26.040453
494,2020-03-18T12:02:28.416469
495,2020-03-18T12:07:31.357527
496,2020-03-18T12:12:33.649349
498,2020-03-18T12:17:35.670307
498,2020-03-18T12:22:37.525409
500,2020-03-18T12:27:40.095247
500,2020-03-18T12:32:42.528988
504,2020-03-18T12:37:45.293870
505,2020-03-18T12:42:47.328235
506,2020-03-18T12:47:49.555975
507,2020-03-18T12:52:51.727255
509,2020-03-18T12:57:54.489479
512,2020-03-18T13:02:57.674401
512,2020-03-18T13:08:01.547257
513,2020-03-18T13:13:03.774141
516,2020-03-18T13:18:06.681151
517,2020-03-18T13:23:09.279498
520,2020-03-18T13:28:11.703125
521,2020-03-18T13:33:13.956447
524,2020-03-18T13:38:16.512217
524,2020-03-18T13:43:18.706351
527,2020-03-18T13:48:21.701006
527,2020-03-18T13:53:25.630364
530,2020-03-18T13:58:28.817588
532,2020-03-18T14:03:31.180258
534,2020-03-18T14:08:36.621456
535,2020-03-18T14:13:38.653251
536,2020-03-18T14:18:43.415622
538,2020-03-18T14:23:45.386119
540,2020-03-18T14:28:47.565570
540,2020-03-18T14:33:50.843304
542,2020-03-18T14:38:53.519788
545,2020-03-18T14:43:56.526126
547,2020-03-18T14:48:58.763573
548,2020-03-18T14:54:00.744532
549,2020-03-18T14:59:02.969510
549,2020-03-18T15:04:05.199950
552,2020-03-18T15:09:12.785105
555,2020-03-18T15:20:00.521809
558,2020-03-18T15:25:02.964902
558,2020-03-18T15:30:06.660308
558,2020-03-18T15:35:09.399388
559,2020-03-18T15:40:12.820193
562,2020-03-18T15:51:12.111508
564,2020-03-18T15:56:19.822544
565,2020-03-18T16:01:23.872344
567,2020-03-18T16:06:29.484218
568,2020-03-18T16:11:34.493172
569,2020-03-18T16:16:37.678217
571,2020-03-18T16:21:41.392713
571,2020-03-18T16:26:43.846970
571,2020-03-18T16:31:47.511085
571,2020-03-18T16:36:50.538578
571,2020-03-18T16:41:54.003852
571,2020-03-18T16:46:57.513331
571,2020-03-18T16:52:02.354727
571,2020-03-18T16:57:05.319881
571,2020-03-18T17:02:09.579252
571,2020-03-18T17:07:14.950261
571,2020-03-18T17:12:17.556080
571,2020-03-18T17:17:20.390953
571,2020-03-18T17:22:40.729296
571,2020-03-18T17:27:43.525135
571,2020-03-18T17:32:46.111322
571,2020-03-18T17:37:48.994723
571,2020-03-18T17:42:52.140983
571,2020-03-18T17:47:54.260603
571,2020-03-18T17:52:58.803373
571,2020-03-18T17:58:02.133229
571,2020-03-18T18:03:04.247231
571,2020-03-18T18:08:06.927403
572,2020-03-18T18:13:10.053861
572,2020-03-18T18:18:12.199108
572,2020-03-18T18:23:14.274974
572,2020-03-18T18:28:23.335510
572,2020-03-18T18:33:27.162017
572,2020-03-18T18:38:29.574511
572,2020-03-18T18:49:09.637858
572,2020-03-18T18:54:12.260305
572,2020-03-18T18:59:17.319346
572,2020-03-18T19:04:20.373019
572,2020-03-18T19:09:22.220683
572,2020-03-18T19:14:24.382700
572,2020-03-18T19:30:51.634985
572,2020-03-18T19:46:57.202875
572,2020-03-18T19:51:59.442139
572,2020-03-18T19:57:02.837222
572,2020-03-18T20:02:04.794175
572,2020-03-18T20:07:08.024824
572,2020-03-18T20:12:10.222993
572,2020-03-18T20:17:12.784367
572,2020-03-18T20:22:14.652711
572,2020-03-18T20:27:16.958175
572,2020-03-18T20:32:19.716958
572,2020-03-18T20:37:21.902364
572,2020-03-18T20:42:24.235619
572,2020-03-18T20:47:26.856568
572,2020-03-18T20:52:28.680384
572,2020-03-18T21:03:02.315286
572,2020-03-18T21:08:05.196759
572,2020-03-18T21:13:07.284930
572,2020-03-18T21:18:09.475899
572,2020-03-18T21:23:12.047048
572,2020-03-18T21:28:14.288884
572,2020-03-18T21:33:16.430362
572,2020-03-18T21:38:18.950592
572,2020-03-18T21:43:21.510766
572,2020-03-18T21:48:24.269555
572,2020-03-18T21:53:26.867407
572,2020-03-18T21:58:29.282941
572,2020-03-18T22:03:31.592053
572,2020-03-18T22:08:35.108528
572,2020-03-18T22:13:37.680581
572,2020-03-18T22:18:39.956734
572,2020-03-18T22:23:41.946455
572,2020-03-18T22:28:44.501206
572,2020-03-18T22:33:46.345778
572,2020-03-18T22:38:49.309257
572,2020-03-18T22:43:51.691515
572,2020-03-18T22:48:54.016538
572,2020-03-18T22:53:55.852792
572,2020-03-18T22:58:58.605740
572,2020-03-18T23:04:01.913941
572,2020-03-18T23:09:04.591039
572,2020-03-18T23:14:06.957813
572,2020-03-18T23:19:11.724101
572,2020-03-18T23:24:15.987021
572,2020-03-18T23:29:18.511052
572,2020-03-18T23:34:20.565470
572,2020-03-18T23:39:23.287826
572,2020-03-18T23:44:25.332715
572,2020-03-18T23:49:27.906601
572,2020-03-18T23:54:29.738577
572,2020-03-18T23:59:31.941447
572,2020-03-19T00:04:34.935122
572,2020-03-19T00:09:37.206575
572,2020-03-19T00:14:39.807028
576,2020-03-19T00:19:42.736463
577,2020-03-19T00:24:44.764344
581,2020-03-19T00:29:47.603247
583,2020-03-19T00:34:49.744988
587,2020-03-19T00:39:52.504491
589,2020-03-19T00:44:54.657930
589,2020-03-19T00:49:58.277151
592,2020-03-19T00:55:00.110665
592,2020-03-19T01:00:02.294641
594,2020-03-19T01:05:04.149354
599,2020-03-19T01:10:06.606503
599,2020-03-19T01:15:08.792194
599,2020-03-19T01:20:10.932530
603,2020-03-19T01:25:12.995877
604,2020-03-19T01:30:15.504986
605,2020-03-19T01:35:18.260017
606,2020-03-19T01:40:24.576537
608,2020-03-19T01:45:27.136320
609,2020-03-19T01:50:29.107418
611,2020-03-19T01:55:30.981366
614,2020-03-19T02:00:40.133294
615,2020-03-19T02:05:42.215781
615,2020-03-19T02:10:44.315975
616,2020-03-19T02:15:46.626756
617,2020-03-19T02:20:49.169616
621,2020-03-19T02:25:51.599014
623,2020-03-19T02:30:54.514211
623,2020-03-19T02:35:57.321879
626,2020-03-19T02:40:59.856518
627,2020-03-19T02:46:03.045566
629,2020-03-19T02:51:05.756285
632,2020-03-19T02:56:14.573484
633,2020-03-19T03:01:16.796013
634,2020-03-19T03:06:19.002275
636,2020-03-19T03:11:21.017400
636,2020-03-19T03:16:22.834330
637,2020-03-19T03:21:26.454601
639,2020-03-19T03:26:29.169247
641,2020-03-19T03:31:32.956631
642,2020-03-19T03:36:40.934136
643,2020-03-19T03:41:44.519915
644,2020-03-19T03:46:46.943113
644,2020-03-19T03:51:49.594957
645,2020-03-19T03:56:51.714407
647,2020-03-19T04:01:55.801834
648,2020-03-19T04:06:58.341552
650,2020-03-19T04:12:01.207665
653,2020-03-19T04:17:03.013107
655,2020-03-19T04:22:06.285858
657,2020-03-19T04:27:08.273085
658,2020-03-19T04:32:10.573275
658,2020-03-19T04:37:13.669707
659,2020-03-19T04:42:16.413903
660,2020-03-19T04:47:23.818252
661,2020-03-19T04:52:28.381797
662,2020-03-19T04:57:31.070938
666,2020-03-19T05:02:34.161303
666,2020-03-19T05:07:36.146704
667,2020-03-19T05:12:38.154779
670,2020-03-19T05:17:41.223653
673,2020-03-19T05:22:44.566876
674,2020-03-19T05:33:25.997550
675,2020-03-19T05:38:27.994850
679,2020-03-19T05:43:31.232388
680,2020-03-19T05:48:35.675084
680,2020-03-19T05:53:46.497824
682,2020-03-19T05:58:56.384575
683,2020-03-19T06:04:00.229475
683,2020-03-19T06:09:02.632511
684,2020-03-19T06:14:06.096480
686,2020-03-19T06:19:08.844640
687,2020-03-19T06:24:12.795620
688,2020-03-19T06:29:16.274231
689,2020-03-19T06:34:18.447232
689,2020-03-19T06:39:22.930866
690,2020-03-19T06:44:26.534031
691,2020-03-19T06:49:28.449509
693,2020-03-19T06:54:33.993572
693,2020-03-19T06:59:36.461835
695,2020-03-19T07:04:39.660469
697,2020-03-19T07:09:42.287699
701,2020-03-19T07:14:45.884241
701,2020-03-19T07:19:49.621290
702,2020-03-19T07:24:52.505310
703,2020-03-19T07:29:54.774166
704,2020-03-19T07:34:57.458436
704,2020-03-19T07:39:59.339858
705,2020-03-19T07:45:01.989611
705,2020-03-19T07:50:04.504134
709,2020-03-19T07:55:08.677164
710,2020-03-19T08:00:10.811997
711,2020-03-19T08:05:12.976750
712,2020-03-19T08:10:14.958956
714,2020-03-19T08:15:19.165666
715,2020-03-19T08:20:21.366866
716,2020-03-19T08:25:26.139336
716,2020-03-19T08:30:28.074982
718,2020-03-19T08:35:31.408643
720,2020-03-19T08:40:34.005500
721,2020-03-19T08:45:38.045051
722,2020-03-19T08:50:41.167474
722,2020-03-19T08:55:44.904361
725,2020-03-19T09:00:47.072169
726,2020-03-19T09:05:51.600313
728,2020-03-19T09:10:54.866503
733,2020-03-19T09:16:00.319706
736,2020-03-19T09:21:03.095999
737,2020-03-19T09:26:06.062724
738,2020-03-19T09:31:08.853289
739,2020-03-19T09:36:11.323945
740,2020-03-19T09:41:13.586755
742,2020-03-19T09:46:17.247478
742,2020-03-19T09:51:20.223293
744,2020-03-19T09:56:22.440223
744,2020-03-19T10:01:24.579720
744,2020-03-19T10:06:28.830150
744,2020-03-19T10:11:31.303329
747,2020-03-19T10:16:34.993209
751,2020-03-19T10:21:39.659992
755,2020-03-19T10:26:43.216087
757,2020-03-19T10:31:45.634735
760,2020-03-19T10:36:47.739436
760,2020-03-19T10:41:50.601503
761,2020-03-19T10:46:53.437604
763,2020-03-19T10:51:56.154372
763,2020-03-19T10:57:33.638856
765,2020-03-19T11:02:35.845689
767,2020-03-19T11:07:38.154810
769,2020-03-19T11:12:40.212772
770,2020-03-19T11:17:43.900427
772,2020-03-19T11:22:46.027514
774,2020-03-19T11:27:48.899133
776,2020-03-19T11:32:50.893283
777,2020-03-19T11:37:53.211240
779,2020-03-19T11:42:55.302620
780,2020-03-19T11:47:57.345851
780,2020-03-19T11:53:00.200958
782,2020-03-19T11:58:03.157726
788,2020-03-19T12:03:05.424014
789,2020-03-19T12:08:07.810835
790,2020-03-19T12:13:09.896212
790,2020-03-19T12:18:12.453798
792,2020-03-19T12:23:14.763784
795,2020-03-19T12:28:17.037264
798,2020-03-19T12:33:19.089137
798,2020-03-19T12:38:21.930216
800,2020-03-19T12:43:24.068716
802,2020-03-19T12:48:35.350807
805,2020-03-19T12:53:37.361540
807,2020-03-19T12:58:39.549642
807,2020-03-19T13:03:41.902968
807,2020-03-19T13:08:44.097594
807,2020-03-19T13:13:47.060855
808,2020-03-19T13:18:59.569317
809,2020-03-19T13:24:01.749849
811,2020-03-19T13:29:04.312087
812,2020-03-19T13:34:07.106864
812,2020-03-19T13:39:14.108264
815,2020-03-19T13:44:16.426297
815,2020-03-19T13:49:18.784407
815,2020-03-19T13:54:21.736187
815,2020-03-19T13:59:23.997324
816,2020-03-19T14:04:26.501071
816,2020-03-19T14:09:28.564726
819,2020-03-19T14:14:31.185563
819,2020-03-19T14:19:34.480211
824,2020-03-19T14:24:36.549943
824,2020-03-19T14:29:39.345838
825,2020-03-19T14:34:42.497300
826,2020-03-19T14:39:45.564825
829,2020-03-19T14:44:47.889127
830,2020-03-19T14:49:51.852106
832,2020-03-19T14:54:54.404584
833,2020-03-19T14:59:58.937585
833,2020-03-19T15:05:04.906409
834,2020-03-19T15:15:39.047465
837,2020-03-19T15:20:42.192881
837,2020-03-19T15:25:44.554948
839,2020-03-19T15:31:44.697244
839,2020-03-19T15:36:47.306158
840,2020-03-19T15:47:27.190878
842,2020-03-19T15:52:31.274356
845,2020-03-19T15:57:33.555297
847,2020-03-19T16:02:36.030485
847,2020-03-19T16:07:39.310592
847,2020-03-19T16:12:42.886451
847,2020-03-19T16:17:45.911082
848,2020-03-19T16:22:50.901047
851,2020-03-19T16:27:53.989703
853,2020-03-19T16:32:57.021642
853,2020-03-19T16:43:50.701085
853,2020-03-19T16:48:53.087932
853,2020-03-19T16:53:56.896861
853,2020-03-19T16:58:59.198430
853,2020-03-19T17:04:24.465178
853,2020-03-19T17:09:26.423231
853,2020-03-19T17:14:33.333358
853,2020-03-19T17:19:35.703186
853,2020-03-19T17:24:38.748481
853,2020-03-19T17:29:41.901023
853,2020-03-19T17:35:05.798193
853,2020-03-19T17:40:09.082869
853,2020-03-19T17:45:11.824671
853,2020-03-19T17:50:17.965289
853,2020-03-19T17:55:22.369953
