Numbers,Timestamp
148,2019-12-17T04:07:26.817978
148,2019-12-17T04:12:29.146977
149,2019-12-17T04:17:32.873112
151,2019-12-17T04:22:35.227917
155,2019-12-17T04:27:40.572871
156,2019-12-17T04:32:42.905255
156,2019-12-17T04:37:45.865858
156,2019-12-17T04:42:48.733030
157,2019-12-17T04:47:50.972247
157,2019-12-17T04:52:52.306370
157,2019-12-17T04:57:54.993635
158,2019-12-17T05:02:58.216842
160,2019-12-17T05:07:59.909705
161,2019-12-17T05:13:03.063438
164,2019-12-17T05:18:04.770156
165,2019-12-17T05:23:06.097778
165,2019-12-17T05:28:17.692311
167,2019-12-17T05:33:27.105486
167,2019-12-17T05:38:32.945166
167,2019-12-17T05:43:34.308535
167,2019-12-17T05:48:38.857266
167,2019-12-17T05:53:42.808295
167,2019-12-17T05:58:49.730879
168,2019-12-17T06:03:56.102696
169,2019-12-17T06:08:59.172335
170,2019-12-17T06:14:01.601291
172,2019-12-17T06:19:05.653288
172,2019-12-17T06:24:13.585459
175,2019-12-17T06:29:15.742766
177,2019-12-17T06:34:17.526753
178,2019-12-17T06:39:20.074753
178,2019-12-17T06:44:21.947761
178,2019-12-17T06:49:25.527727
178,2019-12-17T06:54:27.361129
178,2019-12-17T06:59:32.646293
178,2019-12-17T07:04:35.910212
182,2019-12-17T07:09:37.867267
183,2019-12-17T07:14:41.255122
183,2019-12-17T07:19:42.950337
185,2019-12-17T07:24:46.154715
188,2019-12-17T07:29:48.538201
191,2019-12-17T07:34:49.922235
194,2019-12-17T07:39:52.608773
195,2019-12-17T07:44:56.784172
198,2019-12-17T07:49:58.640464
202,2019-12-17T07:55:04.032871
204,2019-12-17T08:00:09.076474
205,2019-12-17T08:05:11.608868
206,2019-12-17T08:10:13.395457
208,2019-12-17T08:15:17.894761
210,2019-12-17T08:20:22.189928
210,2019-12-17T08:25:28.167183
210,2019-12-17T08:30:30.399229
214,2019-12-17T08:35:31.766452
215,2019-12-17T08:40:34.293276
215,2019-12-17T08:45:37.436887
216,2019-12-17T08:50:43.891406
221,2019-12-17T08:55:47.776192
222,2019-12-17T09:00:54.052623
222,2019-12-17T09:05:56.710501
223,2019-12-17T09:10:58.798734
223,2019-12-17T09:16:01.166605
224,2019-12-17T09:21:04.889668
227,2019-12-17T09:26:07.236939
230,2019-12-17T09:31:09.311517
231,2019-12-17T09:36:11.645074
233,2019-12-17T09:41:14.497223
234,2019-12-17T09:46:17.576490
234,2019-12-17T09:51:21.446000
236,2019-12-17T09:56:23.745647
238,2019-12-17T10:01:27.360957
243,2019-12-17T10:06:28.676627
246,2019-12-17T10:11:30.531595
246,2019-12-17T10:16:32.820106
247,2019-12-17T10:21:39.390691
248,2019-12-17T10:26:40.755797
248,2019-12-17T10:31:44.803721
248,2019-12-17T10:36:47.934999
249,2019-12-17T10:41:49.532931
250,2019-12-17T10:46:51.904618
250,2019-12-17T10:51:53.621019
250,2019-12-17T10:56:54.920031
255,2019-12-17T11:01:59.454823
258,2019-12-17T11:07:06.288317
258,2019-12-17T11:12:13.108892
258,2019-12-17T11:17:14.484798
260,2019-12-17T11:22:19.744870
261,2019-12-17T11:27:21.052017
262,2019-12-17T11:32:22.768663
264,2019-12-17T11:37:25.002530
264,2019-12-17T11:42:27.856426
267,2019-12-17T11:47:29.447235
269,2019-12-17T11:52:34.442414
269,2019-12-17T11:57:36.852398
273,2019-12-17T12:02:45.825043
274,2019-12-17T12:07:51.669093
274,2019-12-17T12:12:54.607054
274,2019-12-17T12:17:56.192640
278,2019-12-17T12:22:58.396634
280,2019-12-17T12:28:01.827392
280,2019-12-17T12:33:10.814817
282,2019-12-17T12:38:12.207879
282,2019-12-17T12:43:16.027471
282,2019-12-17T12:48:17.890611
283,2019-12-17T12:53:30.585693
285,2019-12-17T12:58:39.787145
285,2019-12-17T13:03:54.413580
298,2019-12-17T14:10:06.055016
301,2019-12-17T14:15:11.721451
301,2019-12-17T14:20:13.393766
304,2019-12-17T14:25:15.848997
305,2019-12-17T14:30:18.614404
306,2019-12-17T14:35:31.681975
307,2019-12-17T14:40:35.146243
308,2019-12-17T14:45:37.049007
312,2019-12-17T14:50:41.411238
313,2019-12-17T14:55:43.897330
313,2019-12-17T15:00:49.617388
314,2019-12-17T15:05:53.396063
316,2019-12-17T15:10:58.187445
317,2019-12-17T15:16:03.948623
317,2019-12-17T15:21:09.183907
318,2019-12-17T15:26:16.016402
318,2019-12-17T15:31:25.105051
318,2019-12-17T15:36:30.558455
320,2019-12-17T15:41:37.835021
321,2019-12-17T15:46:39.014715
322,2019-12-17T15:51:42.394598
323,2019-12-17T15:56:45.269523
326,2019-12-17T16:01:52.103680
327,2019-12-17T16:07:01.564388
328,2019-12-17T16:12:06.778770
331,2019-12-17T16:17:09.658479
333,2019-12-17T16:22:12.081066
333,2019-12-17T16:27:40.411522
333,2019-12-17T16:32:47.834357
333,2019-12-17T16:37:50.332318
333,2019-12-17T16:43:03.099735
333,2019-12-17T16:48:38.155531
333,2019-12-17T17:45:53.664879
333,2019-12-17T17:50:54.719087
333,2019-12-17T17:56:00.029018
333,2019-12-17T18:01:01.400035
333,2019-12-17T18:06:04.700617
333,2019-12-17T18:11:11.915988
333,2019-12-17T18:16:16.865085
333,2019-12-17T18:21:22.263277
333,2019-12-17T18:26:25.950131
333,2019-12-17T18:31:28.375219
333,2019-12-17T18:36:32.375993
333,2019-12-17T18:41:34.768072
333,2019-12-17T18:46:42.602578
333,2019-12-17T18:51:46.804992
333,2019-12-17T18:56:48.900748
333,2019-12-17T19:01:52.556190
333,2019-12-17T19:06:57.956174
333,2019-12-17T19:11:59.331657
333,2019-12-17T19:17:02.210344
333,2019-12-17T19:22:03.565238
333,2019-12-17T19:27:07.538801
333,2019-12-17T19:32:09.873232
333,2019-12-17T19:37:13.768394
333,2019-12-17T19:42:15.044426
333,2019-12-17T19:47:16.667518
333,2019-12-17T19:52:17.933622
333,2019-12-17T19:57:19.638069
333,2019-12-17T20:02:20.949352
333,2019-12-17T20:07:22.613277
333,2019-12-17T20:12:27.508310
333,2019-12-17T20:17:30.047510
333,2019-12-17T20:22:32.194106
333,2019-12-17T20:27:34.685293
333,2019-12-17T20:32:35.971239
333,2019-12-17T20:37:38.378207
333,2019-12-17T20:42:40.529161
333,2019-12-17T20:47:42.178255
333,2019-12-17T20:52:43.471097
333,2019-12-17T20:57:45.940213
333,2019-12-17T21:02:47.223252
333,2019-12-17T21:07:49.708781
333,2019-12-17T21:12:52.045131
333,2019-12-17T21:17:53.702013
333,2019-12-17T21:22:55.741523
333,2019-12-17T21:27:57.325376
333,2019-12-17T21:32:59.430786
333,2019-12-17T21:38:01.710421
333,2019-12-17T21:43:02.923846
333,2019-12-17T21:48:04.493538
333,2019-12-17T21:53:05.743031
333,2019-12-17T21:58:08.164703
333,2019-12-17T22:03:09.407838
333,2019-12-17T22:08:11.014498
333,2019-12-17T22:13:13.061435
333,2019-12-17T22:18:14.646080
333,2019-12-17T22:23:16.667689
333,2019-12-17T22:28:18.977596
333,2019-12-17T22:33:20.252623
333,2019-12-17T22:38:21.799580
333,2019-12-17T22:43:23.780997
333,2019-12-17T22:48:26.086803
333,2019-12-17T22:53:28.107313
333,2019-12-17T22:58:30.427087
333,2019-12-17T23:03:32.416004
333,2019-12-17T23:08:34.066584
333,2019-12-17T23:13:36.108839
333,2019-12-17T23:18:38.509625
333,2019-12-17T23:23:39.755139
333,2019-12-17T23:28:42.170064
333,2019-12-17T23:33:44.218728
333,2019-12-17T23:38:45.773705
333,2019-12-17T23:43:47.048160
333,2019-12-17T23:48:49.801628
333,2019-12-17T23:53:51.103437
336,2019-12-17T23:58:53.458263
340,2019-12-18T00:03:54.746759
340,2019-12-18T00:08:57.134506
340,2019-12-18T00:13:58.364382
342,2019-12-18T00:19:00.144756
342,2019-12-18T00:24:01.482036
346,2019-12-18T00:29:03.477617
346,2019-12-18T00:34:05.511419
349,2019-12-18T00:39:08.022585
353,2019-12-18T00:44:11.476281
357,2019-12-18T00:49:13.210626
358,2019-12-18T00:54:14.485558
360,2019-12-18T00:59:16.218754
360,2019-12-18T01:04:18.371071
360,2019-12-18T01:09:21.441849
360,2019-12-18T01:14:24.603222
360,2019-12-18T01:19:27.483758
362,2019-12-18T01:24:29.310955
363,2019-12-18T01:29:32.584685
363,2019-12-18T01:34:34.749796
363,2019-12-18T01:39:37.311935
365,2019-12-18T01:44:39.564292
366,2019-12-18T01:49:43.024093
366,2019-12-18T01:54:44.330517
366,2019-12-18T01:59:51.875424
367,2019-12-18T02:04:53.200825
368,2019-12-18T02:09:56.635589
370,2019-12-18T02:14:58.013949
374,2019-12-18T02:20:01.551642
377,2019-12-18T02:25:02.889428
377,2019-12-18T02:30:04.742833
377,2019-12-18T02:35:06.478341
379,2019-12-18T02:40:08.216150
380,2019-12-18T02:45:10.529436
380,2019-12-18T02:50:12.282255
380,2019-12-18T02:55:15.386551
381,2019-12-18T03:00:18.070103
381,2019-12-18T03:05:21.134893
382,2019-12-18T03:10:25.303162
388,2019-12-18T03:15:26.884093
389,2019-12-18T03:20:28.624220
389,2019-12-18T03:25:32.162206
389,2019-12-18T03:30:37.654338
390,2019-12-18T03:35:39.222391
392,2019-12-18T03:40:42.954715
394,2019-12-18T03:45:44.267709
398,2019-12-18T03:50:46.801964
400,2019-12-18T03:55:50.166423
400,2019-12-18T04:00:52.037114
402,2019-12-18T04:05:53.389854
402,2019-12-18T04:10:55.210033
405,2019-12-18T04:15:56.527662
407,2019-12-18T04:21:01.210594
408,2019-12-18T04:26:03.476407
410,2019-12-18T04:31:05.135840
412,2019-12-18T04:36:06.463706
413,2019-12-18T04:41:08.176059
413,2019-12-18T04:46:11.534127
413,2019-12-18T04:51:18.792138
414,2019-12-18T04:56:20.849750
417,2019-12-18T05:01:23.499571
419,2019-12-18T05:06:25.866318
421,2019-12-18T05:11:28.554878
425,2019-12-18T05:16:31.867981
426,2019-12-18T05:21:36.002229
430,2019-12-18T05:26:43.274085
434,2019-12-18T05:31:48.137145
435,2019-12-18T05:36:49.519590
437,2019-12-18T05:41:52.054623
437,2019-12-18T05:47:03.344088
437,2019-12-18T05:52:06.191807
437,2019-12-18T05:57:09.159803
439,2019-12-18T06:02:10.846017
440,2019-12-18T06:07:16.789172
442,2019-12-18T06:12:21.416172
442,2019-12-18T06:17:22.743100
443,2019-12-18T06:22:24.450293
444,2019-12-18T06:27:27.660793
444,2019-12-18T06:32:30.753429
446,2019-12-18T06:37:32.627183
451,2019-12-18T06:42:39.181861
452,2019-12-18T06:47:40.526616
453,2019-12-18T06:52:45.327926
454,2019-12-18T06:57:56.146128
454,2019-12-18T07:02:58.900177
455,2019-12-18T07:08:02.070808
455,2019-12-18T07:13:03.752279
457,2019-12-18T07:18:06.537720
458,2019-12-18T07:23:08.247277
458,2019-12-18T07:28:10.686374
459,2019-12-18T07:33:16.250549
461,2019-12-18T07:38:20.267909
462,2019-12-18T07:43:22.949114
464,2019-12-18T07:48:24.334143
466,2019-12-18T07:53:26.843554
467,2019-12-18T07:58:31.253933
469,2019-12-18T08:03:32.944997
469,2019-12-18T08:08:35.415246
470,2019-12-18T08:13:44.940684
470,2019-12-18T08:18:46.281369
475,2019-12-18T08:23:50.117277
476,2019-12-18T08:28:52.556401
476,2019-12-18T08:33:56.411614
477,2019-12-18T08:38:58.296818
479,2019-12-18T08:44:09.584586
481,2019-12-18T08:49:10.981083
481,2019-12-18T08:54:15.608382
482,2019-12-18T08:59:18.436591
482,2019-12-18T09:04:41.324711
482,2019-12-18T09:10:12.727270
482,2019-12-18T09:15:22.167234
484,2019-12-18T09:20:23.570449
487,2019-12-18T09:25:26.174364
488,2019-12-18T09:30:28.475657
489,2019-12-18T09:35:32.992569
490,2019-12-18T09:40:37.222275
490,2019-12-18T09:45:39.919857
490,2019-12-18T09:50:44.598463
490,2019-12-18T09:55:46.278712
492,2019-12-18T10:00:51.485551
492,2019-12-18T10:05:54.687790
492,2019-12-18T10:10:58.081934
493,2019-12-18T10:16:02.315384
494,2019-12-18T10:21:05.408935
499,2019-12-18T10:26:08.083609
500,2019-12-18T10:31:11.735385
502,2019-12-18T10:36:14.442651
502,2019-12-18T10:41:16.000521
503,2019-12-18T10:46:28.749428
506,2019-12-18T10:51:33.391083
506,2019-12-18T10:56:36.234701
507,2019-12-18T11:01:38.571766
507,2019-12-18T11:06:40.410810
509,2019-12-18T11:11:42.701005
513,2019-12-18T11:16:44.528536
513,2019-12-18T11:21:45.825376
516,2019-12-18T11:26:48.615975
516,2019-12-18T11:31:50.943582
517,2019-12-18T11:36:54.351209
519,2019-12-18T11:41:56.688131
521,2019-12-18T11:47:08.781905
523,2019-12-18T11:52:10.133110
525,2019-12-18T11:57:11.801186
525,2019-12-18T12:02:13.157707
525,2019-12-18T12:07:14.930232
529,2019-12-18T12:12:17.336245
530,2019-12-18T12:17:23.106608
531,2019-12-18T12:22:27.866081
533,2019-12-18T12:27:36.087496
533,2019-12-18T12:32:39.868246
533,2019-12-18T12:37:44.384522
535,2019-12-18T12:42:46.816914
535,2019-12-18T12:48:02.163412
537,2019-12-18T12:53:05.573356
539,2019-12-18T12:58:09.487531
539,2019-12-18T13:03:12.684942
539,2019-12-18T13:08:17.167912
540,2019-12-18T13:13:19.049767
540,2019-12-18T13:18:20.814755
541,2019-12-18T13:23:28.574045
542,2019-12-18T13:28:34.769240
546,2019-12-18T13:33:41.671512
546,2019-12-18T13:38:45.591992
549,2019-12-18T13:43:50.748421
551,2019-12-18T13:48:52.583390
552,2019-12-18T13:53:59.101323
552,2019-12-18T13:59:01.975209
552,2019-12-18T14:04:03.829901
553,2019-12-18T14:09:13.345951
553,2019-12-18T14:14:14.690078
556,2019-12-18T14:19:17.886202
557,2019-12-18T14:24:20.666752
558,2019-12-18T14:29:26.507926
559,2019-12-18T14:34:29.012401
559,2019-12-18T14:39:33.674516
562,2019-12-18T14:44:36.211729
563,2019-12-18T14:49:39.812698
564,2019-12-18T14:54:42.655515
564,2019-12-18T14:59:48.116984
565,2019-12-18T15:04:56.440863
565,2019-12-18T15:09:59.770081
566,2019-12-18T15:15:07.977567
566,2019-12-18T15:20:26.257806
566,2019-12-18T15:25:28.708022
567,2019-12-18T15:30:30.804545
570,2019-12-18T15:35:32.159266
571,2019-12-18T15:40:37.392109
572,2019-12-18T15:45:38.755898
572,2019-12-18T15:50:45.284081
575,2019-12-18T15:55:47.156406
578,2019-12-18T16:00:58.239182
579,2019-12-18T16:06:06.304432
579,2019-12-18T16:11:10.770106
580,2019-12-18T16:16:14.017765
581,2019-12-18T16:21:18.659209
581,2019-12-18T16:26:40.178484
582,2019-12-18T16:31:50.526260
582,2019-12-18T16:36:55.386336
582,2019-12-18T16:42:01.820189
583,2019-12-18T16:47:04.274712
583,2019-12-18T16:52:07.626559
584,2019-12-18T16:57:10.117418
584,2019-12-18T17:02:24.843115
584,2019-12-18T17:07:28.538496
584,2019-12-18T17:12:30.458847
584,2019-12-18T17:17:32.848315
584,2019-12-18T17:22:46.809714
584,2019-12-18T17:27:48.364645
584,2019-12-18T17:32:55.744156
584,2019-12-18T17:37:58.097119
584,2019-12-18T17:43:00.309727
584,2019-12-18T17:48:02.867014
584,2019-12-18T17:53:05.705781
584,2019-12-18T17:58:07.097770
584,2019-12-18T18:03:09.844748
584,2019-12-18T18:08:12.659650
584,2019-12-18T18:13:14.456926
584,2019-12-18T18:18:17.203900
584,2019-12-18T18:23:20.400349
584,2019-12-18T18:28:22.695089
584,2019-12-18T18:33:27.570666
584,2019-12-18T18:38:32.715209
584,2019-12-18T18:43:38.232126
584,2019-12-18T18:48:40.544737
584,2019-12-18T18:53:45.725498
584,2019-12-18T18:58:49.046175
584,2019-12-18T19:03:51.754545
584,2019-12-18T19:08:53.119109
584,2019-12-18T19:13:55.891129
584,2019-12-18T19:18:58.730964
584,2019-12-18T19:24:01.617151
584,2019-12-18T19:29:03.747131
584,2019-12-18T19:34:05.725761
584,2019-12-18T19:39:07.036888
584,2019-12-18T19:44:09.759150
584,2019-12-18T19:49:11.103106
584,2019-12-18T19:54:13.115987
584,2019-12-18T19:59:15.238025
584,2019-12-18T20:04:17.202015
584,2019-12-18T20:09:19.252090
584,2019-12-18T20:14:20.952205
584,2019-12-18T20:19:22.193814
584,2019-12-18T20:24:24.638507
584,2019-12-18T20:29:26.715380
584,2019-12-18T20:34:29.182804
584,2019-12-18T20:39:31.269714
584,2019-12-18T20:44:33.733881
584,2019-12-18T20:49:35.783003
584,2019-12-18T20:54:37.495791
584,2019-12-18T20:59:38.688660
584,2019-12-18T21:04:40.378736
584,2019-12-18T21:09:41.671418
584,2019-12-18T21:14:44.122000
584,2019-12-18T21:19:45.397400
584,2019-12-18T21:24:47.821878
584,2019-12-18T21:29:49.087053
584,2019-12-18T21:34:50.809991
584,2019-12-18T21:39:52.846149
584,2019-12-18T21:44:55.328808
584,2019-12-18T21:49:56.534095
584,2019-12-18T21:54:58.276114
584,2019-12-18T21:59:59.487551
584,2019-12-18T22:05:00.987614
584,2019-12-18T22:10:02.984629
584,2019-12-18T22:15:05.476697
584,2019-12-18T22:20:07.491933
584,2019-12-18T22:25:09.200604
584,2019-12-18T22:30:10.475934
584,2019-12-18T22:35:12.963243
584,2019-12-18T22:40:14.993965
584,2019-12-18T22:45:17.447295
584,2019-12-18T22:50:18.732794
584,2019-12-18T22:55:20.493460
584,2019-12-18T23:00:22.466688
584,2019-12-18T23:05:24.148656
584,2019-12-18T23:10:25.364238
584,2019-12-18T23:15:27.071562
584,2019-12-18T23:20:29.161251
584,2019-12-18T23:25:30.819776
584,2019-12-18T23:30:32.111450
584,2019-12-18T23:35:33.796379
584,2019-12-18T23:40:36.549268
584,2019-12-18T23:45:40.034874
584,2019-12-18T23:50:41.308014
584,2019-12-18T23:55:43.883066
588,2019-12-19T00:00:45.948246
588,2019-12-19T00:05:48.474748
588,2019-12-19T00:10:50.581260
589,2019-12-19T00:15:54.460354
594,2019-12-19T00:20:56.461010
594,2019-12-19T00:25:59.033473
597,2019-12-19T00:31:00.404587
597,2019-12-19T00:36:02.931132
602,2019-12-19T00:41:05.055078
602,2019-12-19T00:46:07.555987
602,2019-12-19T00:51:10.363475
604,2019-12-19T00:56:12.197009
605,2019-12-19T01:01:13.522581
607,2019-12-19T01:06:15.304512
607,2019-12-19T01:11:16.611283
609,2019-12-19T01:16:18.409600
611,2019-12-19T01:21:19.757607
611,2019-12-19T01:26:22.603605
612,2019-12-19T01:31:25.725396
614,2019-12-19T01:36:27.540992
615,2019-12-19T01:41:30.345664
618,2019-12-19T01:46:32.198467
618,2019-12-19T01:51:33.463304
618,2019-12-19T01:56:35.208213
620,2019-12-19T02:01:36.562319
622,2019-12-19T02:06:38.399099
625,2019-12-19T02:11:41.517649
628,2019-12-19T02:16:43.996168
628,2019-12-19T02:21:46.098419
632,2019-12-19T02:26:48.963403
632,2019-12-19T02:31:50.337778
632,2019-12-19T02:36:58.703070
632,2019-12-19T02:42:01.119741
634,2019-12-19T02:47:04.043859
634,2019-12-19T02:52:07.815479
634,2019-12-19T02:57:09.606811
634,2019-12-19T03:02:12.676035
636,2019-12-19T03:07:14.347030
637,2019-12-19T03:12:15.716497
637,2019-12-19T03:17:18.035577
637,2019-12-19T03:22:20.149769
639,2019-12-19T03:27:21.809286
639,2019-12-19T03:32:24.910749
643,2019-12-19T03:37:28.114722
645,2019-12-19T03:42:31.894776
645,2019-12-19T03:47:34.387338
646,2019-12-19T03:52:35.737191
646,2019-12-19T03:57:37.565852
647,2019-12-19T04:02:44.137810
649,2019-12-19T04:07:47.087021
652,2019-12-19T04:12:48.460880
655,2019-12-19T04:17:54.238973
659,2019-12-19T04:22:57.272062
662,2019-12-19T04:27:59.851443
663,2019-12-19T04:33:03.682987
665,2019-12-19T04:38:05.492505
665,2019-12-19T04:43:07.616760
666,2019-12-19T04:48:10.190327
667,2019-12-19T04:53:11.576560
667,2019-12-19T04:58:14.192849
670,2019-12-19T05:03:18.020971
675,2019-12-19T05:08:20.975439
677,2019-12-19T05:13:23.749241
683,2019-12-19T05:18:27.585839
685,2019-12-19T05:23:29.171167
685,2019-12-19T05:28:34.386892
686,2019-12-19T05:33:36.907926
686,2019-12-19T05:38:47.142491
687,2019-12-19T05:43:59.860259
690,2019-12-19T05:49:03.389938
691,2019-12-19T05:54:13.245128
692,2019-12-19T05:59:16.566310
692,2019-12-19T06:04:17.918411
696,2019-12-19T06:09:19.574566
699,2019-12-19T06:14:27.958768
700,2019-12-19T06:19:29.791845
701,2019-12-19T06:24:31.934531
701,2019-12-19T06:29:34.310326
702,2019-12-19T06:34:36.557380
705,2019-12-19T06:39:38.393598
705,2019-12-19T06:44:41.192042
707,2019-12-19T06:49:45.785484
715,2019-12-19T06:54:47.152770
718,2019-12-19T06:59:57.454176
720,2019-12-19T07:04:59.574028
720,2019-12-19T07:10:01.305142
720,2019-12-19T07:15:02.629261
721,2019-12-19T07:20:05.838487
721,2019-12-19T07:25:08.147135
722,2019-12-19T07:30:10.682361
722,2019-12-19T07:35:13.374394
725,2019-12-19T07:40:19.107830
730,2019-12-19T07:45:23.229561
731,2019-12-19T07:50:27.414520
732,2019-12-19T07:55:31.188460
733,2019-12-19T08:00:33.353892
736,2019-12-19T08:05:35.481783
737,2019-12-19T08:10:38.791146
738,2019-12-19T08:15:41.162728
738,2019-12-19T08:20:45.385056
740,2019-12-19T08:25:47.222492
742,2019-12-19T08:30:51.505690
743,2019-12-19T08:35:54.628523
744,2019-12-19T08:40:56.433427
744,2019-12-19T08:46:10.475222
746,2019-12-19T08:51:18.220442
748,2019-12-19T08:56:20.366318
748,2019-12-19T09:01:26.637884
749,2019-12-19T09:06:28.776433
751,2019-12-19T09:11:30.829608
752,2019-12-19T09:16:37.401915
